회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)아이씨디,040910,2017/12,8323249,8225332,8323249,8225332,311847748,311847748
(주)아이씨디,040910,2018/12,8373249,8323249,8373249,8323249,232668163,233974937
(주)아이씨디,040910,2019/12,8759989,8373249,8759989,8373249,110553213,121604632
(주)아이앤씨테크놀로지,052860,2011/12,6880783,6880283,,,34833884,
(주)아이앤씨테크놀로지,052860,2012/12,6892033,6880783,6892033,6880783,16124994,16659282
(주)아이앤씨테크놀로지,052860,2013/12,6903283,6892033,6903283,6892033,8079451,7257393
(주)아이앤씨테크놀로지,052860,2014/12,6903283,6903283,6903283,6903283,5751355,5324797
(주)아이앤씨테크놀로지,052860,2015/12,7271176,6903283,7271176,6903283,8508349,9618590
(주)아이앤씨테크놀로지,052860,2016/12,7271176,7271176,7271176,7271176,28428226,30300574
(주)아이앤씨테크놀로지,052860,2017/12,7598755,7271176,7598755,7271176,41339721,42928877
(주)아이앤씨테크놀로지,052860,2018/12,7897519,7598755,7897519,7598755,30338163,31303910
(주)아이앤씨테크놀로지,052860,2019/12,8781277,7897519,8781277,7897519,45148780,45567583
(주)아이에스시,095340,2011/12,3845000,3845000,3845000,3845000,42513336,43841089
(주)아이에스시,095340,2012/12,3845000,3845000,3845000,3845000,51682877,53054805
(주)아이에스시,095340,2013/12,3845000,3845000,3845000,3845000,55305882,56824027
(주)아이에스시,095340,2014/12,5641311,3845000,5641311,3845000,62622051,73989286
(주)아이에스시,095340,2015/12,6446338,5641311,6446338,5641311,77878560,99039486
(주)아이에스시,095340,2016/12,6478566,6446338,6478566,6446338,80255704,93636334
(주)아이에스시,095340,2017/12,6801249,6478566,6801249,6478566,98990640,114082893
(주)아이에스시,095340,2018/12,6934927,6801249,6934927,6801249,101879554,115859798
(주)아이에스시,095340,2019/12,7071254,6934927,7071254,6934927,85874871,87678824
(주)아이에스이커머스,069920,2011/12,6264968,6264968,6264968,6264968,31036486,50954164
(주)아이에스이커머스,069920,2012/12,6264968,6264968,6264968,6264968,31628973,48553678
(주)아이에스이커머스,069920,2013/12,6264968,6264968,6264968,6264968,23762694,78425157
(주)아이에스이커머스,069920,2014/12,7112425,6264968,7112425,6264968,18652409,66681397
(주)아이에스이커머스,069920,2015/12,12757047,7112425,12757047,7112425,18076516,56098564
(주)아이에스이커머스,069920,2016/12,12757047,12757047,12757047,12757047,24598502,78625907
(주)아이에스이커머스,069920,2017/12,12757047,12757047,,,36484877,
(주)아이에스이커머스,069920,2018/12,12757047,12757047,,,34926974,
(주)아이에스이커머스,069920,2019/12,12787542,12757047,12787542,12757047,28978026,36135279
(주)아이에이,038880,2011/12,13207129,13204730,13207129,13204730,19469438,19469438
(주)아이에이,038880,2012/12,13209389,13207129,13209389,13207129,29039139,30989135
(주)아이에이,038880,2013/12,14879164,13209389,14879164,13209389,43526228,46721828
(주)아이에이,038880,2014/12,15141287,14879164,15141287,14879164,55941935,61156935
(주)아이에이,038880,2015/12,17313353,15141287,17313353,15141287,62715169,71088040
(주)아이에이,038880,2016/12,20168249,17313353,20168249,17313353,55964170,75870439
(주)아이에이,038880,2017/12,20191035,20168249,20191035,20168249,43547754,60756810
(주)아이에이,038880,2018/12,22532664,20191035,22532664,20191035,41805860,67262017
(주)아이에이,038880,2019/12,25209344,22532664,25209344,22532664,58941794,67834575
(주)아이에이치큐,003560,2011/12,20247609,20167609,20247609,20167609,48299840,49169803
(주)아이에이치큐,003560,2012/12,20487609,20247609,20487609,20247609,37680158,44910784
(주)아이에이치큐,003560,2013/12,20487609,20487609,20487609,20487609,37577558,61942542
(주)아이에이치큐,003560,2014/12,21834094,20487610,21834094,20487609,35945675,71113677
(주)아이에이치큐,003560,2015/12,71654876,49357973,71654876,49357973,92862614,106178242
(주)아이에이치큐,003560,2016/12,71778028,71654876,71778028,71654876,97313233,109404923
(주)아이에이치큐,003560,2017/12,72576749,71778028,72576749,71778028,118073079,126795065
(주)아이에이치큐,003560,2018/12,73117874,72576749,73117874,72576749,100747386,109447251
(주)아이에이치큐,003560,2019/12,73117874,73117874,73117874,73117874,93504246,99287415
(주)아이엘사이언스,307180,2018/12,,,,,,
(주)아이엘사이언스,307180,2019/12,1960227,1511242,,,20281482,
(주)아이엠,101390,2011/12,8729899,8729899,8729899,8729899,78299716,320074150
(주)아이엠,101390,2012/12,9159005,8729899,9159005,8729899,107439405,334118752
(주)아이엠,101390,2013/12,9159005,9159005,9159005,9159005,162569427,345226432
(주)아이엠,101390,2014/12,9159005,9159005,9159005,9159005,130079182,250220969
(주)아이엠,101390,2015/12,9159005,9159005,9159005,9159005,161484457,240984166
(주)아이엠,101390,2016/12,11286005,9159005,11286005,9159005,153657473,192429817
(주)아이엠,101390,2017/12,11286005,11286005,11286005,11286005,232605382,249371615
(주)아이엠,101390,2018/12,18786005,11286005,18786005,11286005,86427485,191078977
(주)아이엠,101390,2019/12,21111585,18786005,21111585,18786005,82764059,202192400
(주)아이엠비씨,052220,2011/12,11500000,11500000,,,54130784,
(주)아이엠비씨,052220,2012/12,11500000,11500000,,,49026026,
(주)아이엠비씨,052220,2013/12,11500000,11500000,,,51766008,
(주)아이엠비씨,052220,2014/12,11500000,11500000,11500000,11500000,53062264,54747997
(주)아이엠비씨,052220,2015/12,11500000,11500000,11500000,11500000,58175452,64470533
(주)아이엠비씨,052220,2016/12,11500000,11500000,11500000,11500000,60344209,67239151
(주)아이엠비씨,052220,2017/12,11500000,11500000,11500000,11500000,50649210,57402132
(주)아이엠비씨,052220,2018/12,11500000,11500000,11500000,11500000,51034398,58074993
(주)아이엠비씨,052220,2019/12,11500000,11500000,11500000,11500000,44570903,51552466
(주)아이오케이컴퍼니,078860,2011/12,3129777,13043800,,,10562713,
(주)아이오케이컴퍼니,078860,2012/12,3441823,3129777,,,16622981,
(주)아이오케이컴퍼니,078860,2013/12,3580785,3441823,3580785,3441823,11716314,11879721
(주)아이오케이컴퍼니,078860,2014/12,4992198,3580785,4992198,3580785,6027850,6128115
(주)아이오케이컴퍼니,078860,2015/12,8276738,4992198,,,10899688,
(주)아이오케이컴퍼니,078860,2016/12,11763710,8276738,,,13482393,
(주)아이오케이컴퍼니,078860,2017/12,13287007,11763710,13287007,11763710,18156364,18379991
(주)아이오케이컴퍼니,078860,2018/12,19873834,13287007,19873834,13287007,24049995,29736551
(주)아이오케이컴퍼니,078860,2019/12,25375271,19873834,25375271,19873834,27612482,48736408
(주)아이윈,090150,2011/12,4467183,4180336,4467183,4180336,70149269,84717074
(주)아이윈,090150,2012/12,4829197,4467183,4829197,4467183,79422414,94303495
(주)아이윈,090150,2013/12,4829197,4829197,4829197,4829197,78131326,92206816
(주)아이윈,090150,2014/12,4829197,4829197,4829197,4829197,81546300,94777884
(주)아이윈,090150,2015/12,4829197,4829197,4829197,4829197,80774359,96998049
(주)아이윈,090150,2016/12,4829197,4829197,4829197,4829197,87644016,105799217
(주)아이윈,090150,2017/12,4829197,4829197,4829197,4829197,88397474,97190531
(주)아이윈,090150,2018/12,4829197,4829197,4829197,4829197,88537565,93786701
(주)아이윈,090150,2019/12,4829197,4829197,4829197,4829197,88335340,95380947
(주)아이윈플러스,123010,2016/12,2565841,2067150,,,28780467,
(주)아이윈플러스,123010,2017/12,2699180,2565841,,,14183309,
(주)아이윈플러스,123010,2018/12,2706680,2699180,,,9236824,
(주)아이윈플러스,123010,2019/12,3662554,2706680,,,5448365,
(주)아이즈비전,031310,2011/12,7886287,7886287,7886287,7886287,84667443,149916342
(주)아이즈비전,031310,2012/12,7886287,7886287,7886287,7886287,63293380,144051403
(주)아이즈비전,031310,2013/12,7886287,7886287,7886287,7886287,61387978,166115838
(주)아이즈비전,031310,2014/12,7886287,7886287,7886287,7886287,47803635,127199464
(주)아이즈비전,031310,2015/12,7886287,7886287,7886287,7886287,44050068,136867367
(주)아이즈비전,031310,2016/12,7886287,7886287,7886287,7886287,38153741,159805659
(주)아이즈비전,031310,2017/12,7886287,7886287,7886287,7886287,27539736,167068035
(주)아이즈비전,031310,2018/12,7886287,7886287,7886287,7886287,24766761,160165349
(주)아이즈비전,031310,2019/12,7886287,7886287,7886287,7886287,18146822,131548342
(주)아이컴포넌트,059100,2011/12,2718586,2419437,,,46695346,
(주)아이컴포넌트,059100,2012/12,3022232,2718586,,,32281473,
(주)아이컴포넌트,059100,2013/12,3035657,3022232,,,27823519,
(주)아이컴포넌트,059100,2014/12,3330957,3035657,,,28270028,
(주)아이컴포넌트,059100,2015/12,3377313,3330957,,,57253854,
(주)아이컴포넌트,059100,2016/12,3535430,3377313,,,53616520,
(주)아이컴포넌트,059100,2017/12,3535430,3535430,,,24520294,
(주)아이컴포넌트,059100,2018/12,3535430,3535430,,,25711081,
(주)아이컴포넌트,059100,2019/12,3535430,3535430,,,29041712,
(주)아이톡시,052770,2011/12,7858048,7858048,,,44768478,
(주)아이톡시,052770,2012/12,10888350,7858048,10888350,7858048,33024869,36657762
(주)아이톡시,052770,2013/12,11010850,10888350,11010850,10888350,29173630,34541745
(주)아이톡시,052770,2014/12,11030850,11010850,11030850,11010850,24341101,27461546
(주)아이톡시,052770,2015/12,11085850,11030850,,,43949261,
(주)아이톡시,052770,2016/12,11252663,11085850,,,37422701,
(주)아이톡시,052770,2017/12,12744873,11252663,,,21083673,
(주)아이톡시,052770,2018/12,15711697,12744873,15711697,12744873,14466261,14499261
(주)아이톡시,052770,2019/12,3645540,15711697,3645540,15711697,3774569,3774569
(주)아이티센,124500,2015/03,2210096,1630760,2210096,1630760,170290100,239266192
(주)아이티센,124500,2016/12,4679116,2210096,4679116,2210096,141084763,273654423
(주)아이티센,124500,2017/12,7639116,4679116,7639116,4679116,154028752,311549095
(주)아이티센,124500,2018/12,7850341,7639116,7850341,7639116,117544352,697948340
(주)아이티센,124500,2019/12,8095463,7850341,8095463,7850341,134543196,1542384997
(주)아이티엑스에이아이,099520,2011/12,3466548,3466548,,,43188579,
(주)아이티엑스에이아이,099520,2012/12,3852648,3466548,,,45167478,
(주)아이티엑스에이아이,099520,2013/12,6309093,3852648,,,82584633,
(주)아이티엑스에이아이,099520,2014/12,6606692,6309093,,,67453006,
(주)아이티엑스에이아이,099520,2015/12,7056692,6606692,,,35491021,
(주)아이티엑스에이아이,099520,2016/12,7056692,7056692,,,24517261,
(주)아이티엑스에이아이,099520,2017/12,8233066,7056692,,,31094349,
(주)아이티엑스에이아이,099520,2018/12,8233066,8233066,,,27666210,
(주)아이티엑스에이아이,099520,2019/12,8233066,8233066,8233066,8233066,30858558,31861192
(주)아이티엠반도체,084850,2019/12,11414035,8803114,11414035,8803114,395351385,397697086
(주)아즈텍더블유비이,032080,2011/12,7153040,7153040,,,59150079,
(주)아즈텍더블유비이,032080,2012/12,7785379,7153040,,,50466598,
(주)아즈텍더블유비이,032080,2013/12,7785379,7785379,,,49026276,
(주)아즈텍더블유비이,032080,2014/12,8040644,7785379,,,47574966,
(주)아즈텍더블유비이,032080,2015/12,8227734,8040644,,,52180744,
(주)아즈텍더블유비이,032080,2016/12,9979721,8227734,,,52568059,
(주)아즈텍더블유비이,032080,2017/12,10458342,9979721,,,34436524,
(주)아즈텍더블유비이,032080,2018/12,10458342,10458342,,,47006133,
(주)아즈텍더블유비이,032080,2019/12,10745515,10458342,,,44574103,
(주)아진엑스텍,059120,2014/12,2815000,2300000,,,20118213,
(주)아진엑스텍,059120,2015/12,2815000,2815000,,,18034376,
(주)아진엑스텍,059120,2016/12,2815000,2815000,,,17565366,
(주)아진엑스텍,059120,2017/12,3304773,2815000,,,30704497,
(주)아진엑스텍,059120,2018/12,3472958,3304773,,,26576021,
(주)아진엑스텍,059120,2019/12,3472958,3472958,,,20619941,
(주)아톤,158430,2019/12,2044003,1435500,2044003,1435500,28938772,32525173
(주)아프리카티비,067160,2011/12,4113871,8946908,4113871,8946908,45872374,47877174
(주)아프리카티비,067160,2012/12,4641834,4113871,,,49094598,
(주)아프리카티비,067160,2013/12,4948872,4641834,4948872,4641834,47373552,48101419
(주)아프리카티비,067160,2014/12,5159434,4948872,5159434,4948872,49919902,50455001
(주)아프리카티비,067160,2015/12,5164434,5159434,5164434,5159434,62368597,62867913
(주)아프리카티비,067160,2016/12,5435859,5164434,5435859,5164434,78984486,79830292
(주)아프리카티비,067160,2017/12,5652534,5435859,5652534,5435859,94003216,94552465
(주)아프리카티비,067160,2018/12,5747384,5652534,5747384,5652534,120649540,126627786
(주)아프리카티비,067160,2019/12,5747384,5747384,5747384,5747384,154983900,167868522
(주)안랩,053800,2011/12,5182645,5182645,5182645,5182645,98789234,103168895
(주)안랩,053800,2012/12,5182645,5182645,5182645,5182645,126756869,131665371
(주)안랩,053800,2013/12,5182645,5182645,5182645,5182645,133413813,137329001
(주)안랩,053800,2014/12,5182645,5182645,5182645,5182645,132879812,135422446
(주)안랩,053800,2015/12,5182645,5182645,5182645,5182645,132314221,134452685
(주)안랩,053800,2016/12,5182645,5182645,5182645,5182645,140810131,142879622
(주)안랩,053800,2017/12,5182645,5182645,5182645,5182645,147618546,150259297
(주)안랩,053800,2018/12,5182645,5182645,5182645,5182645,156550808,159815065
(주)안랩,053800,2019/12,5182645,5182645,5182645,5182645,163005453,166992214
(주)안트로젠,065660,2016/12,3731718,3371218,,,4896068,
(주)안트로젠,065660,2017/12,3976816,3731718,,,5357319,
(주)안트로젠,065660,2018/12,4219876,3976816,,,3607167,
(주)안트로젠,065660,2019/12,4478211,4219876,,,4147568,
(주)알로이스,297570,2018/12,,,,,,
(주)알로이스,297570,2019/12,1732941,1363200,,,30188225,
(주)알루코,001780,2011/12,27881928,27881928,27881928,27881928,239732553,372925440
(주)알루코,001780,2012/12,27881928,27881928,27881928,27881928,220020514,349549374
(주)알루코,001780,2013/12,28430174,27881928,28430174,27881928,256476559,376198466
(주)알루코,001780,2014/12,28713458,28430174,28713458,28430174,246303198,382033178
(주)알루코,001780,2015/12,32797494,28713458,32797494,28713458,274375467,433853367
(주)알루코,001780,2016/12,37282856,32797494,37282856,32797494,284837755,428583721
(주)알루코,001780,2017/12,37282856,37282856,37282856,37282856,228950568,461688892
(주)알루코,001780,2018/12,37282856,37282856,37282856,37282856,230339170,506772982
(주)알루코,001780,2019/12,37282856,37282856,37282856,37282856,223429536,454372346
(주)알에프세미,096610,2011/12,4060485,2706990,4060485,2706990,37067699,37082561
(주)알에프세미,096610,2012/12,4060485,4060485,4060485,4060485,42588985,42461674
(주)알에프세미,096610,2013/12,4060485,4060485,4060485,4060485,52293976,52500596
(주)알에프세미,096610,2014/12,4060485,4060485,4060485,4060485,55823356,55409738
(주)알에프세미,096610,2015/12,4060485,4060485,4060485,4060485,57217251,57248130
(주)알에프세미,096610,2016/12,4060485,4060485,4060485,4060485,60033005,64179251
(주)알에프세미,096610,2017/12,4060485,4060485,4060485,4060485,60373884,62185137
(주)알에프세미,096610,2018/12,4060485,4060485,4060485,4060485,52083203,51873304
(주)알에프세미,096610,2019/12,4060485,4060485,4060485,4060485,41430968,42446601
(주)알에프텍,061040,2011/12,5156250,5081250,5156250,5081250,142082576,276923588
(주)알에프텍,061040,2012/12,5206250,5156250,5206250,5156250,275375590,499364258
(주)알에프텍,061040,2013/12,5281250,5206250,5281250,5206250,239263269,500173065
(주)알에프텍,061040,2014/12,5281250,5281250,5281250,5281250,212502533,406630607
(주)알에프텍,061040,2015/12,6350000,5281250,6350000,5281250,206223584,397125105
(주)알에프텍,061040,2016/12,9525000,6350000,9525000,6350000,159514610,321992443
(주)알에프텍,061040,2017/12,9525000,9525000,9525000,9525000,133329132,287143154
(주)알에프텍,061040,2018/12,9525000,9525000,9525000,9525000,115379924,240344983
(주)알에프텍,061040,2019/12,10810709,9525000,10810709,9525000,130548771,284492015
(주)알엔투테크놀로지,148250,2016/12,3164471,2812721,,,12040103,
(주)알엔투테크놀로지,148250,2017/12,3164471,3164471,,,14390958,
(주)알엔투테크놀로지,148250,2018/12,3164471,3164471,,,17281800,
(주)알엔투테크놀로지,148250,2019/12,3518659,3164471,,,20964927,
(주)알테오젠,196170,2014/12,2789667,1342500,2789667,1342500,6892300,7042578
(주)알테오젠,196170,2015/12,2952473,2789667,2952473,2789667,4628878,4726609
