회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(비교)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),당기순이익(손실)(비교)(IFRS연결)(천원)
(주)리더스코스메틱,016100,2019/12,-53482607,-53482607,-57757716,-57757716
(주)리드,197210,2015/12,1559810,1559810,1526145,1526145
(주)리드,197210,2016/12,259029,259029,362667,362667
(주)리드,197210,2017/12,-22499024,-22499024,-22499932,-22499932
(주)리드,197210,2018/12,-11176319,-66622914,-14489733,-69936329
(주)리드,197210,2019/12,-48959706,,-49236982,
(주)리드코프,012700,2011/12,23849341,24076464,23656740,23898637
(주)리드코프,012700,2012/12,25731571,25527402,26059321,25308039
(주)리드코프,012700,2013/12,30716070,30716070,34870001,34870001
(주)리드코프,012700,2014/12,33762263,33762263,38984077,38984077
(주)리드코프,012700,2015/12,33950049,33950049,40838326,40838326
(주)리드코프,012700,2016/12,26339882,26339882,32986732,32986732
(주)리드코프,012700,2017/12,29065989,29065989,36218497,36218497
(주)리드코프,012700,2018/12,23551046,23551046,31992581,31992581
(주)리드코프,012700,2019/12,30144347,30144347,40586229,40586229
(주)리메드,302550,2019/12,4363103,4363103,,4363103
(주)링네트,042500,2011/12,2034834,2034834,2155388,2155388
(주)링네트,042500,2012/12,4093406,4093406,4134959,4134959
(주)링네트,042500,2013/12,5597354,5597354,5638569,5638569
(주)링네트,042500,2014/12,4888093,4888093,5100607,5100607
(주)링네트,042500,2015/12,4019456,4019456,3946454,3946454
(주)링네트,042500,2016/12,3316404,3316404,3274605,3274605
(주)링네트,042500,2017/12,4638184,4638184,4706149,4706149
(주)링네트,042500,2018/12,3384874,3384874,3490102,3490102
(주)링네트,042500,2019/12,7273077,7273077,7022815,7022815
(주)링크제니시스,219420,2018/12,2331643,2331643,2196294,2196294
(주)링크제니시스,219420,2019/12,774464,774464,571790,571790
(주)마니커,027740,2011/12,-3077037,-3077037,-1853585,-1853585
(주)마니커,027740,2012/12,-17395381,-17395381,-21091877,-22053765
(주)마니커,027740,2013/12,1040432,1040432,-2496187,-2496187
(주)마니커,027740,2014/12,-17242953,-17242953,-18487178,-18487178
(주)마니커,027740,2015/12,-12395477,-12395477,-13911049,-13911049
(주)마니커,027740,2016/12,1862326,1862326,1147289,1147289
(주)마니커,027740,2017/12,-14676858,-14676858,-10326698,-10326698
(주)마니커,027740,2018/12,-11765715,-11765715,-11226394,-11226394
(주)마니커,027740,2019/12,-17490185,-17490185,-17510236,-17510236
(주)마니커에프앤지,195500,2019/12,2944573,2944573,,
(주)마이크로디지탈,305090,2019/12,-6297073,-6297073,,
(주)마이크로컨텍솔루션,098120,2011/12,4954537,4954537,,
(주)마이크로컨텍솔루션,098120,2012/12,5361334,5361334,5355107,5355107
(주)마이크로컨텍솔루션,098120,2013/12,5636932,5636932,5427369,5427369
(주)마이크로컨텍솔루션,098120,2014/12,9127139,9127139,8300078,8300078
(주)마이크로컨텍솔루션,098120,2015/12,4044196,4044196,3319138,3319138
(주)마이크로컨텍솔루션,098120,2016/12,802236,-169607,-249973,-249973
(주)마이크로컨텍솔루션,098120,2017/12,-3573020,-3573020,-3856013,-3856013
(주)마이크로컨텍솔루션,098120,2018/12,-4398531,-4398531,-4497585,-4497585
(주)마이크로컨텍솔루션,098120,2019/12,878277,900618,831947,831055
(주)마이크로프랜드,147760,2016/12,4652618,4652618,,
(주)마이크로프랜드,147760,2017/12,5509396,5509396,,
(주)마이크로프랜드,147760,2018/12,-1865836,-1865836,,
(주)마이크로프랜드,147760,2019/12,-4637509,-4637509,,
(주)마크로젠,038290,2011/12,2657788,2657788,3139405,3139405
(주)마크로젠,038290,2012/12,3491251,3491251,3423726,3423726
(주)마크로젠,038290,2013/12,7348720,7348720,6453015,6453015
(주)마크로젠,038290,2014/12,4028823,4028823,3033254,3033254
(주)마크로젠,038290,2015/12,7379932,7379932,10082586,10082586
(주)마크로젠,038290,2016/12,5126676,5126676,4427339,4427339
(주)마크로젠,038290,2017/12,17924048,17924048,9275218,9275218
(주)마크로젠,038290,2018/12,4734517,3818708,2623162,1707353
(주)마크로젠,038290,2019/12,9706533,9706533,-13383141,-13383141
(주)만도,204320,2014/12,36077948,36077948,47893248,47893248
(주)만도,204320,2015/12,45951494,45951494,129573846,129573846
(주)만도,204320,2016/12,50391128,50391128,210079642,210079642
(주)만도,204320,2017/12,-86036976,-86036976,18250869,18250869
(주)만도,204320,2018/12,58025113,58025113,112927633,112927633
(주)만도,204320,2019/12,85989917,85989917,118239649,118239649
(주)매직마이크로,127160,2015/12,1966001,1966001,-2371499,-2371499
(주)매직마이크로,127160,2016/12,-3694784,-3694784,-6505969,-6505969
(주)매직마이크로,127160,2017/12,-1616545,-1616545,-4593098,-4593098
(주)매직마이크로,127160,2018/12,-9503187,-9503187,-4127270,-4127270
(주)매직마이크로,127160,2019/12,-27582633,-27582633,-15717101,-15717101
(주)매커스,093520,2011/12,3903254,3903254,2430639,2430639
(주)매커스,093520,2012/12,4132218,4132218,4205737,4205737
(주)매커스,093520,2013/12,4703350,4703350,4505956,4505956
(주)매커스,093520,2014/12,5463365,5463365,5101809,5101809
(주)매커스,093520,2015/12,5440330,5440330,4767075,4767075
(주)매커스,093520,2016/12,3443076,3443076,1565743,1565743
(주)매커스,093520,2017/12,5933865,5933865,9067458,9067458
(주)매커스,093520,2018/12,9429844,9429844,9306838,9306838
(주)매커스,093520,2019/12,5157809,5157809,4801714,4801714
(주)머큐리,100590,2018/12,13576766,13576766,,
(주)머큐리,100590,2019/12,2332193,2332193,,
(주)멀티캠퍼스,067280,2011/12,5179130,4812692,,5245538
(주)멀티캠퍼스,067280,2012/12,4943266,4943266,9024094,9024094
(주)멀티캠퍼스,067280,2013/12,5672513,5672513,6302290,6302290
(주)멀티캠퍼스,067280,2014/12,10540134,10540134,10397582,10397582
(주)멀티캠퍼스,067280,2015/12,9957305,9957305,10492708,10492708
(주)멀티캠퍼스,067280,2016/12,12401679,12401679,12902319,12902319
(주)멀티캠퍼스,067280,2017/12,11365429,11365429,12434563,12434563
(주)멀티캠퍼스,067280,2018/12,16424013,16424013,17552175,17552175
(주)멀티캠퍼스,067280,2019/12,17310464,17310464,18906590,18906590
(주)메드팩토,235980,2019/12,-13515613,-13515613,,
(주)메디아나,041920,2014/12,3651544,3651544,3629242,3629242
(주)메디아나,041920,2015/12,7033679,7033679,7083466,7083466
(주)메디아나,041920,2016/12,8433197,8433197,7954662,7954662
(주)메디아나,041920,2017/12,4223189,3366954,4004511,3148275
(주)메디아나,041920,2018/12,4085321,4085321,3240775,3240775
(주)메디아나,041920,2019/12,6709278,6709278,6745157,6745157
(주)메디콕스,054180,2011/06,-13482057,-13482057,,
(주)메디콕스,054180,2012/06,-6760543,-6760543,,
(주)메디콕스,054180,2013/06,5902253,5902253,,
(주)메디콕스,054180,2014/06,1692071,1692071,,
(주)메디콕스,054180,2015/06,3610555,3610554,,
(주)메디콕스,054180,2016/06,1034068,1034068,,
(주)메디콕스,054180,2017/06,-12945187,-12945187,,
(주)메디콕스,054180,2018/06,-1784025,-1784025,,-1784025
(주)메디콕스,054180,2019/06,-2385338,-2385338,-2640021,-2640021
(주)메디톡스,086900,2011/12,7371928,7371928,,
(주)메디톡스,086900,2012/12,15436738,15436738,,15436738
(주)메디톡스,086900,2013/12,12228521,12228521,14303536,14303536
(주)메디톡스,086900,2014/12,42580998,42580998,43627868,43627868
(주)메디톡스,086900,2015/12,40042958,40042958,42292785,42292785
(주)메디톡스,086900,2016/12,58025455,58025455,59231020,59231020
(주)메디톡스,086900,2017/12,69985099,66811967,73166705,69993573
(주)메디톡스,086900,2018/12,64477638,64477638,69765654,69765654
(주)메디톡스,086900,2019/12,20580562,20580562,25563083,25563083
(주)메디프론디비티,065650,2011/12,684158,684158,,
(주)메디프론디비티,065650,2012/12,-2148757,-2148757,,
(주)메디프론디비티,065650,2013/12,-2015059,-2015059,,
(주)메디프론디비티,065650,2014/12,-8502442,-8502442,,
(주)메디프론디비티,065650,2015/12,-1707931,-1707931,,
(주)메디프론디비티,065650,2016/12,-3961206,-3961206,,
(주)메디프론디비티,065650,2017/12,-11451807,-11451807,,
(주)메디프론디비티,065650,2018/12,-5563102,-5563102,,
(주)메디프론디비티,065650,2019/12,-1778874,-1778874,,-1778874
(주)메지온,140410,2012/12,2384646,2384646,,
(주)메지온,140410,2013/12,-830752,-830752,,
(주)메지온,140410,2014/12,-2567821,-2567821,,
(주)메지온,140410,2015/12,4222557,4222557,,4222557
(주)메지온,140410,2016/12,-12984661,-12984661,-12984661,-12984661
(주)메지온,140410,2017/12,-14881752,-14881752,-14881752,-14881752
(주)메지온,140410,2018/12,-16724317,-16724317,-18876288,-18876288
(주)메지온,140410,2019/12,-22472032,-22472032,-23251204,-23251204
(주)메카로,241770,2017/12,32175526,29806485,,29806485
(주)메카로,241770,2018/12,28769929,28769929,28794613,28794613
(주)메카로,241770,2019/12,8230069,8230069,7849939,7849939
(주)메타랩스,090370,2011/12,762384,762384,478478,478478
(주)메타랩스,090370,2012/12,-30954688,-30954688,-26417144,-26417144
(주)메타랩스,090370,2013/12,-12792139,-12792139,-11079980,-11079980
(주)메타랩스,090370,2014/12,-1208956,-1208956,-4037119,-4037119
(주)메타랩스,090370,2015/12,-36255148,-36255148,-36710092,-36710092
(주)메타랩스,090370,2016/12,-39905816,-39905816,-39219757,-39219757
(주)메타랩스,090370,2017/12,-34788494,-34788494,-37939378,-37939378
(주)메타랩스,090370,2018/12,-11630728,-11630728,-14015782,-14015782
(주)메타랩스,090370,2019/12,-25737744,-25737744,-25362334,-25362334
(주)메타바이오메드,059210,2011/12,1734508,1734508,1099969,1099969
(주)메타바이오메드,059210,2012/12,2384500,2384500,2217688,2217688
(주)메타바이오메드,059210,2013/12,2834517,2834517,2188866,2188866
(주)메타바이오메드,059210,2014/12,1165973,-4952025,-4773573,-4773573
(주)메타바이오메드,059210,2015/12,805653,805653,969742,969742
(주)메타바이오메드,059210,2016/12,638900,638900,748745,748745
(주)메타바이오메드,059210,2017/12,-3896803,-3896803,-3972464,-3972464
(주)메타바이오메드,059210,2018/12,757691,757691,-1111087,-1111087
(주)메타바이오메드,059210,2019/12,4904591,4904591,3572914,3572914
(주)멕아이씨에스,058110,2015/12,2596952,2596952,,2596952
(주)멕아이씨에스,058110,2016/12,-1343130,-1343130,-1812222,-1812222
(주)멕아이씨에스,058110,2017/12,-1307476,-1307476,-1959008,-1959008
(주)멕아이씨에스,058110,2018/12,-2809419,-2809419,-2756481,-2756481
(주)멕아이씨에스,058110,2019/12,-1000344,-1000344,-1689299,-1689299
(주)멜파스,096640,2011/12,14908432,14908432,,
(주)멜파스,096640,2012/12,13895564,13895564,,
(주)멜파스,096640,2013/12,-16076041,-16076041,,
(주)멜파스,096640,2014/12,-27548993,-27548993,,
(주)멜파스,096640,2015/12,-39850315,-39850315,,
(주)멜파스,096640,2016/12,1341999,1341999,,
(주)멜파스,096640,2017/12,-31540416,-31540416,,
(주)멜파스,096640,2018/12,-30899901,-30899901,,-30899901
(주)멜파스,096640,2019/12,-11767230,-11755924,-11767230,-11755924
(주)모나리자,012690,2011/12,5327994,5327994,,
(주)모나리자,012690,2012/12,9384655,9384655,,
(주)모나리자,012690,2013/12,5937017,5937017,,
(주)모나리자,012690,2014/12,5686985,5686985,,
(주)모나리자,012690,2015/12,4862458,4862458,,
(주)모나리자,012690,2016/12,5438683,5438683,,
(주)모나리자,012690,2017/12,4123904,4123904,,
(주)모나리자,012690,2018/12,-1831215,-1831215,,
(주)모나리자,012690,2019/12,2430878,2430878,,
(주)모나미,005360,2011/12,320054,320054,2176418,2176418
(주)모나미,005360,2012/12,479501,479501,-2458405,-2458405
(주)모나미,005360,2013/12,-7428065,-7428065,-4761933,-4761933
(주)모나미,005360,2014/12,199343,199343,3175055,3175055
(주)모나미,005360,2015/12,960531,960531,5148545,5148545
(주)모나미,005360,2016/12,1499811,1499811,5724118,5724118
(주)모나미,005360,2017/12,356905,356905,2881752,2881752
(주)모나미,005360,2018/12,-709540,-709540,757845,757845
(주)모나미,005360,2019/12,-719391,2223834,-1681078,1262147
(주)모다이노칩,080420,2011/12,17928619,17928619,17656853,17656853
(주)모다이노칩,080420,2012/12,14499388,14499388,14313685,14313685
(주)모다이노칩,080420,2013/12,18675619,18675619,18579507,18579507
(주)모다이노칩,080420,2014/12,17063204,17063204,18387491,18387491
(주)모다이노칩,080420,2015/12,11414737,11216296,11213032,11213032
(주)모다이노칩,080420,2016/12,21479736,21677624,21706164,21706164
(주)모다이노칩,080420,2017/12,37313934,37313934,38919365,38919365
(주)모다이노칩,080420,2018/12,24518951,24518951,25660025,25660025
(주)모다이노칩,080420,2019/12,5019742,5019742,6174404,6174404
(주)모두투어네트워크,080160,2011/12,13255809,13255809,13797682,13797682
(주)모두투어네트워크,080160,2012/12,17259866,17259866,17643867,17643867
(주)모두투어네트워크,080160,2013/12,17818673,17818673,15273383,15273383
(주)모두투어네트워크,080160,2014/12,17113971,17113971,14037993,14037993
(주)모두투어네트워크,080160,2015/12,12855802,12855802,11322803,11322803
(주)모두투어네트워크,080160,2016/12,19391359,19391359,15880159,15880159
(주)모두투어네트워크,080160,2017/12,23178425,24259984,24195955,24893260
(주)모두투어네트워크,080160,2018/12,17268410,17268410,12178269,12178269
(주)모두투어네트워크,080160,2019/12,4111074,4111074,4146570,2270533
(주)모바일리더,100030,2011/12,2147607,2147607,,2147607
(주)모바일리더,100030,2012/12,1946135,1946135,1946135,1946135
(주)모바일리더,100030,2013/12,3795893,3795893,3897249,3897249
(주)모바일리더,100030,2014/12,1002019,1002019,1248330,1248330
(주)모바일리더,100030,2015/12,297158,297158,70291,70291
(주)모바일리더,100030,2016/12,1137960,1137960,144128,144128
(주)모바일리더,100030,2017/12,956586,956586,976912,976912
(주)모바일리더,100030,2018/12,722074,722074,4405464,4405464
(주)모바일리더,100030,2019/12,-6077541,-6077541,-1522744,-1522744
(주)모베이스,101330,2011/12,1083164,1083164,3835195,3835195
(주)모베이스,101330,2012/12,3093223,3093223,18469048,18469048
(주)모베이스,101330,2013/12,13208883,13208883,24341927,24341927
(주)모베이스,101330,2014/12,11319317,11319317,34572457,34572457
(주)모베이스,101330,2015/12,8911535,8911535,29489788,29489788
(주)모베이스,101330,2016/12,7777011,7777011,31533941,31533941
(주)모베이스,101330,2017/12,7749733,7749733,15391700,15391700
(주)모베이스,101330,2018/12,11480983,11480983,20997164,20997164
(주)모베이스,101330,2019/12,18813365,18813365,46530165,46530165
(주)모베이스전자,012860,2011/12,3463168,3463168,12971003,12971003
(주)모베이스전자,012860,2012/12,-10715990,-10715990,4079782,4079782
(주)모베이스전자,012860,2013/12,3914242,3914242,21281105,21281105
(주)모베이스전자,012860,2014/12,5323590,5323590,32527883,32527883
(주)모베이스전자,012860,2015/12,11589458,11589458,21304968,21304968
(주)모베이스전자,012860,2016/12,13019482,13019482,17375868,17375868
(주)모베이스전자,012860,2017/12,-29771797,-29771797,-43560750,-43560750
(주)모베이스전자,012860,2018/12,-2389672,-2389672,-16905613,-16905613
(주)모베이스전자,012860,2019/12,-8421792,-8421792,-9949414,-9949414
(주)모비스,250060,2016/12,,,,
(주)모비스,250060,2017/12,-2728976,-2728976,,-2728976
(주)모비스,250060,2018/12,-254980,-254980,-353742,-353742
(주)모비스,250060,2019/12,-307319,-307319,-559611,-708263
(주)모아텍,033200,2011/12,5717813,5717813,3169881,3169881
(주)모아텍,033200,2012/12,-2295753,-2295753,-4260229,-4260229
(주)모아텍,033200,2013/12,-3525541,-3525541,-11259728,-11259728
(주)모아텍,033200,2014/12,-7698896,-7698896,-7430066,-7430066
(주)모아텍,033200,2015/12,-9892377,-9892377,-1777272,-1777272
(주)모아텍,033200,2016/12,3035378,3035378,2851862,2851862
(주)모아텍,033200,2018/03,1428833,1428833,1100322,1100322
(주)모아텍,033200,2019/03,750725,750725,897370,897370
(주)모토닉,009680,2011/12,25576348,25576348,27031835,27031835
(주)모토닉,009680,2012/12,24243373,24243373,27881129,27881129
(주)모토닉,009680,2013/12,17538460,17538460,20171554,20171554
(주)모토닉,009680,2014/12,12722594,12722594,17503076,17503076
(주)모토닉,009680,2015/12,11977878,11977878,9220392,9220392
(주)모토닉,009680,2016/12,16651245,16651245,21748574,21748574
(주)모토닉,009680,2017/12,13730031,13730031,12696962,12696962
(주)모토닉,009680,2018/12,9924641,9095101,9786976,8679712
(주)모토닉,009680,2019/12,9606526,9606526,11354808,11354808
(주)모헨즈,006920,2011/12,215521,215521,1029863,1029863
(주)모헨즈,006920,2012/12,392363,392363,2065116,2065116
(주)모헨즈,006920,2013/12,785571,785571,2845435,2845435
(주)모헨즈,006920,2014/12,863785,863785,3900502,3900502
(주)모헨즈,006920,2015/12,386725,386725,3608137,3608137
(주)모헨즈,006920,2016/12,204188,204188,1837792,1837792
(주)모헨즈,006920,2017/12,349087,349087,2444685,2444685
(주)모헨즈,006920,2018/12,1966058,1966058,1539959,1539959
(주)모헨즈,006920,2019/12,653725,653725,638930,638930
(주)무학,033920,2011/12,41780840,41780840,41409899,41409899
(주)무학,033920,2012/12,35971611,35971611,34483992,34483992
(주)무학,033920,2013/12,54719003,54719003,54961086,54961086
(주)무학,033920,2014/12,80550182,80550182,82871966,82871966
