회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원)
(주)나노엔텍,039860,2017/12,25666940,22636243,5736380,5903314
(주)나노엔텍,039860,2018/12,26007857,23339161,5679161,6277557
(주)나노엔텍,039860,2019/12,30446256,27247058,5753842,6865258
(주)나무가,190510,2015/12,133188532,153817851,1531151,34456731
(주)나무가,190510,2016/12,86950983,134434932,931885,26925230
(주)나무가,190510,2017/12,53865520,83286111,284743,26473649
(주)나무가,190510,2018/12,59347429,66783642,209426,10307124
(주)나무가,190510,2019/12,122158556,113544554,8877165,40166469
(주)나스미디어,089600,2013/12,90372296,,0,
(주)나스미디어,089600,2014/12,90151547,,0,
(주)나스미디어,089600,2015/12,124837374,,0,
(주)나스미디어,089600,2016/12,124777193,188150770,0,0
(주)나스미디어,089600,2017/12,172095168,241307138,0,0
(주)나스미디어,089600,2018/12,161108150,229307714,0,0
(주)나스미디어,089600,2019/12,206145559,280030917,0,0
(주)나이벡,138610,2011/12,5848353,,643088,
(주)나이벡,138610,2012/12,3786918,,609893,
(주)나이벡,138610,2013/12,4322281,,956968,
(주)나이벡,138610,2014/12,3070435,,954087,
(주)나이벡,138610,2015/12,7891581,,1235586,
(주)나이벡,138610,2016/12,8838096,,1729827,
(주)나이벡,138610,2017/12,9993465,,2410746,
(주)나이벡,138610,2018/12,5289806,,2543370,
(주)나이벡,138610,2019/12,17075714,,3456755,
(주)나이스디앤비,130580,2011/12,19301521,,0,
(주)나이스디앤비,130580,2012/12,21406455,,0,
(주)나이스디앤비,130580,2013/12,24628059,,0,
(주)나이스디앤비,130580,2014/12,28589069,,0,
(주)나이스디앤비,130580,2015/12,26792010,29639861,0,7672
(주)나이스디앤비,130580,2016/12,25827572,30111363,0,1540
(주)나이스디앤비,130580,2017/12,23474936,28885312,0,2397
(주)나이스디앤비,130580,2018/12,30158313,36486729,0,1426
(주)나이스디앤비,130580,2019/12,37120373,53601462,0,1426
(주)나이스홀딩스,034310,2011/12,33972630,98794232,0,1694751
(주)나이스홀딩스,034310,2012/12,19325283,97958185,0,2269950
(주)나이스홀딩스,034310,2013/12,19254329,412216064,0,6825374
(주)나이스홀딩스,034310,2014/12,7363727,563473990,0,33160441
(주)나이스홀딩스,034310,2015/12,7309656,585369240,0,45655382
(주)나이스홀딩스,034310,2016/12,10670867,796885000,0,51029234
(주)나이스홀딩스,034310,2017/12,11867218,1080028901,0,65662108
(주)나이스홀딩스,034310,2018/12,4268790,1208350011,0,99030907
(주)나이스홀딩스,034310,2019/12,8247605,1501510395,0,81845667
(주)나인테크,267320,2017/12,,,,
(주)나인테크,267320,2018/12,,,,
(주)나인테크,267320,2019/12,,,,
(주)남선알미늄,008350,2011/12,131038308,131047630,22590739,22590739
(주)남선알미늄,008350,2012/12,115095607,,17668291,
(주)남선알미늄,008350,2013/12,116450226,,18214824,
(주)남선알미늄,008350,2014/12,117806353,,21400097,
(주)남선알미늄,008350,2015/12,159264814,,46255223,
(주)남선알미늄,008350,2016/12,138382968,,42702810,
(주)남선알미늄,008350,2017/12,138840538,,24433168,
(주)남선알미늄,008350,2018/12,128608273,128965047,16883921,16883921
(주)남선알미늄,008350,2019/12,128507223,120272355,16737678,16737678
(주)남성,004270,2011/12,75815086,69842536,190298,23448585
(주)남성,004270,2012/12,74634718,67941450,143394,20882229
(주)남성,004270,2013/12,71068971,62655069,160475,17409498
(주)남성,004270,2014/12,74116640,61061543,220342,21920909
(주)남성,004270,2015/12,76363305,62986366,347163,24875363
(주)남성,004270,2016/12,47525812,62966870,311378,29452745
(주)남성,004270,2017/12,49948279,66005490,331980,29040810
(주)남성,004270,2018/12,58034814,78130233,445596,27135875
(주)남성,004270,2019/12,60421361,81384040,226185,31945482
(주)내츄럴엔도텍,168330,2013/12,54380130,,4378662,
(주)내츄럴엔도텍,168330,2014/12,38134694,,10925603,
(주)내츄럴엔도텍,168330,2015/12,18737736,18768212,5521299,5521299
(주)내츄럴엔도텍,168330,2016/12,49333604,49604460,6377994,6377994
(주)내츄럴엔도텍,168330,2017/12,36803625,42040960,9345986,9523786
(주)내츄럴엔도텍,168330,2018/12,23596103,24240298,4988582,5352584
(주)내츄럴엔도텍,168330,2019/12,15224417,15836553,2262110,2508137
(주)네오리진,094860,2011/12,16176347,24840974,4613238,8412741
(주)네오리진,094860,2012/12,17690399,,4725952,
(주)네오리진,094860,2013/12,21366177,,4317225,
(주)네오리진,094860,2014/12,18838527,,1951288,
(주)네오리진,094860,2015/12,6439420,,1394665,
(주)네오리진,094860,2016/12,6580263,,838906,
(주)네오리진,094860,2017/12,7496076,7853986,865579,1145684
(주)네오리진,094860,2018/12,6149983,,1173618,
(주)네오리진,094860,2019/12,7948947,,595205,
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,39160614,38545931,4385704,4876962
(주)네오오토,212560,2015/12,35950269,,5183624,
(주)네오오토,212560,2016/12,34719899,,6729152,
(주)네오오토,212560,2017/12,37254793,,7812998,
(주)네오오토,212560,2018/12,36683081,,8121878,
(주)네오오토,212560,2019/12,39651206,,7791137,
(주)네오위즈,095660,2011/12,168873054,237670237,0,451515
(주)네오위즈,095660,2012/12,234713406,321621881,0,58859
(주)네오위즈,095660,2013/12,128488505,163930245,0,295585
(주)네오위즈,095660,2014/12,140946749,199929102,0,253894
(주)네오위즈,095660,2015/12,213866892,267392426,0,8231
(주)네오위즈,095660,2016/12,145940735,196626649,0,5127
(주)네오위즈,095660,2017/12,140123612,188793930,0,10523
(주)네오위즈,095660,2018/12,81598832,154960983,0,14492
(주)네오위즈,095660,2019/12,90967332,191361850,10708,23381
(주)네오위즈홀딩스,042420,2011/12,68152732,326950239,61406,544399
(주)네오위즈홀딩스,042420,2012/12,53849328,371923345,89009,397844
(주)네오위즈홀딩스,042420,2013/12,17834415,240607457,83004,414118
(주)네오위즈홀딩스,042420,2014/12,24287799,283696699,68145,330905
(주)네오위즈홀딩스,042420,2015/12,152293573,394172532,65469,81897
(주)네오위즈홀딩스,042420,2016/12,125867341,337649235,54969,60218
(주)네오위즈홀딩스,042420,2017/12,129577881,335663547,52810,64564
(주)네오위즈홀딩스,042420,2018/12,124058087,297220633,51870,72074
(주)네오위즈홀딩스,042420,2019/12,106410445,311695984,45809,69190
(주)네오크레마,311390,2019/12,20372941,23764433,6232997,7195911
(주)네오티스,085910,2011/12,30561789,,3203537,
(주)네오티스,085910,2012/12,23076055,,3922391,
(주)네오티스,085910,2013/12,37039179,37422759,3379172,3752685
(주)네오티스,085910,2014/12,21926948,23396196,3626187,4258042
(주)네오티스,085910,2015/12,29362241,30593628,4058755,4588946
(주)네오티스,085910,2016/12,32403438,33262825,4299678,5041740
(주)네오티스,085910,2017/12,30892970,31587247,3779620,4541748
(주)네오티스,085910,2018/12,36724867,37412247,5315220,6245683
(주)네오티스,085910,2019/12,36739301,37012899,4706137,5267828
(주)네오팜,092730,2011/12,14093732,,1506742,
(주)네오팜,092730,2012/12,15975576,,2125351,
(주)네오팜,092730,2013/12,17940315,,2605413,
(주)네오팜,092730,2014/12,21639875,,2847033,
(주)네오팜,092730,2015/12,23052146,,4245175,
(주)네오팜,092730,2016/12,33244592,33706950,3972131,4156603
(주)네오팜,092730,2017/12,43967604,44047409,4777494,4843618
(주)네오팜,092730,2018/12,58745127,58937369,6625564,6844171
(주)네오팜,092730,2019/12,101834036,101680179,5199580,5840464
(주)네오펙트,290660,2018/12,25430373,29301394,1104076,2210544
(주)네오펙트,290660,2019/12,10770104,19794181,939074,2741235
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,23159760,,87839,
(주)네이블커뮤니케이션즈,153460,2013/12,19515547,,1106727,
(주)네이블커뮤니케이션즈,153460,2014/12,19730625,19831312,667242,667242
(주)네이블커뮤니케이션즈,153460,2015/12,21248177,,94154,
(주)네이블커뮤니케이션즈,153460,2016/12,28721706,,642128,
(주)네이블커뮤니케이션즈,153460,2017/12,22181277,,1409660,
(주)네이블커뮤니케이션즈,153460,2018/12,20225762,,621850,
(주)네이블커뮤니케이션즈,153460,2019/12,18645393,,76250,
(주)네이처셀,007390,2011/12,14822222,,6248126,
(주)네이처셀,007390,2012/12,13438476,,6023763,
(주)네이처셀,007390,2013/12,10632504,,4829731,
(주)네이처셀,007390,2014/12,11762597,,4516689,
(주)네이처셀,007390,2015/12,19590955,,4408145,
(주)네이처셀,007390,2016/12,17688832,,5660744,
(주)네이처셀,007390,2017/12,20458294,,4724717,
(주)네이처셀,007390,2018/12,22135792,,3203956,
(주)네이처셀,007390,2019/12,55894260,,3138708,
(주)네패스,033640,2011/12,93225972,102553205,12414952,17673601
(주)네패스,033640,2012/12,100910698,97840711,16536155,19757411
(주)네패스,033640,2013/12,66757799,136002411,11564614,25082399
(주)네패스,033640,2014/12,77897063,151243455,10184487,16015638
(주)네패스,033640,2015/12,85546095,106259796,10388643,14938559
(주)네패스,033640,2016/12,81478664,100145766,7171671,9341156
(주)네패스,033640,2017/12,88666368,104151054,6983022,8960470
(주)네패스,033640,2018/12,92402429,95984960,7098710,7513570
(주)네패스,033640,2019/12,101977069,193515638,12801688,15171237
(주)넥센,005720,2011/12,128778897,141142967,25204411,38906089
(주)넥센,005720,2012/12,103947862,130036954,21302660,34756760
(주)넥센,005720,2013/12,96692617,137865570,21064655,33740637
(주)넥센,005720,2014/12,84268151,112682300,16133618,25716177
(주)넥센,005720,2015/12,85025332,113602847,14963832,23112963
(주)넥센,005720,2016/12,86322102,117221422,15642526,23785757
(주)넥센,005720,2017/12,128009677,158949722,16120626,24690619
(주)넥센,005720,2018/12,106795480,1110543519,18686910,333069045
(주)넥센,005720,2019/12,99464056,1205376352,15151770,408595106
(주)넥스턴바이오사이언스,089140,2011/12,21866448,,6279887,
(주)넥스턴바이오사이언스,089140,2012/12,19798406,,9267239,
(주)넥스턴바이오사이언스,089140,2013/12,22293645,,7313031,
(주)넥스턴바이오사이언스,089140,2014/12,25332555,,7941014,
(주)넥스턴바이오사이언스,089140,2015/12,24586294,,7690838,
(주)넥스턴바이오사이언스,089140,2016/12,89061227,,7156008,
(주)넥스턴바이오사이언스,089140,2017/12,78647176,,5647335,
(주)넥스턴바이오사이언스,089140,2018/12,99390671,,18670050,
(주)넥스턴바이오사이언스,089140,2019/12,74650712,,8215584,
(주)넥스트아이,137940,2011/12,18568097,,1873175,
(주)넥스트아이,137940,2012/12,21759666,23337574,1642330,1729562
(주)넥스트아이,137940,2013/12,22945110,24298330,395419,482797
(주)넥스트아이,137940,2014/12,22429367,24455107,421318,427428
(주)넥스트아이,137940,2015/12,20231640,22946900,944836,972583
(주)넥스트아이,137940,2016/12,40274493,65738919,1472660,1964597
(주)넥스트아이,137940,2017/12,43031637,87906605,1185309,5551046
(주)넥스트아이,137940,2018/12,34886304,122881768,1276727,7582942
(주)넥스트아이,137940,2019/12,41440689,120930424,1016921,3620806
(주)넥스트엔터테인먼트월드,160550,2014/12,148932456,152035966,0,0
(주)넥스트엔터테인먼트월드,160550,2015/12,158610271,167807621,0,0
(주)넥스트엔터테인먼트월드,160550,2016/12,139142135,151226638,0,0
(주)넥스트엔터테인먼트월드,160550,2017/12,111403163,152430928,18140,66103
(주)넥스트엔터테인먼트월드,160550,2018/12,88508058,134773209,48717,200059
(주)넥스트엔터테인먼트월드,160550,2019/12,79226397,162674169,44401,512829
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,35726056,,0,
(주)넥슨게임즈,225570,2018/12,22159210,,0,
(주)넥슨게임즈,225570,2019/12,53650462,,0,
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,7397844,11659252,0,0
(주)넵튠,217270,2017/12,9988380,12341929,0,1974
(주)넵튠,217270,2018/12,20511638,14152433,0,854
(주)넵튠,217270,2019/12,9445911,12729691,0,646
(주)노랑풍선,104620,2019/12,65093335,65271781,1096847,1096847
(주)노루페인트,090350,2011/12,178125405,192159008,40762193,46568604
(주)노루페인트,090350,2012/12,188172499,202552972,47012195,53201534
(주)노루페인트,090350,2013/12,174691344,195812156,44426879,53294151
(주)노루페인트,090350,2014/12,183218462,206437132,44316529,52303959
(주)노루페인트,090350,2015/12,191779710,218364225,49888793,58441580
(주)노루페인트,090350,2016/12,197683774,224885059,40522642,49063932
(주)노루페인트,090350,2017/12,190832785,225505624,44158208,57148635
(주)노루페인트,090350,2018/12,201600480,239631541,45543899,60365063
(주)노루페인트,090350,2019/12,225634681,263742589,54036195,69994145
(주)노루홀딩스,000320,2011/12,12778351,255744954,0,72502529
(주)노루홀딩스,000320,2012/12,27378980,297059071,0,79669333
(주)노루홀딩스,000320,2013/12,39120643,309744555,0,79768551
(주)노루홀딩스,000320,2014/12,45610405,354839921,0,79697798
(주)노루홀딩스,000320,2015/12,39046794,452917980,0,87006244
(주)노루홀딩스,000320,2016/12,82604648,419582176,0,77058659
(주)노루홀딩스,000320,2017/12,78625658,439117655,0,80975312
(주)노루홀딩스,000320,2018/12,71511713,449147290,0,85182895
(주)노루홀딩스,000320,2019/12,55461982,452835629,0,96523789
(주)노바렉스,194700,2018/12,63089253,63975251,13196383,13209993
(주)노바렉스,194700,2019/12,79846459,79998622,25598232,25579645
(주)노바텍,285490,2018/12,27040448,27804067,1445385,1532552
(주)노바텍,285490,2019/12,24798726,24220330,1851909,2795193
(주)노블엠앤비,106520,2012/12,53199171,53751382,3347412,3347412
(주)노블엠앤비,106520,2013/12,78632505,78839569,10581806,10581806
(주)노블엠앤비,106520,2014/12,33922465,34679607,8776940,8776940
(주)노블엠앤비,106520,2015/12,47736188,60750389,9163563,11644177
(주)노블엠앤비,106520,2016/12,21829848,28885622,7771135,9553098
(주)노블엠앤비,106520,2017/12,26053128,30174928,7560899,9921412
(주)노블엠앤비,106520,2018/12,26136871,23423829,5537991,9132612
(주)노블엠앤비,106520,2019/12,32606791,23801849,12249776,13471018
(주)노터스,278650,2019/12,25935616,29228286,238343,1097559
(주)녹십자,006280,2011/12,474121140,508273708,184001383,198108742
(주)녹십자,006280,2012/12,418909017,461497029,197114313,210726656
(주)녹십자,006280,2013/12,499454042,560951100,234554976,250016324
(주)녹십자,006280,2014/12,605793024,662881327,279718487,298396344
(주)녹십자,006280,2015/12,674368314,743461526,302826358,324730944
(주)녹십자,006280,2016/12,699626769,801377452,302383202,320752651
(주)녹십자,006280,2017/12,824040270,926536973,360952862,381267192
(주)녹십자,006280,2018/12,783351671,893430409,364150880,386925117
(주)녹십자,006280,2019/12,797143326,961780105,382240182,406556726
(주)녹십자엠에스,142280,2014/12,39816563,,13280117,
(주)녹십자엠에스,142280,2015/12,46857807,50012814,16226976,18502323
(주)녹십자엠에스,142280,2016/12,39326866,41386672,12529200,13948693
(주)녹십자엠에스,142280,2017/12,39016229,41573792,11278442,13467906
(주)녹십자엠에스,142280,2018/12,41885233,44864860,9736281,12043183
(주)녹십자엠에스,142280,2019/12,47851474,50688834,9183191,11576688
(주)녹십자웰빙,234690,2019/12,80348294,,11190534,
(주)녹십자홀딩스,005250,2011/12,151900542,3812593375,0,209574053
(주)녹십자홀딩스,005250,2012/12,8059429,517039251,0,222646639
(주)녹십자홀딩스,005250,2013/12,7211199,623739273,0,279214609
(주)녹십자홀딩스,005250,2014/12,122091116,835129130,105713850,428148098
(주)녹십자홀딩스,005250,2015/12,176287858,1089623159,162651756,523637729
(주)녹십자홀딩스,005250,2016/12,145089182,1119498569,123288280,487815352
(주)녹십자홀딩스,005250,2017/12,135911137,1191367167,67384538,496476840
(주)녹십자홀딩스,005250,2018/12,103795807,1144592235,584771,431503780
(주)녹십자홀딩스,005250,2019/12,18671023,1123650615,0,453774182
(주)녹원씨엔아이,065560,2011/12,11996451,13004020,571828,638573
(주)녹원씨엔아이,065560,2012/12,8189216,11957170,141921,299760
(주)녹원씨엔아이,065560,2013/12,6367520,7437247,260494,260494
(주)녹원씨엔아이,065560,2014/12,8308649,12131396,307961,1945996
(주)녹원씨엔아이,065560,2015/12,8758625,9969610,520321,742457
(주)녹원씨엔아이,065560,2016/12,3812777,3813631,349704,349704
