,회사명,회계년도,유형자산증가율,0,1
13012,이화공영(주),2018,2.53,2.53,11111111.11
13013,이화공영(주),2019,11.73,11.73,11111111.11
13014,이화산업(주),2011,-89.44,35.47,11111111.11
13015,이화산업(주),2012,-1.53,-1.24,-1.53
13016,이화산업(주),2013,-3.52,-3.51,-3.52
13017,이화산업(주),2014,-1.41,-1.27,-1.41
13018,이화산업(주),2015,-59.41,-60.43,-59.41
13019,이화산업(주),2016,4.07,-0.91,4.07
13020,이화산업(주),2017,-0.8,-1.56,-2.42
13021,이화산업(주),2018,-4.37,-1.94,-4.37
13022,이화산업(주),2019,-22.82,-22.96,-22.82
13023,이화전기공업(주),2011,545.08,545.08,11111111.11
13024,이화전기공업(주),2012,41.37,14.59,41.37
13025,이화전기공업(주),2013,-4.28,-14.25,-4.28
13026,이화전기공업(주),2014,-0.36,-2.29,-0.36
13027,이화전기공업(주),2015,31.15,31.15,-70.22
13028,이화전기공업(주),2016,-1.12,-1.12,11111111.11
13029,이화전기공업(주),2017,-32.52,-32.52,11111111.11
13030,이화전기공업(주),2018,-3.38,-3.38,11111111.11
13031,이화전기공업(주),2019,1.84,1.84,11111111.11
13032,인베니아(주),2011,13.24,0.0,11111111.11
13033,인베니아(주),2012,-3.11,-3.11,11111111.11
13034,인베니아(주),2013,-0.56,-0.55,-0.56
13035,인베니아(주),2014,-5.62,-5.74,-5.62
13036,인베니아(주),2015,-4.31,-4.24,-4.31
13037,인베니아(주),2016,0.2,0.23,0.2
13038,인베니아(주),2017,11.99,12.04,11.99
13039,인베니아(주),2018,10.29,9.82,10.29
13040,인베니아(주),2019,-3.66,-3.2,-3.66
13041,인선이엔티(주),2011,-1.26,635.56,11111111.11
13042,인선이엔티(주),2012,5.24,11.39,5.24
13043,인선이엔티(주),2013,-8.16,-7.78,-8.16
13044,인선이엔티(주),2014,11.31,-8.57,11.31
13045,인선이엔티(주),2015,0.32,-14.8,0.32
13046,인선이엔티(주),2016,-0.5,0.71,-0.5
13047,인선이엔티(주),2017,5.39,11.3,5.39
13048,인선이엔티(주),2018,4.36,8.1,4.36
13049,인선이엔티(주),2019,9.7,-1.83,9.7
13050,인지컨트롤스(주),2011,17.35,14.67,11111111.11
13051,인지컨트롤스(주),2012,-46.92,19.78,-46.92
13052,인지컨트롤스(주),2013,7.56,13.38,7.56
13053,인지컨트롤스(주),2014,4.54,8.71,4.54
13054,인지컨트롤스(주),2015,-2.43,-7.46,-2.43
13055,인지컨트롤스(주),2016,-3.0,-0.66,-3.0
13056,인지컨트롤스(주),2017,-0.22,1.49,-0.22
13057,인지컨트롤스(주),2018,5.98,0.32,5.98
13058,인지컨트롤스(주),2019,26.83,3.21,26.83
13059,인천도시가스(주),2011,11.56,-92.7,11111111.11
13060,인천도시가스(주),2012,12.53,12.53,11111111.11
13061,인천도시가스(주),2013,2.92,2.92,11111111.11
13062,인천도시가스(주),2014,3.24,3.24,11111111.11
13063,인천도시가스(주),2015,1.38,1.38,11111111.11
13064,인천도시가스(주),2016,2.53,2.53,11111111.11
13065,인천도시가스(주),2017,3.74,3.74,11111111.11
13066,인천도시가스(주),2018,0.65,0.65,11111111.11
13067,인천도시가스(주),2019,1.28,1.82,1.28
13068,인크로스(주),2016,-99.8,-99.8,11111111.11
13069,인크로스(주),2017,162.64,155.04,162.64
13070,인크로스(주),2018,79.23,81.89,79.23
13071,인크로스(주),2019,-7.96,-7.6,-7.96
13072,인탑스(주),2011,-3.45,8204.79,11111111.11
13073,인탑스(주),2012,26.03,29.61,26.03
13074,인탑스(주),2013,5.63,10.04,5.63
13075,인탑스(주),2014,-3.64,-0.21,-3.64
13076,인탑스(주),2015,-1.76,-5.32,-1.76
13077,인탑스(주),2016,37.27,1.99,37.27
13078,인탑스(주),2017,-8.71,-3.06,-8.71
13079,인탑스(주),2018,-8.02,-6.32,-8.02
13080,인탑스(주),2019,2.44,-1.49,2.44
13081,인터지스(주),2011,2.47,-24.47,11111111.11
13082,인터지스(주),2012,7.4,8.33,7.4
13083,인터지스(주),2013,12.87,6.42,12.87
13084,인터지스(주),2014,7.56,2.9,7.56
13085,인터지스(주),2015,1.09,-2.91,1.09
13086,인터지스(주),2016,-1.42,-1.87,-1.42
13087,인터지스(주),2017,13.7,18.56,13.7
13088,인터지스(주),2018,1.37,-0.67,1.37
13089,인터지스(주),2019,-19.77,-18.18,-19.77
13090,인포뱅크(주),2011,-1.45,-90.58,11111111.11
13091,인포뱅크(주),2012,781.66,781.66,11111111.11
13092,인포뱅크(주),2013,-4.37,-4.37,11111111.11
13093,인포뱅크(주),2014,-7.05,-12.09,-7.05
13094,인포뱅크(주),2015,-9.76,-9.79,-9.76
13095,인포뱅크(주),2016,-3.46,-3.43,-3.46
13096,인포뱅크(주),2017,-3.83,-3.94,-3.83
13097,인포뱅크(주),2018,1.32,1.67,1.32
13098,인포뱅크(주),2019,-1.12,-1.61,-1.12
13099,인화정공(주),2011,20.57,525.63,11111111.11
13100,인화정공(주),2012,5.67,0.11,5.67
13101,인화정공(주),2013,38.27,0.4,38.27
13102,인화정공(주),2014,-22.74,-4.19,-22.74
13103,인화정공(주),2015,-4.46,-4.63,-4.46
13104,인화정공(주),2016,-2.78,-3.83,-2.78
13105,인화정공(주),2017,-3.78,-5.21,-3.78
13106,인화정공(주),2018,-4.14,-5.34,-4.14
13107,인화정공(주),2019,-3.8,-5.33,-3.8
13108,일동제약(주),2016,122.09,122.09,11111111.11
13109,일동제약(주),2017,-3.41,-3.31,-3.41
13110,일동제약(주),2018,-0.35,-0.34,-0.35
13111,일동제약(주),2019,14.08,14.07,14.08
13112,일동홀딩스(주),2011,-10.09,-10.09,11111111.11
13113,일동홀딩스(주),2012,13.35,13.31,13.35
13114,일동홀딩스(주),2013,12.94,12.96,12.94
13115,일동홀딩스(주),2014,3.15,3.23,3.15
13116,일동홀딩스(주),2015,1.01,1.05,1.01
13117,일동홀딩스(주),2016,-84.11,-98.27,-84.11
13118,일동홀딩스(주),2017,0.43,-4.21,0.43
13119,일동홀딩스(주),2018,-0.33,0.85,-0.33
13120,일동홀딩스(주),2019,527.76,42.41,527.76
13121,일성건설(주),2011,-99.47,-99.47,11111111.11
13122,일성건설(주),2012,10.95,0.11,10.95
13123,일성건설(주),2013,15.56,-3.76,15.56
13124,일성건설(주),2014,49.81,84.51,49.81
13125,일성건설(주),2015,-14.62,-14.13,-14.62
13126,일성건설(주),2016,-4.43,-0.65,-4.43
13127,일성건설(주),2017,-17.76,-16.2,-17.76
13128,일성건설(주),2018,46.76,51.64,46.76
13129,일성건설(주),2019,-25.48,-25.51,-25.48
13130,일성신약(주),2011,-6.95,588.48,11111111.11
13131,일성신약(주),2012,-7.13,-7.13,11111111.11
13132,일성신약(주),2013,-5.78,-5.78,11111111.11
13133,일성신약(주),2014,-5.55,-5.55,11111111.11
13134,일성신약(주),2015,1.93,1.93,11111111.11
13135,일성신약(주),2016,-1.52,-1.52,11111111.11
13136,일성신약(주),2017,-5.0,-5.0,11111111.11
13137,일성신약(주),2018,-5.2,-5.2,11111111.11
13138,일성신약(주),2019,-6.6,-6.6,11111111.11
13139,일신방직(주),2011,-4.58,963.44,11111111.11
13140,일신방직(주),2012,-4.91,-5.47,-4.91
13141,일신방직(주),2013,1.15,0.53,1.15
13142,일신방직(주),2014,7.19,-2.44,7.19
13143,일신방직(주),2015,27.2,1.29,27.2
13144,일신방직(주),2016,0.8,1.61,0.8
13145,일신방직(주),2017,-5.46,-1.32,-5.46
13146,일신방직(주),2018,1.29,-6.87,1.29
13147,일신방직(주),2019,8.26,-1.97,8.26
13148,일양약품(주),2011,1.01,-93.14,11111111.11
13149,일양약품(주),2012,11.97,11.97,11111111.11
13150,일양약품(주),2013,3.34,3.34,11111111.11
13151,일양약품(주),2014,4.36,4.36,11111111.11
13152,일양약품(주),2015,-1.15,-1.15,11111111.11
13153,일양약품(주),2016,-2.9,-1.97,-1.89
13154,일양약품(주),2017,-2.46,-1.59,-2.46
13155,일양약품(주),2018,-3.55,-3.3,-3.55
13156,일양약품(주),2019,-2.54,-4.51,-2.54
13157,일정실업(주),2011,-7.51,-83.09,11111111.11
13158,일정실업(주),2012,9.8,20.15,9.8
13159,일정실업(주),2013,-8.4,-6.42,-8.4
13160,일정실업(주),2014,-21.52,-23.44,-21.52
13161,일정실업(주),2015,18.08,24.01,18.08
13162,일정실업(주),2016,-2.66,-0.67,-2.66
13163,일정실업(주),2017,-5.54,-5.61,-5.54
13164,일정실업(주),2018,-6.89,-5.32,-6.89
13165,일정실업(주),2019,-4.95,-4.17,-4.95
13166,일진다이아몬드(주),2011,98.75,98.75,11111111.11
13167,일진다이아몬드(주),2012,29.58,7.37,29.58
13168,일진다이아몬드(주),2013,-6.46,-6.79,-6.46
13169,일진다이아몬드(주),2014,-1.84,-2.08,-1.84
13170,일진다이아몬드(주),2015,-2.57,-3.1,-2.57
13171,일진다이아몬드(주),2016,-1.91,-1.9,-1.91
13172,일진다이아몬드(주),2017,9.96,5.47,9.96
13173,일진다이아몬드(주),2018,-16.45,-19.44,-16.45
13174,일진다이아몬드(주),2019,15.07,3.11,15.07
13175,일진디스플레이(주),2011,14.55,-71.29,11111111.11
13176,일진디스플레이(주),2012,38.09,38.09,11111111.11
13177,일진디스플레이(주),2013,61.25,61.25,11111111.11
13178,일진디스플레이(주),2014,7.89,7.89,11111111.11
13179,일진디스플레이(주),2015,-5.07,-5.07,11111111.11
13180,일진디스플레이(주),2016,-33.83,-33.83,11111111.11
13181,일진디스플레이(주),2017,-6.83,-6.83,11111111.11
13182,일진디스플레이(주),2018,-6.54,-6.54,11111111.11
13183,일진디스플레이(주),2019,1.4,1.4,11111111.11
13184,일진머티리얼즈(주),2011,42.1,187.67,11111111.11
13185,일진머티리얼즈(주),2012,-8.76,-38.5,-8.76
13186,일진머티리얼즈(주),2013,23.74,3.72,23.74
13187,일진머티리얼즈(주),2014,-3.03,-6.56,-3.03
13188,일진머티리얼즈(주),2015,-33.08,-5.3,-33.08
13189,일진머티리얼즈(주),2016,-1.39,0.07,-1.39
13190,일진머티리얼즈(주),2017,-0.27,-5.17,-0.27
13191,일진머티리얼즈(주),2018,54.46,1.29,54.46
13192,일진머티리얼즈(주),2019,37.98,-1.95,37.98
13193,일진전기(주),2011,6.32,20.89,11111111.11
13194,일진전기(주),2012,7.63,7.63,7.63
13195,일진전기(주),2013,2.75,2.76,2.75
13196,일진전기(주),2014,-21.93,-21.93,-21.93
13197,일진전기(주),2015,-3.15,-3.16,-3.15
13198,일진전기(주),2016,-1.76,-1.76,-1.76
13199,일진전기(주),2017,1.25,1.25,1.25
13200,일진전기(주),2018,1.34,1.34,1.34
13201,일진전기(주),2019,-1.64,-1.65,-1.64
13202,일진홀딩스(주),2011,7.57,37.77,11111111.11
13203,일진홀딩스(주),2012,9.31,11111111.11,9.31
13204,일진홀딩스(주),2013,1.57,11111111.11,1.57
13205,일진홀딩스(주),2014,-20.07,11111111.11,-20.07
13206,일진홀딩스(주),2015,-3.15,11111111.11,-3.15
13207,일진홀딩스(주),2016,2.19,11111111.11,2.19
13208,일진홀딩스(주),2017,3.03,11111111.11,3.03
13209,일진홀딩스(주),2018,-3.69,11111111.11,-3.69
13210,일진홀딩스(주),2019,0.8,11111111.11,0.8
13211,잉글우드랩(주),2016,188.91,-98.13,11111111.11
13212,잉글우드랩(주),2017,312.66,420.22,312.66
13213,잉글우드랩(주),2018,28.25,82.27,28.25
13214,잉글우드랩(주),2019,-17.05,17.89,-17.05
13215,자이글(주),2016,666.54,-57.27,11111111.11
13216,자이글(주),2017,39.75,39.75,11111111.11
13217,자이글(주),2018,3.84,3.84,3.84
13218,자이글(주),2019,-1.52,-1.52,-62.68
13219,자이에스앤디(주),2019,50.61,0.0,11111111.11
13220,자화전자(주),2011,2.4,11111111.11,11111111.11
13221,자화전자(주),2012,-0.04,-12.14,-0.04
13222,자화전자(주),2013,26.89,16.48,26.89
13223,자화전자(주),2014,6.38,17.75,6.38
13224,자화전자(주),2015,5.49,16.95,5.49
13225,자화전자(주),2016,32.93,53.84,32.93
13226,자화전자(주),2017,27.58,-26.47,27.58
13227,자화전자(주),2018,-13.17,18.42,-13.17
13228,자화전자(주),2019,0.74,2.48,0.74
13229,재영솔루텍(주),2011,-3.72,-1.42,11111111.11
13230,재영솔루텍(주),2012,-5.77,-0.87,-5.77
13231,재영솔루텍(주),2013,-10.48,-9.43,-10.48
13232,재영솔루텍(주),2014,-9.36,-9.85,-9.36
13233,재영솔루텍(주),2015,-1.33,-1.88,-1.33
13234,재영솔루텍(주),2016,-7.35,0.49,-7.35
13235,재영솔루텍(주),2017,14.57,2.91,14.57
13236,재영솔루텍(주),2018,0.31,-0.28,0.31
13237,재영솔루텍(주),2019,6.27,-2.27,6.27
13238,전방(주),2011,12.7,231.14,11111111.11
13239,전방(주),2012,11.75,12.0,11.75
13240,전방(주),2013,-3.66,-3.63,-3.66
13241,전방(주),2014,-3.45,-3.44,-3.45
13242,전방(주),2015,8.65,8.75,8.65
13243,전방(주),2016,-3.69,-3.68,-3.69
13244,전방(주),2017,-4.95,-4.35,-4.95
13245,전방(주),2018,-14.81,-14.81,-14.81
13246,전방(주),2019,16.05,16.05,16.05
13247,전진바이오팜(주),2018,-15.33,-95.13,11111111.11
13248,전진바이오팜(주),2019,573.43,573.43,11111111.11
13249,제너셈(주),2015,43.44,0.0,11111111.11
13250,제너셈(주),2016,55.02,55.02,11111111.11
13251,제너셈(주),2017,-1.41,-1.41,11111111.11
13252,제너셈(주),2018,9.21,9.21,11111111.11
13253,제너셈(주),2019,-0.39,-0.39,11111111.11
13254,제룡산업(주),2012,0.0,0.0,11111111.11
13255,제룡산업(주),2013,22.45,22.45,11111111.11
13256,제룡산업(주),2014,-2.77,-2.77,11111111.11
13257,제룡산업(주),2015,-5.25,-5.25,11111111.11
13258,제룡산업(주),2016,-3.75,-3.75,11111111.11
13259,제룡산업(주),2017,-4.99,-4.99,11111111.11
13260,제룡산업(주),2018,-2.77,-2.77,11111111.11
13261,제룡산업(주),2019,-59.46,-59.46,11111111.11
13262,제룡전기(주),2011,-32.58,0.0,11111111.11
13263,제룡전기(주),2012,-2.86,-2.86,11111111.11
13264,제룡전기(주),2013,-1.1,-1.1,11111111.11
13265,제룡전기(주),2014,-1.26,-1.26,11111111.11
13266,제룡전기(주),2015,32.14,32.14,11111111.11
13267,제룡전기(주),2016,-6.63,-6.63,11111111.11
13268,제룡전기(주),2017,-5.94,-5.94,11111111.11
13269,제룡전기(주),2018,-5.56,-5.56,11111111.11
13270,제룡전기(주),2019,-4.14,-4.14,11111111.11
13271,제이더블유생명과학(주),2016,2.81,756.28,11111111.11
13272,제이더블유생명과학(주),2017,-1.13,-1.4,-1.13
13273,제이더블유생명과학(주),2018,-1.84,-2.77,-1.84
13274,제이더블유생명과학(주),2019,-0.98,-0.96,-0.98
13275,제이더블유신약(주),2011,-90.14,-90.14,11111111.11
13276,제이더블유신약(주),2012,-12.26,-15.04,-12.26
13277,제이더블유신약(주),2013,-6.28,-5.88,-6.28
13278,제이더블유신약(주),2014,-5.5,-4.28,-5.5
13279,제이더블유신약(주),2015,-2.02,-1.06,-2.02
13280,제이더블유신약(주),2016,-1.28,-0.86,-1.28
13281,제이더블유신약(주),2017,1.77,1.19,1.77
13282,제이더블유신약(주),2018,0.84,2.17,0.84
13283,제이더블유신약(주),2019,-1.74,-2.92,-1.74
13284,제이더블유중외제약(주),2011,2290.2,2290.2,11111111.11
13285,제이더블유중외제약(주),2012,-35.33,-35.35,-35.33
13286,제이더블유중외제약(주),2013,-5.15,-5.05,-5.15
13287,제이더블유중외제약(주),2014,-5.41,-5.47,-5.41
13288,제이더블유중외제약(주),2015,-4.81,-4.81,-4.81
13289,제이더블유중외제약(주),2016,-2.13,-2.11,-2.13
13290,제이더블유중외제약(주),2017,-3.81,-3.81,-3.81
13291,제이더블유중외제약(주),2018,-3.56,-3.44,-3.56
13292,제이더블유중외제약(주),2019,25.96,20.68,25.96
13293,제이더블유홀딩스(주),2011,11.6,218.83,11111111.11
13294,제이더블유홀딩스(주),2012,-18.47,8.66,-18.47
13295,제이더블유홀딩스(주),2013,-35.79,-2.03,-35.79
13296,제이더블유홀딩스(주),2014,-15.31,-4.13,-15.31
13297,제이더블유홀딩스(주),2015,0.77,-2.4,0.77
13298,제이더블유홀딩스(주),2016,-2.09,9.21,-2.09
13299,제이더블유홀딩스(주),2017,66.48,-6.81,66.48
13300,제이더블유홀딩스(주),2018,-15.41,-1.63,-15.41
13301,제이더블유홀딩스(주),2019,8.12,-5.35,8.12
13302,제이스코홀딩스(주),2011,65.93,-94.93,11111111.11
13303,제이스코홀딩스(주),2012,38.24,38.24,11111111.11
13304,제이스코홀딩스(주),2013,-0.57,-0.57,11111111.11
13305,제이스코홀딩스(주),2014,-2.32,-2.32,11111111.11
13306,제이스코홀딩스(주),2015,-2.26,-2.26,11111111.11
13307,제이스코홀딩스(주),2016,-4.89,-4.89,11111111.11
13308,제이스코홀딩스(주),2017,-3.71,-3.71,11111111.11
13309,제이스코홀딩스(주),2018,11.97,11.97,11111111.11
13310,제이스코홀딩스(주),2019,-8.32,-8.32,11111111.11
13311,제이씨케미칼(주),2011,-8.81,0.0,11111111.11
13312,제이씨케미칼(주),2012,9.79,9.79,11111111.11
13313,제이씨케미칼(주),2013,14.74,-0.17,14.74
13314,제이씨케미칼(주),2014,9.24,-9.18,9.24
13315,제이씨케미칼(주),2015,60.96,-5.52,60.96
13316,제이씨케미칼(주),2016,21.16,-1.18,21.16
13317,제이씨케미칼(주),2017,-12.11,-13.28,-12.11
13318,제이씨케미칼(주),2018,24.55,80.37,24.55
13319,제이씨케미칼(주),2019,68.56,144.02,68.56
13320,제이씨현시스템(주),2011,-77.83,-77.83,11111111.11
13321,제이씨현시스템(주),2012,-0.29,-5.09,-0.29
13322,제이씨현시스템(주),2013,-0.65,-2.19,-0.65
13323,제이씨현시스템(주),2014,10.19,-9.46,10.19
13324,제이씨현시스템(주),2015,2.84,-19.72,2.84
13325,제이씨현시스템(주),2016,-25.69,4.12,-25.69
13326,제이씨현시스템(주),2017,-7.74,-8.82,-7.74
13327,제이씨현시스템(주),2018,21.36,39.46,21.36
13328,제이씨현시스템(주),2019,-5.0,-5.1,-5.0
13329,제이엔케이히터(주),2011,102.85,86.89,11111111.11
13330,제이엔케이히터(주),2012,31.11,45.38,31.11
13331,제이엔케이히터(주),2013,23.98,25.64,23.98
13332,제이엔케이히터(주),2014,-9.12,-24.86,-9.12
13333,제이엔케이히터(주),2015,7.94,-5.44,7.94
13334,제이엔케이히터(주),2016,8.74,-14.54,8.74
13335,제이엔케이히터(주),2017,-52.99,-35.84,-52.99
13336,제이엔케이히터(주),2018,16.15,27.66,16.15
13337,제이엔케이히터(주),2019,9.23,19.63,9.23
13338,제이엠아이(주),2011,-1.63,208.79,11111111.11
13339,제이엠아이(주),2012,0.21,97.81,0.21
13340,제이엠아이(주),2013,-29.17,-19.69,-29.17
13341,제이엠아이(주),2014,-15.27,-10.94,-15.27
13342,제이엠아이(주),2015,-10.78,-11.35,-10.78
13343,제이엠아이(주),2016,-18.07,-5.54,-18.07
13344,제이엠아이(주),2017,-10.98,-1.57,-10.98
13345,제이엠아이(주),2018,-6.4,-20.21,-6.4
13346,제이엠아이(주),2019,-9.74,24.41,-9.74
13347,제이엠티(주),2011,30.01,22.49,11111111.11
13348,제이엠티(주),2012,7.47,11.74,7.47
13349,제이엠티(주),2013,-7.36,-8.0,-7.36
13350,제이엠티(주),2014,-19.16,-21.53,-19.16
13351,제이엠티(주),2015,-46.43,-46.15,-46.43
13352,제이엠티(주),2016,26.66,-31.8,26.66
13353,제이엠티(주),2017,35.51,-31.59,35.51
13354,제이엠티(주),2018,-7.97,-4.15,-7.97
13355,제이엠티(주),2019,-10.25,-2.32,-10.25
13356,제이준코스메틱(주),2011,-2.18,-23.68,11111111.11
13357,제이준코스메틱(주),2012,13.81,13.81,11111111.11
13358,제이준코스메틱(주),2013,12.07,12.07,11111111.11
13359,제이준코스메틱(주),2014,-22.42,-22.42,-58.14
13360,제이준코스메틱(주),2015,-99.6,-99.6,11111111.11
13361,제이준코스메틱(주),2016,453.77,11686.14,453.77
13362,제이준코스메틱(주),2017,282.53,282.53,13.35
13363,제이준코스메틱(주),2018,9.51,9.51,11111111.11
13364,제이준코스메틱(주),2019,-65.55,-65.99,-65.55
13365,제일약품(주),2017,-22.27,-22.27,11111111.11
13366,제일약품(주),2018,17.36,17.36,11111111.11
13367,제일약품(주),2019,0.94,0.94,11111111.11
13368,제일연마공업(주),2011,5.27,82.34,11111111.11
13369,제일연마공업(주),2012,3.81,8.29,3.81
13370,제일연마공업(주),2013,-0.05,1.31,-0.05
13371,제일연마공업(주),2014,-2.19,-8.53,-2.19
13372,제일연마공업(주),2015,-3.86,-2.56,-3.86
13373,제일연마공업(주),2016,-2.55,-1.91,-2.55
13374,제일연마공업(주),2017,3.92,0.48,3.92
13375,제일연마공업(주),2018,3.31,3.66,3.31
13376,제일연마공업(주),2019,10.45,11.04,10.45
13377,제일파마홀딩스(주),2011,44.34,-51.36,11111111.11
13378,제일파마홀딩스(주),2012,59.05,59.05,11111111.11
13379,제일파마홀딩스(주),2013,-6.18,-6.18,11111111.11
13380,제일파마홀딩스(주),2014,-5.27,-5.27,11111111.11
13381,제일파마홀딩스(주),2015,-1.29,-1.29,11111111.11
13382,제일파마홀딩스(주),2016,22.22,22.22,11111111.11
13383,제일파마홀딩스(주),2017,-95.61,-97.82,-95.61
13384,제일파마홀딩스(주),2018,2579.37,296.56,2579.37
13385,제일파마홀딩스(주),2019,21.3,11.33,21.3
13386,조광아이엘아이(주),2011,3.28,-88.72,11111111.11
13387,조광아이엘아이(주),2012,0.96,1.78,0.96
13388,조광아이엘아이(주),2013,-1.11,-1.26,-1.11
13389,조광아이엘아이(주),2014,53.72,56.03,53.72
13390,조광아이엘아이(주),2015,-6.05,-5.79,-6.05
13391,조광아이엘아이(주),2016,15.92,16.37,15.92
13392,조광아이엘아이(주),2017,-4.55,-3.37,-4.55
13393,조광아이엘아이(주),2018,-3.18,-3.18,-3.18
13394,조광아이엘아이(주),2019,-1.33,-1.33,-1.33
13395,조광페인트(주),2011,4.48,178.68,11111111.11
13396,조광페인트(주),2012,3.54,4.03,3.54
13397,조광페인트(주),2013,1.94,2.23,1.94
13398,조광페인트(주),2014,15.86,16.29,15.86
13399,조광페인트(주),2015,0.54,0.61,0.54
13400,조광페인트(주),2016,3.98,4.16,3.98
13401,조광페인트(주),2017,16.76,17.41,16.76
13402,조광페인트(주),2018,30.51,30.97,30.51
13403,조광페인트(주),2019,-3.35,-3.39,-3.35
13404,조광피혁(주),2011,-84.58,-84.58,11111111.11
13405,조광피혁(주),2012,7.38,8.19,7.38
13406,조광피혁(주),2013,-1.57,-1.33,-1.57
13407,조광피혁(주),2014,3.52,4.15,3.52
13408,조광피혁(주),2015,-5.58,-4.5,-5.58
13409,조광피혁(주),2016,3.92,3.92,3.92
13410,조광피혁(주),2017,8.99,8.99,8.99
13411,조광피혁(주),2018,-3.3,-3.3,-40.33
13412,조광피혁(주),2019,-11.58,-11.58,11111111.11
13413,조선내화(주),2011,-1.47,2712.9,11111111.11
13414,조선내화(주),2012,2.77,8.14,2.77
13415,조선내화(주),2013,1.92,7.75,1.92
13416,조선내화(주),2014,-4.68,-8.81,-4.68
13417,조선내화(주),2015,-15.88,18.45,-15.88
13418,조선내화(주),2016,-3.59,-1.31,-3.59
13419,조선내화(주),2017,1.6,-3.51,1.6
13420,조선내화(주),2018,1.69,-2.25,1.69
13421,조선내화(주),2019,-1.52,-2.23,-1.52
13422,조선선재(주),2011,-95.68,-95.68,11111111.11
13423,조선선재(주),2012,-1.72,-1.72,11111111.11
13424,조선선재(주),2013,0.0,0.0,11111111.11
13425,조선선재(주),2014,-0.83,-0.83,11111111.11
13426,조선선재(주),2015,-9.66,-9.66,11111111.11
13427,조선선재(주),2016,2.2,2.2,11111111.11
13428,조선선재(주),2017,4.78,4.78,11111111.11
13429,조선선재(주),2018,-2.47,-2.47,11111111.11
13430,조선선재(주),2019,1.65,1.65,11111111.11
13431,조아제약(주),2011,11.53,0.0,11111111.11
13432,조아제약(주),2012,6.51,6.51,11111111.11
13433,조아제약(주),2013,-1.72,-1.72,11111111.11
13434,조아제약(주),2014,27.25,23.44,27.25
13435,조아제약(주),2015,1.8,2.02,1.8
13436,조아제약(주),2016,4.79,5.16,4.79
13437,조아제약(주),2017,-7.18,-7.5,-7.18
13438,조아제약(주),2018,0.31,0.42,0.31
13439,조아제약(주),2019,-2.94,-3.35,-2.94
13440,조일알미늄(주),2011,-2.26,-17.71,11111111.11
13441,조일알미늄(주),2012,-7.43,-7.43,11111111.11
13442,조일알미늄(주),2013,5.18,5.18,11111111.11
13443,조일알미늄(주),2014,27.51,27.51,11111111.11
13444,조일알미늄(주),2015,17.71,17.71,11111111.11
13445,조일알미늄(주),2016,-3.07,-3.07,11111111.11
13446,조일알미늄(주),2017,-0.44,-0.44,11111111.11
13447,조일알미늄(주),2018,8.56,8.56,11111111.11
13448,조일알미늄(주),2019,-43.81,-43.81,11111111.11
13449,주성엔지니어링(주),2011,15.8,674.76,11111111.11
13450,주성엔지니어링(주),2012,7.82,21.44,7.82
13451,주성엔지니어링(주),2013,0.33,1.79,0.33
13452,주성엔지니어링(주),2014,4.74,4.5,4.74
13453,주성엔지니어링(주),2015,-5.28,-5.27,-5.28
13454,주성엔지니어링(주),2016,-3.25,-3.24,-3.25
13455,주성엔지니어링(주),2017,11.42,11.41,11.42
13456,주성엔지니어링(주),2018,-9.5,-9.51,-9.5
13457,주성엔지니어링(주),2019,65.29,65.31,65.29
13458,줌인터넷(주),2016,-92.54,-92.54,11111111.11
13459,줌인터넷(주),2017,1254789.63,11111111.11,11111111.11
13460,줌인터넷(주),2018,1254789.63,11111111.11,11111111.11
13461,줌인터넷(주),2019,1254789.63,11111111.11,11111111.11
13462,지나인제약(주),2011,23.13,2183.28,11111111.11
13463,지나인제약(주),2012,-1.54,2.12,-1.54
13464,지나인제약(주),2013,47.21,44.32,47.21
13465,지나인제약(주),2014,1.03,-23.05,1.03
13466,지나인제약(주),2015,10.01,-3.36,10.01
13467,지나인제약(주),2016,-7.6,-11.5,-7.6
13468,지나인제약(주),2017,-38.1,-44.26,-38.1
13469,지나인제약(주),2018,-2.91,-27.48,-2.91
13470,지나인제약(주),2019,49.48,122.85,49.48
13471,지니언스(주),2017,51.18,-94.36,11111111.11
13472,지니언스(주),2018,72.27,72.95,72.27
13473,지니언스(주),2019,-18.04,-18.92,-18.04
13474,지더블유바이텍(주),2011,36.68,177.77,11111111.11
13475,지더블유바이텍(주),2012,-2.74,-2.74,11111111.11
13476,지더블유바이텍(주),2013,-0.17,-0.17,11111111.11
13477,지더블유바이텍(주),2014,-6.27,-6.27,11111111.11
13478,지더블유바이텍(주),2015,3.59,3.59,11111111.11
13479,지더블유바이텍(주),2016,-5.28,-5.28,11111111.11
13480,지더블유바이텍(주),2017,-4.77,-4.77,11111111.11
13481,지더블유바이텍(주),2018,-2.48,-2.48,11111111.11
13482,지더블유바이텍(주),2019,19.63,19.63,11111111.11
13483,지에스건설(주),2011,-6.49,52483.82,11111111.11
13484,지에스건설(주),2012,2.67,-1.39,2.67
13485,지에스건설(주),2013,-0.49,-1.1,-0.49
13486,지에스건설(주),2014,9.5,10.94,9.5
13487,지에스건설(주),2015,-45.5,5.41,-45.5
13488,지에스건설(주),2016,-26.93,-29.41,-26.93
13489,지에스건설(주),2017,-8.24,-4.13,-8.24
13490,지에스건설(주),2018,-6.29,-6.94,-6.29
13491,지에스건설(주),2019,39.83,8.05,39.83
