회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
(주)시공테크,20710,Dec-15,-195429,-123115
(주)시공테크,20710,Dec-16,-6978687,-8558204
(주)시공테크,20710,Dec-17,14939085,14857097
(주)시공테크,20710,Dec-18,-5387972,-4720705
(주)시공테크,20710,Dec-19,7189829,8014565
(주)시너지이노베이션,48870,Dec-10,-15858377,-18895692
(주)시너지이노베이션,48870,Dec-11,1189361,-2118128
(주)시너지이노베이션,48870,Dec-12,-1138799,-3550861
(주)시너지이노베이션,48870,Dec-13,-12317250,-12871074
(주)시너지이노베이션,48870,Dec-14,-4064167,-5480087
(주)시너지이노베이션,48870,Dec-15,-12736655,-14001642
(주)시너지이노베이션,48870,Dec-16,218337,-1112712
(주)시너지이노베이션,48870,Dec-17,-3155075,-1180565
(주)시너지이노베이션,48870,Dec-18,846065,4168499
(주)시너지이노베이션,48870,Dec-19,731493,1181752
(주)시노펙스,25320,Dec-10,-564872,-4435847
(주)시노펙스,25320,Dec-11,10280566,9749987
(주)시노펙스,25320,Dec-12,1219672,2953243
(주)시노펙스,25320,Dec-13,10472441,8082232
(주)시노펙스,25320,Dec-14,-4767790,3082335
(주)시노펙스,25320,Dec-15,-11979780,-22580059
(주)시노펙스,25320,Dec-16,2992770,10705792
(주)시노펙스,25320,Dec-17,18922364,24862905
(주)시노펙스,25320,Dec-18,5897611,3372473
(주)시노펙스,25320,Dec-19,422515,16670142
(주)시디즈,134790,Dec-11,1455278,1425742
(주)시디즈,134790,Dec-12,3355765,0
(주)시디즈,134790,Dec-13,-915429,0
(주)시디즈,134790,Dec-14,-488239,0
(주)시디즈,134790,Dec-15,-1154079,0
(주)시디즈,134790,Dec-16,-420353,0
(주)시디즈,134790,Dec-17,-237674,0
(주)시디즈,134790,Dec-18,4303916,0
(주)시디즈,134790,Dec-19,8645140,0
(주)시스웍,269620,Dec-17,6329294,6556923
(주)시스웍,269620,Dec-18,4987528,5054087
(주)시스웍,269620,Dec-19,387290,672220
(주)시큐브,131090,Dec-11,3391303,0
(주)시큐브,131090,Dec-12,3465967,0
(주)시큐브,131090,Dec-13,1353104,0
(주)시큐브,131090,Dec-14,-413316,0
(주)시큐브,131090,Dec-15,1643588,0
(주)시큐브,131090,Dec-16,2269658,2212140
(주)시큐브,131090,Dec-17,2873123,2785786
(주)시큐브,131090,Dec-18,2316342,2301011
(주)시큐브,131090,Dec-19,5090925,5050031
(주)시티랩스,139050,Dec-11,1812670,0
(주)시티랩스,139050,Dec-12,2287219,0
(주)시티랩스,139050,Dec-13,180560,156108
(주)시티랩스,139050,Dec-14,1536221,1822589
(주)시티랩스,139050,Dec-15,-1074387,-996232
(주)시티랩스,139050,Dec-16,-584460,-937012
(주)시티랩스,139050,Dec-17,-804826,-3207237
(주)시티랩스,139050,Dec-18,1010866,-998339
(주)시티랩스,139050,Dec-19,-1585581,-1466201
(주)신도리코,29530,Dec-10,47911236,82667835
(주)신도리코,29530,Dec-11,68246417,71885214
(주)신도리코,29530,Dec-12,45530306,50108990
(주)신도리코,29530,Dec-13,31821249,28410446
(주)신도리코,29530,Dec-14,8147868,4621049
(주)신도리코,29530,Dec-15,7063330,6543357
(주)신도리코,29530,Dec-16,13623023,16262544
(주)신도리코,29530,Dec-17,28715841,32621678
(주)신도리코,29530,Dec-18,18032536,24889474
(주)신도리코,29530,Dec-19,2873390,6275158
(주)신성이엔지,11930,Dec-10,28425235,0
(주)신성이엔지,11930,Dec-11,-22179051,0
(주)신성이엔지,11930,Dec-12,-41609833,0
(주)신성이엔지,11930,Dec-13,-11706270,0
(주)신성이엔지,11930,Dec-14,-3004233,0
(주)신성이엔지,11930,Dec-15,7631086,0
(주)신성이엔지,11930,Dec-16,-9544597,-9743379
(주)신성이엔지,11930,Dec-17,-14192673,-5655318
(주)신성이엔지,11930,Dec-18,-10522502,-4152168
(주)신성이엔지,11930,Dec-19,4091145,9718871
(주)신세계,4170,Dec-10,199384159,239019805
(주)신세계,4170,Dec-11,213920064,267597523
(주)신세계,4170,Dec-12,182883458,236495656
(주)신세계,4170,Dec-13,203343025,306389938
(주)신세계,4170,Dec-14,190047804,273446694
(주)신세계,4170,Dec-15,184618397,262134022
(주)신세계,4170,Dec-16,197827097,251398879
(주)신세계,4170,Dec-17,219809131,345695651
(주)신세계,4170,Dec-18,242259490,397350381
(주)신세계,4170,Dec-19,222095780,467798273
(주)신세계아이앤씨,35510,Dec-10,16886191,0
(주)신세계아이앤씨,35510,Dec-11,20731695,0
(주)신세계아이앤씨,35510,Dec-12,18838155,0
(주)신세계아이앤씨,35510,Dec-13,17593699,0
(주)신세계아이앤씨,35510,Dec-14,15507447,0
(주)신세계아이앤씨,35510,Dec-15,10975920,0
(주)신세계아이앤씨,35510,Dec-16,8723826,0
(주)신세계아이앤씨,35510,Dec-17,15450270,0
(주)신세계아이앤씨,35510,Dec-18,14894700,0
(주)신세계아이앤씨,35510,Dec-19,18494390,0
(주)신세계인터내셔날,31430,Dec-11,56324218,0
(주)신세계인터내셔날,31430,Dec-12,33268126,30864252
(주)신세계인터내셔날,31430,Dec-13,26485564,22109169
(주)신세계인터내셔날,31430,Dec-14,20712001,15874157
(주)신세계인터내셔날,31430,Dec-15,17061885,19939139
(주)신세계인터내셔날,31430,Dec-16,22886571,27040431
(주)신세계인터내셔날,31430,Dec-17,28996112,25439302
(주)신세계인터내셔날,31430,Dec-18,67848761,55523592
(주)신세계인터내셔날,31430,Dec-19,86716935,84491939
(주)신세계푸드,31440,Dec-10,36581092,0
(주)신세계푸드,31440,Dec-11,39250704,0
(주)신세계푸드,31440,Dec-12,34318988,0
(주)신세계푸드,31440,Dec-13,22651789,0
(주)신세계푸드,31440,Dec-14,8158035,0
(주)신세계푸드,31440,Dec-15,9413531,8729525
(주)신세계푸드,31440,Dec-16,22558043,21376850
(주)신세계푸드,31440,Dec-17,30783510,29817174
(주)신세계푸드,31440,Dec-18,28045555,27363843
(주)신세계푸드,31440,Dec-19,23368287,22160381
(주)신영와코루,5800,Sep-10,17422634,17384824
(주)신영와코루,5800,Sep-11,18373616,18528805
(주)신영와코루,5800,Sep-12,15524625,15500052
(주)신영와코루,5800,Sep-13,10482566,9774936
(주)신영와코루,5800,Sep-14,4308088,3617415
(주)신영와코루,5800,Dec-15,6839437,6017522
(주)신영와코루,5800,Dec-16,4071165,3163426
(주)신영와코루,5800,Dec-17,6511025,5962661
(주)신영와코루,5800,Dec-18,1066231,752836
(주)신영와코루,5800,Dec-19,219875,215266
(주)신원,9270,Dec-10,10391257,12347161
(주)신원,9270,Dec-11,2928490,1057846
(주)신원,9270,Dec-12,739604,580690
(주)신원,9270,Dec-13,4043788,8327385
(주)신원,9270,Dec-14,13760217,15439544
(주)신원,9270,Dec-15,14204291,18700922
(주)신원,9270,Dec-16,13982663,15014964
(주)신원,9270,Dec-17,1255816,839306
(주)신원,9270,Dec-18,8634595,1463027
(주)신원,9270,Dec-19,11389540,8962866
(주)신진에스엠,138070,Dec-11,9501501,9353985
(주)신진에스엠,138070,Dec-12,9600934,7513437
(주)신진에스엠,138070,Dec-13,6722456,5034100
(주)신진에스엠,138070,Dec-14,6614482,5834073
(주)신진에스엠,138070,Dec-15,10519042,6072561
(주)신진에스엠,138070,Dec-16,4606208,2147853
(주)신진에스엠,138070,Dec-17,6065066,5472372
(주)신진에스엠,138070,Dec-18,3637731,4078716
(주)신진에스엠,138070,Dec-19,2845524,2985364
(주)신테카바이오,226330,Dec-19,-5194158,0
(주)신화다이나믹스,1770,Dec-10,5956013,0
(주)신화다이나믹스,1770,Dec-11,3860348,0
(주)신화다이나믹스,1770,Dec-12,3472698,0
(주)신화다이나믹스,1770,Dec-13,-819951,0
(주)신화다이나믹스,1770,Dec-14,1473915,0
(주)신화다이나믹스,1770,Dec-15,2633028,0
(주)신화다이나믹스,1770,Dec-16,605646,0
(주)신화다이나믹스,1770,Dec-17,-1807041,0
(주)신화다이나믹스,1770,Dec-18,3180504,0
(주)신화다이나믹스,1770,Dec-19,1013612,0
(주)신화콘텍,187270,Dec-14,8839654,8689561
(주)신화콘텍,187270,Dec-15,-546572,-1042344
(주)신화콘텍,187270,Dec-16,644451,876916
(주)신화콘텍,187270,Dec-17,9634277,9883751
(주)신화콘텍,187270,Dec-18,274421,-436910
(주)신화콘텍,187270,Dec-19,2452952,-733304
(주)신흥,4080,Dec-10,8256514,8553005
(주)신흥,4080,Dec-11,6613093,6334694
(주)신흥,4080,Dec-12,920961,1359850
(주)신흥,4080,Dec-13,2953731,2709100
(주)신흥,4080,Dec-14,6503200,6082976
(주)신흥,4080,Dec-15,5950009,6516859
(주)신흥,4080,Dec-16,4100065,4229081
(주)신흥,4080,Dec-17,3343368,4031141
(주)신흥,4080,Dec-18,1104263,1108222
(주)신흥,4080,Dec-19,3031482,2997622
(주)심텍,222800,Dec-15,15284117,19462720
(주)심텍,222800,Dec-16,17836913,40216878
(주)심텍,222800,Dec-17,12303479,33804625
(주)심텍,222800,Dec-18,28796070,30762770
(주)심텍,222800,Dec-19,15163199,-17929192
(주)심텍홀딩스,36710,Dec-10,84891577,89728539
(주)심텍홀딩스,36710,Dec-11,61092638,64273107
(주)심텍홀딩스,36710,Dec-12,46284639,46683578
(주)심텍홀딩스,36710,Dec-13,-27678558,-33418244
(주)심텍홀딩스,36710,Dec-14,9800476,13678590
(주)심텍홀딩스,36710,Dec-15,-4173809,2266403
(주)심텍홀딩스,36710,Dec-16,16278,31279956
(주)심텍홀딩스,36710,Dec-17,409528,27410943
(주)심텍홀딩스,36710,Dec-18,1752957,29720557
(주)심텍홀딩스,36710,Dec-19,674595,-17115398
(주)싸이맥스,160980,Dec-15,4051016,3983339
(주)싸이맥스,160980,Dec-16,7483844,7359772
(주)싸이맥스,160980,Dec-17,24099130,23757369
(주)싸이맥스,160980,Dec-18,14680775,15650645
(주)싸이맥스,160980,Dec-19,5202080,1974606
(주)싸이토젠,217330,Dec-18,-2609864,0
(주)싸이토젠,217330,Dec-19,-4488205,0
(주)쌍방울,102280,Dec-10,9000839,7140177
(주)쌍방울,102280,Dec-11,7486407,8002875
(주)쌍방울,102280,Dec-12,5638458,5304248
(주)쌍방울,102280,Dec-13,499277,-242738
(주)쌍방울,102280,Dec-14,558648,274838
(주)쌍방울,102280,Dec-15,1015167,1034354
(주)쌍방울,102280,Dec-16,-13835102,-15089040
(주)쌍방울,102280,Dec-17,-12778880,-21607655
(주)쌍방울,102280,Dec-18,802847,564488
(주)쌍방울,102280,Dec-19,-9591958,-10342327
(주)썸에이지,208640,Dec-14,0,0
(주)썸에이지,208640,Dec-15,0,0
(주)썸에이지,208640,Dec-16,-834161,-1543761
(주)썸에이지,208640,Dec-17,-6938213,-8936641
(주)썸에이지,208640,Dec-18,-20587314,-26484814
(주)썸에이지,208640,Dec-19,-4984347,-13278218
(주)쎄노텍,222420,Dec-15,0,0
(주)쎄노텍,222420,Dec-16,6528648,0
(주)쎄노텍,222420,Dec-17,4102282,0
(주)쎄노텍,222420,Dec-18,-1571837,0
(주)쎄노텍,222420,Dec-19,-112521,0
(주)쎄니트,37760,Dec-10,-1310194,-853779
(주)쎄니트,37760,Dec-11,-1825579,-2431595
(주)쎄니트,37760,Dec-12,1491877,2354937
(주)쎄니트,37760,Dec-13,1352705,4091186
(주)쎄니트,37760,Dec-14,2317834,6460810
(주)쎄니트,37760,Dec-15,3851158,9424702
(주)쎄니트,37760,Dec-16,3726866,10439338
(주)쎄니트,37760,Dec-17,1995551,8561114
(주)쎄니트,37760,Dec-18,2653503,6216500
(주)쎄니트,37760,Dec-19,4526005,5748267
(주)쎄트렉아이,99320,Dec-10,1695288,0
(주)쎄트렉아이,99320,Dec-11,3873826,0
(주)쎄트렉아이,99320,Dec-12,4669094,0
(주)쎄트렉아이,99320,Dec-13,3273181,0
(주)쎄트렉아이,99320,Dec-14,3118195,2186769
(주)쎄트렉아이,99320,Dec-15,3716280,4617903
(주)쎄트렉아이,99320,Dec-16,3449190,3158333
(주)쎄트렉아이,99320,Dec-17,6597891,5370127
(주)쎄트렉아이,99320,Dec-18,4144365,5600183
(주)쎄트렉아이,99320,Dec-19,8199405,9248317
(주)쎌마테라퓨틱스,15540,Dec-10,-3553712,-3635805
(주)쎌마테라퓨틱스,15540,Dec-11,-9310106,-4959799
(주)쎌마테라퓨틱스,15540,Dec-12,-2404161,-2545932
(주)쎌마테라퓨틱스,15540,Dec-13,-3288581,-3349580
(주)쎌마테라퓨틱스,15540,Dec-14,-3621761,-4254114
(주)쎌마테라퓨틱스,15540,Dec-15,-5279913,-9976904
(주)쎌마테라퓨틱스,15540,Dec-16,-4030304,-4211814
(주)쎌마테라퓨틱스,15540,Dec-17,-5531783,-5835193
(주)쎌마테라퓨틱스,15540,Dec-18,-7957360,-8274722
(주)쎌마테라퓨틱스,15540,Dec-19,-12468505,-12742080
(주)쎌바이오텍,49960,Dec-10,5160368,5980308
(주)쎌바이오텍,49960,Dec-11,5605033,5823616
(주)쎌바이오텍,49960,Dec-12,6545160,6534906
(주)쎌바이오텍,49960,Dec-13,10505019,9391588
(주)쎌바이오텍,49960,Dec-14,14616720,12905528
(주)쎌바이오텍,49960,Dec-15,19214527,18758808
(주)쎌바이오텍,49960,Dec-16,21126351,21561008
(주)쎌바이오텍,49960,Dec-17,23753054,22632702
(주)쎌바이오텍,49960,Dec-18,22816115,21674843
(주)쎌바이오텍,49960,Dec-19,7295863,5794686
(주)쏠리드,50890,Dec-10,10986426,4153484
(주)쏠리드,50890,Dec-11,-3177517,-3361408
(주)쏠리드,50890,Dec-12,12917834,12545236
(주)쏠리드,50890,Dec-13,20237025,19108023
(주)쏠리드,50890,Dec-14,16543447,16711093
(주)쏠리드,50890,Dec-15,10847252,4496621
(주)쏠리드,50890,Dec-16,17547221,-51326550
(주)쏠리드,50890,Dec-17,13892654,20216138
(주)쏠리드,50890,Dec-18,1708208,1060094
(주)쏠리드,50890,Dec-19,-1247348,-3523737
(주)씨씨에스충북방송,66790,Dec-10,-583815,63276
(주)씨씨에스충북방송,66790,Dec-11,-174391,1406447
(주)씨씨에스충북방송,66790,Dec-12,1496457,855811
(주)씨씨에스충북방송,66790,Dec-13,-1428348,-2127355
(주)씨씨에스충북방송,66790,Dec-14,-2135161,-3098371
(주)씨씨에스충북방송,66790,Dec-15,142912,-930251
(주)씨씨에스충북방송,66790,Dec-16,-1305979,-1285688
(주)씨씨에스충북방송,66790,Dec-17,-1141417,-1125228
(주)씨씨에스충북방송,66790,Dec-18,-3689907,-3682858
(주)씨씨에스충북방송,66790,Dec-19,631944,614084
(주)씨아이테크,4920,Dec-10,-2834224,0
(주)씨아이테크,4920,Dec-11,-2039087,0
(주)씨아이테크,4920,Dec-12,-1413093,0
(주)씨아이테크,4920,Dec-13,-1501224,-1125054
(주)씨아이테크,4920,Dec-14,-2112015,-1737170
(주)씨아이테크,4920,Dec-15,703233,1011734
(주)씨아이테크,4920,Dec-16,-1764477,-856313
(주)씨아이테크,4920,Dec-17,-4510689,-2899995
(주)씨아이테크,4920,Dec-18,-2156779,-1970683
(주)씨아이테크,4920,Dec-19,-1637794,-3122916
(주)씨에스,65770,Dec-10,1522985,290105
(주)씨에스,65770,Dec-11,-4425348,-2650447
(주)씨에스,65770,Dec-12,-6137960,-644079
(주)씨에스,65770,Dec-13,-8884053,-13575650
(주)씨에스,65770,Dec-14,6155158,2218533
(주)씨에스,65770,Dec-15,-8365944,-9895441
(주)씨에스,65770,Dec-16,-306858,-328333
(주)씨에스,65770,Dec-17,1885747,1863533
(주)씨에스,65770,Dec-18,2280067,2284328
(주)씨에스,65770,Dec-19,-720657,-917978
(주)씨에스에이코스믹,83660,Dec-10,-3394844,-4050188
(주)씨에스에이코스믹,83660,Dec-11,-1487676,-1814089
(주)씨에스에이코스믹,83660,Dec-12,-1496318,-1775901
(주)씨에스에이코스믹,83660,Dec-13,-825222,-825222
(주)씨에스에이코스믹,83660,Dec-14,-492254,-492254
(주)씨에스에이코스믹,83660,Dec-15,493858,0
(주)씨에스에이코스믹,83660,Dec-16,-4418752,0
(주)씨에스에이코스믹,83660,Dec-17,-9583059,-9528210
(주)씨에스에이코스믹,83660,Dec-18,-264106,20217
(주)씨에스에이코스믹,83660,Dec-19,-5640677,-5727835
(주)씨엔플러스,115530,Dec-11,6595064,7420331
(주)씨엔플러스,115530,Dec-12,3487192,3693657
(주)씨엔플러스,115530,Dec-13,-543878,-446563
(주)씨엔플러스,115530,Dec-14,-6901974,-7117200
(주)씨엔플러스,115530,Dec-15,-3584939,-4523821
(주)씨엔플러스,115530,Dec-16,-4542191,-5768484
(주)씨엔플러스,115530,Dec-17,479463,-318607
(주)씨엔플러스,115530,Dec-18,-3263090,-3679210
(주)씨엔플러스,115530,Dec-19,-251997,-1136649
(주)씨유메디칼시스템,115480,Dec-11,7645753,0
(주)씨유메디칼시스템,115480,Dec-12,3232627,2597138
(주)씨유메디칼시스템,115480,Dec-13,357294,58367
(주)씨유메디칼시스템,115480,Dec-14,397170,-463292
(주)씨유메디칼시스템,115480,Dec-15,2264381,1102727
(주)씨유메디칼시스템,115480,Dec-16,840747,547698
(주)씨유메디칼시스템,115480,Dec-17,-1899168,-1344985
(주)씨유메디칼시스템,115480,Dec-18,600640,3661205
(주)씨유메디칼시스템,115480,Dec-19,351105,2474482
(주)씨제이이엔엠,35760,Dec-10,122385198,232878439
(주)씨제이이엔엠,35760,Dec-11,132365790,251475943
(주)씨제이이엔엠,35760,Dec-12,138790517,260565407
(주)씨제이이엔엠,35760,Dec-13,157175277,258209457
(주)씨제이이엔엠,35760,Dec-14,142157794,234441704
(주)씨제이이엔엠,35760,Dec-15,114111140,209654718
(주)씨제이이엔엠,35760,Dec-16,144929379,178880156
(주)씨제이이엔엠,35760,Dec-17,157504422,224481551
(주)씨제이이엔엠,35760,Dec-18,197923730,251016489
(주)씨제이이엔엠,35760,Dec-19,287109830,269385175
(주)씨젠,96530,Dec-10,6390396,0
(주)씨젠,96530,Dec-11,9879490,0
(주)씨젠,96530,Dec-12,12226107,0
(주)씨젠,96530,Dec-13,14089603,0
(주)씨젠,96530,Dec-14,11365572,11119757
(주)씨젠,96530,Dec-15,11062801,8636652
(주)씨젠,96530,Dec-16,10615624,10083702
(주)씨젠,96530,Dec-17,14293315,13980471
(주)씨젠,96530,Dec-18,11411551,10624760
(주)씨젠,96530,Dec-19,21983384,22423159
(주)씨티씨바이오,60590,Dec-10,2453799,2385130
(주)씨티씨바이오,60590,Dec-11,545323,586074
(주)씨티씨바이오,60590,Dec-12,9704188,11169232
(주)씨티씨바이오,60590,Dec-13,1841738,2103563
(주)씨티씨바이오,60590,Dec-14,520349,110503
(주)씨티씨바이오,60590,Dec-15,2380846,2963485
(주)씨티씨바이오,60590,Dec-16,-3534662,-2635640
(주)씨티씨바이오,60590,Dec-17,-14691933,-14056538
(주)씨티씨바이오,60590,Dec-18,-5566317,-5856396
(주)씨티씨바이오,60590,Dec-19,3759118,-4019987
(주)씨티케이,260930,Dec-17,24808902,24443199
(주)씨티케이,260930,Dec-18,8207466,5225074
(주)씨티케이,260930,Dec-19,9421030,3950193
(주)아가방앤컴퍼니,13990,Dec-10,14745396,15232931
(주)아가방앤컴퍼니,13990,Dec-11,9505957,10250344
(주)아가방앤컴퍼니,13990,Dec-12,3721260,4911581
(주)아가방앤컴퍼니,13990,Dec-13,3182997,3925841
(주)아가방앤컴퍼니,13990,Dec-14,-6182676,-7327398
(주)아가방앤컴퍼니,13990,Dec-15,2036480,108724
(주)아가방앤컴퍼니,13990,Dec-16,3693768,1646160
(주)아가방앤컴퍼니,13990,Dec-17,-1019917,-3937802
(주)아가방앤컴퍼니,13990,Dec-18,-11398375,-14440757
(주)아가방앤컴퍼니,13990,Dec-19,355155,-3483680
(주)아나패스,123860,Dec-10,24747479,0
(주)아나패스,123860,Dec-11,16587529,0
(주)아나패스,123860,Dec-12,18026047,0
(주)아나패스,123860,Dec-13,12355245,0
(주)아나패스,123860,Dec-14,23196897,0
(주)아나패스,123860,Dec-15,10401909,0
(주)아나패스,123860,Dec-16,7192156,0
(주)아나패스,123860,Dec-17,4982208,0
(주)아나패스,123860,Dec-18,-8017869,0
(주)아나패스,123860,Dec-19,-23615809,0
(주)아난티,25980,Dec-10,9665150,0
(주)아난티,25980,Dec-11,-5462652,0
(주)아난티,25980,Dec-12,-628229,-654949
(주)아난티,25980,Dec-13,-1265539,-1330224
(주)아난티,25980,Dec-14,12320968,10125682
(주)아난티,25980,Dec-15,29919695,50066871
(주)아난티,25980,Dec-16,-8268836,35735343
(주)아난티,25980,Dec-17,-7542050,12518015
(주)아난티,25980,Dec-18,17467396,12699829
(주)아난티,25980,Dec-19,13176195,4710347
(주)아리온테크놀로지,58220,Dec-10,1910398,0
(주)아리온테크놀로지,58220,Dec-11,4156991,0
(주)아리온테크놀로지,58220,Dec-12,7616868,0
