회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원)
(주)비보존헬스케어,082800,2014/12,53536822,,10010791,,37035527,,33898334,
(주)비보존헬스케어,082800,2015/12,48707196,,6475580,,33504321,,24653923,
(주)비보존헬스케어,082800,2016/12,41960205,,5573725,,30585441,,22742458,
(주)비보존헬스케어,082800,2017/12,36404550,,3549287,,27949852,,16099543,
(주)비보존헬스케어,082800,2018/12,100651862,,3148413,,50061192,,68445914,
(주)비보존헬스케어,082800,2019/12,163766641,164654060,829352,829352,144625009,145512428,109212481,108996583
(주)비비안,002070,2011/12,193225448,213103309,38277747,51506994,107371893,140946850,149554917,154013567
(주)비비안,002070,2012/12,209548271,224383182,55369636,67596067,98256054,130238998,150673081,148970799
(주)비비안,002070,2013/12,201654096,220434779,54839550,66537259,95390669,124906981,130456729,131222957
(주)비비안,002070,2014/12,180345712,194159988,52748653,63874552,81393770,106741554,140134299,138991127
(주)비비안,002070,2015/12,167532101,178009474,37372910,48247176,84436064,107430808,148375835,144907725
(주)비비안,002070,2016/12,154656352,164439473,36201190,46179969,66413067,89647835,135563989,130182406
(주)비비안,002070,2017/12,137233021,149155487,31990543,35802733,61622683,82819102,111469229,112783756
(주)비비안,002070,2018/12,127750313,141137610,31418096,34947682,58847599,79219702,100255730,104610653
(주)비비안,002070,2019/12,126177978,133298819,31015469,33670206,55600798,70253376,102144169,101322923
(주)비상교육,100220,2011/12,170806016,179673049,19297850,22974764,84691172,96851456,133094086,124218062
(주)비상교육,100220,2012/12,202050130,212784851,37715669,40895515,100345420,109200011,143408518,138584095
(주)비상교육,100220,2013/12,245502198,245904050,38859735,44262625,106937454,105563041,153895931,151370268
(주)비상교육,100220,2014/12,248346485,245737968,39109528,43564147,128664967,127237382,160870861,155795031
(주)비상교육,100220,2015/12,239760896,235171219,41198632,44417578,122842021,118150702,179047862,172193294
(주)비상교육,100220,2016/12,240285409,239728294,41721015,43143143,111909705,115077842,198639178,194809151
(주)비상교육,100220,2017/12,247454917,256314376,41522626,42987102,115413484,126349185,208593382,209104096
(주)비상교육,100220,2018/12,250292905,254277215,43833600,48405872,111945302,117397819,212674756,206863373
(주)비상교육,100220,2019/12,284157219,286170370,52589097,57382522,135922663,149287849,225429688,214408238
(주)비씨월드제약,200780,2014/12,74835090,,21614188,,50577915,,61710190,
(주)비씨월드제약,200780,2015/12,79356291,,45401649,,30315076,,67401144,
(주)비씨월드제약,200780,2016/12,96420404,,56140092,,35505818,,73875913,
(주)비씨월드제약,200780,2017/12,115753386,118341155,70063854,72839752,40903286,40947707,81227938,81460487
(주)비씨월드제약,200780,2018/12,128651231,158379185,83270758,109727312,39496075,42945827,86405482,86612549
(주)비씨월드제약,200780,2019/12,129191709,162170556,90987614,121740090,32289799,33845690,85949854,85970721
(주)비아트론,141000,2012/12,70611447,,9655542,,55161295,,51162663,
(주)비아트론,141000,2013/12,85159194,,19952153,,39658507,,56479734,
(주)비아트론,141000,2014/12,80349029,,19551854,,55719620,,58040630,
(주)비아트론,141000,2015/12,81271055,,19036352,,56341711,,70348279,
(주)비아트론,141000,2016/12,128363510,128427623,18753699,18796469,99016973,103996003,99017572,99079410
(주)비아트론,141000,2017/12,139436980,139163928,18575573,18616499,106463764,113399274,108838357,108483513
(주)비아트론,141000,2018/12,155444630,155072728,18106645,18139786,119968058,125242524,129744533,129252709
(주)비아트론,141000,2019/12,149896945,149710472,17580593,17769199,87945762,92029540,133141386,132701818
(주)비에이치,090460,2011/12,129026867,148010999,36825468,66558762,65380109,73208121,61138493,59862780
(주)비에이치,090460,2012/12,160819996,181616994,44646444,76245678,92704992,97247618,71845810,70700646
(주)비에이치,090460,2013/12,203389206,230979545,84987544,115592862,91531045,107442415,95335279,89099144
(주)비에이치,090460,2014/12,244563608,263922061,110305749,136723455,108180243,119858262,108767527,101641685
(주)비에이치,090460,2015/12,297030104,331915735,110801686,142507414,156629809,178385705,116108164,107555366
(주)비에이치,090460,2016/12,285221965,310622425,102073424,145290034,148102876,154353070,122701429,106034055
(주)비에이치,090460,2017/12,425896755,519806002,88288667,163757789,297934978,336138925,154120781,152757239
(주)비에이치,090460,2018/12,385959785,469756138,81378426,195650934,250920261,242169817,173519010,187910520
(주)비에이치,090460,2019/12,375115601,477943796,72169932,206363191,248435015,232725404,239918902,279458070
(주)비엔지티,032790,2011/12,42566266,47374675,5758721,6127088,27757234,26439092,29882221,28828852
(주)비엔지티,032790,2012/12,26964683,49755270,5828745,9970863,14232627,28290807,16820769,18789168
(주)비엔지티,032790,2013/12,21189740,41095950,922058,4409393,10966339,26559412,10679487,14118621
(주)비엔지티,032790,2014/12,14098029,31079658,486539,3995523,7487239,20871088,5675881,9076341
(주)비엔지티,032790,2015/12,17339049,27260643,1225672,3576526,9208811,20671085,8582687,8589943
(주)비엔지티,032790,2016/12,20712453,29433181,8619472,13137129,6807865,15177297,10065106,11477237
(주)비엔지티,032790,2017/12,27941311,35990574,10164393,13485379,11226064,19065052,21416836,22537173
(주)비엔지티,032790,2018/12,46225348,52079043,13012228,16033752,24833463,31103975,19096052,18383818
(주)비엔지티,032790,2019/12,34683547,41822337,10235540,14065626,13003619,20872424,23191919,22520543
(주)비엘,142760,2016/12,21612556,,1459015,,17670630,,17462229,
(주)비엘,142760,2017/12,37560196,37575817,3892748,3892748,30816587,30907007,35176992,35192613
(주)비엘,142760,2018/12,86546207,153290616,3494424,32084966,17585781,69232528,35680409,68411333
(주)비엘,142760,2019/12,83609474,148113572,3778651,33742024,14888281,66552062,36068047,58542114
(주)비엘팜텍,065170,2011/12,37263478,75112472,2032080,26630235,15669940,32999280,28600814,36766469
(주)비엘팜텍,065170,2012/12,35069398,71220042,2021027,26158378,16079721,32874298,27764916,35523272
(주)비엘팜텍,065170,2013/12,39161588,65427439,1916319,24884945,18731940,21763023,30695433,30869840
(주)비엘팜텍,065170,2014/12,41685898,65770124,1859421,23628157,11926193,21977863,36565090,36608052
(주)비엘팜텍,065170,2015/12,39295912,63196017,2988335,24207793,9354817,21475442,34062446,32649635
(주)비엘팜텍,065170,2016/12,47956951,73386439,5532501,27737687,16685137,30072810,30724859,29035347
(주)비엘팜텍,065170,2017/12,43731688,68244814,5596566,29653204,11444057,23995466,25398329,27753028
(주)비엘팜텍,065170,2018/12,73946349,103882690,5415450,28662345,37208152,57288990,62106344,71613589
(주)비엘팜텍,065170,2019/12,62066019,89113254,2115454,30123432,30667415,40276739,51756432,50896333
(주)비엠티,086670,2011/12,67667544,72873902,28224472,32356844,35212452,36583052,40758126,40714629
(주)비엠티,086670,2012/12,69113770,72452287,28032009,31993086,36828420,36726687,43341878,41567101
(주)비엠티,086670,2013/12,91048101,93167225,32405431,36220716,55115999,53782456,55248736,52736131
(주)비엠티,086670,2014/12,94565699,96611903,35105771,38848998,56914307,54788664,56758087,56708607
(주)비엠티,086670,2015/12,93111687,94423945,34423778,38092151,56311235,53673087,57510512,57273871
(주)비엠티,086670,2016/12,93776763,94337401,33919152,37516350,57163751,54122825,55780401,55296947
(주)비엠티,086670,2017/12,97143015,97251592,36311373,39838015,53884149,53966084,57974684,57569437
(주)비엠티,086670,2018/12,110096491,110016675,37506426,40962511,63576069,63640168,66557734,66210688
(주)비엠티,086670,2019/12,117691092,117489334,37657715,41043244,70156974,70169687,70578399,70374094
(주)비올,335890,2019/12,,,,,,,,
(주)비와이씨,001460,2011/12,479531981,477929172,46242493,50049907,144549242,147605717,309745095,308809429
(주)비와이씨,001460,2012/12,502208011,505456934,43201244,57933318,140891466,143410428,336750909,333347838
(주)비와이씨,001460,2013/12,526385377,525157538,57228893,69384235,75909789,76641710,357014260,347934103
(주)비와이씨,001460,2014/12,609987349,608388101,74043611,87275949,82852175,82095340,374986398,365429628
(주)비와이씨,001460,2015/12,694207408,691464609,54057794,65860300,92308773,91849038,389272665,378117332
(주)비와이씨,001460,2016/12,722070199,733018518,52346357,66665983,111545316,118647018,395236436,393851103
(주)비와이씨,001460,2017/12,738219700,745823200,55059004,67609243,116398038,112685946,402145543,399338246
(주)비와이씨,001460,2018/12,727890891,738431267,55210733,66659239,92652509,89810780,406908443,407403447
(주)비와이씨,001460,2019/12,677538544,693882853,56899382,68972515,115474537,118321886,427249587,434327454
(주)비즈니스온커뮤니케이션,138580,2017/12,35900984,,169405,,33774606,,32012489,
(주)비즈니스온커뮤니케이션,138580,2018/12,39787118,,147803,,37039298,,35406975,
(주)비즈니스온커뮤니케이션,138580,2019/12,64059044,,1159741,,59382579,,37271296,
(주)비지에프,027410,2014/12,1183774828,1338474144,293187931,369235411,639065378,723119335,551214718,572084559
(주)비지에프,027410,2015/12,1460200504,1621622006,304553251,374283735,785728685,947568412,712441404,773720171
(주)비지에프,027410,2016/12,1707548342,1917601300,341325142,577393035,839170161,983439971,847645971,942161195
(주)비지에프,027410,2017/12,699735805,858118605,42646064,215256407,399742549,438201259,642374377,725230947
(주)비지에프,027410,2018/12,1487846481,1624874724,26890470,196524611,253609484,315224626,1449352402,1515742110
(주)비지에프,027410,2019/12,1488637056,1657381460,24893685,196153387,248134719,319699377,1450119517,1528254725
(주)비지에프리테일,282330,2017/12,1231046501,1277349524,361958395,402170959,525639764,566642690,361170158,388644198
(주)비지에프리테일,282330,2018/12,1435845971,1482568537,426799770,486125143,670057644,696072311,494316202,521663030
(주)비지에프리테일,282330,2019/12,2114202246,2172410900,461601034,549816981,722518247,744140652,593593344,622595762
(주)비츠로셀,082920,2011/03,52381187,,12451790,,33278383,,46131768,
(주)비츠로셀,082920,2012/03,58464269,,16759203,,34768400,,50382342,
(주)비츠로셀,082920,2013/03,68479182,68636471,24327536,24327536,32112047,32311519,60248307,60396144
(주)비츠로셀,082920,2014/03,76491251,76331779,31096163,31101857,33846246,33782862,64102340,63886618
(주)비츠로셀,082920,2015/06,98777317,97993820,37877081,37881393,49004352,48392825,76259461,75448125
(주)비츠로셀,082920,2016/06,115181850,113890700,41273163,41299751,60832966,59751110,91752289,90434000
(주)비츠로셀,082920,2017/06,121524286,120833372,18353758,18357523,91500480,91101285,107776816,106852323
(주)비츠로셀,082920,2018/12,146009162,145252937,84511253,84508341,52400031,51947168,121184748,120351716
(주)비츠로셀,082920,2019/12,163352810,163957502,83468321,83744747,71448565,72077281,141358241,141445145
(주)비츠로시스,054220,2011/03,95697544,95692059,12816422,12883287,61615531,62268944,46042460,46029045
(주)비츠로시스,054220,2012/03,112586037,112581157,13227632,13337308,78636629,79196297,51331982,51333279
(주)비츠로시스,054220,2013/03,136894294,136641049,16771335,18106444,69561294,70033557,68516277,68049502
(주)비츠로시스,054220,2014/03,140460341,138951650,16710083,18005332,68005104,68731459,63397754,61684764
(주)비츠로시스,054220,2015/03,142819739,143268771,16480536,17732535,67346426,67815803,59889727,60181434
(주)비츠로시스,054220,2016/03,114682434,,16229463,,54413656,,61812260,
(주)비츠로시스,054220,2017/03,123239221,,18929930,,54464240,,68351786,
(주)비츠로시스,054220,2018/03,107177481,,20404848,,46852663,,50583414,
(주)비츠로시스,054220,2019/03,18700996,,0,,5389334,,-99527757,
(주)비츠로테크,042370,2011/03,75943848,78979703,22761506,23835137,38579242,41119637,45341805,46875445
(주)비츠로테크,042370,2012/03,81133628,86873008,24140283,25196917,41789627,46974678,45807955,48774093
(주)비츠로테크,042370,2013/03,91326941,,24903020,,49363817,,51481732,
(주)비츠로테크,042370,2014/03,89285060,,24345806,,47044413,,53202684,
(주)비츠로테크,042370,2015/06,104292070,,28586134,,53825677,,55507187,
(주)비츠로테크,042370,2016/06,98896312,,29021123,,45116911,,49918733,
(주)비츠로테크,042370,2017/06,122983215,279729096,25270968,57721694,21032552,160960574,82463903,194872930
(주)비츠로테크,042370,2018/06,113913549,321189574,24858104,125562174,13574501,136540404,83285522,204885752
(주)비츠로테크,042370,2019/12,116863287,367544313,24320267,150728988,16994021,159338250,84273623,247035753
(주)비케이홀딩스,050090,2011/12,117847082,118073226,54771988,55381871,57924907,59037965,36730358,36774889
(주)비케이홀딩스,050090,2012/12,122631076,109056458,47288767,50967610,19583987,22991603,61181653,45353229
(주)비케이홀딩스,050090,2013/12,117543814,101309981,43739386,47015150,18175579,21501351,61400244,43276437
(주)비케이홀딩스,050090,2014/12,98164952,80636989,22028842,22028842,25726106,29048369,47657299,27966728
(주)비케이홀딩스,050090,2015/12,53622702,,19786043,,5062429,,21912237,
(주)비케이홀딩스,050090,2016/12,51934968,,12368716,,14513886,,29077591,
(주)비케이홀딩스,050090,2017/12,44139463,,12041126,,9199983,,30818719,
(주)비케이홀딩스,050090,2018/12,33215957,33553804,2295502,2938799,25580112,25386015,27874453,27874453
(주)비케이홀딩스,050090,2019/12,43938679,44270690,2194117,2805158,35417797,35834666,27289085,27289085
(주)비투엔,307870,2018/12,,,,,,,,
(주)비투엔,307870,2019/12,,,,,,,,
(주)비트컴퓨터,032850,2011/12,54388719,54412502,15770810,15798596,21088944,21470700,31512021,31242980
(주)비트컴퓨터,032850,2012/12,53813179,54048278,15374119,15415815,19954428,20300631,30453999,30307901
(주)비트컴퓨터,032850,2013/12,54541626,54770874,14982302,15048558,22642729,22937865,30019195,29997471
(주)비트컴퓨터,032850,2014/12,51225590,51425741,14631051,14696365,20500870,20764949,31251818,31254611
(주)비트컴퓨터,032850,2015/12,49826548,50024322,17618487,17677742,18230690,18491601,35877146,35918614
(주)비트컴퓨터,032850,2016/12,52103523,52225052,15390729,15430491,17864567,18168724,39972631,39904524
(주)비트컴퓨터,032850,2017/12,53486604,53636156,15490323,15514855,18764301,19011462,42408026,42381693
(주)비트컴퓨터,032850,2018/12,55971073,56060862,15268392,15294225,19374203,19560300,42186449,42072933
(주)비트컴퓨터,032850,2019/12,61549147,62486547,17784531,17809844,22705119,22834483,48237590,49043484
(주)비피도,238200,2018/12,46741371,,12476803,,34064604,,44727873,
(주)비피도,238200,2019/12,48239213,48243898,29652521,29729169,18030160,18137702,46344942,46293545
(주)빅솔론,093190,2011/12,72044755,73343957,8373392,9288462,52058744,54297944,59940583,60901943
(주)빅솔론,093190,2012/12,80244697,81851062,9149873,9519467,59592164,61474043,70808924,70773437
(주)빅솔론,093190,2013/12,96163345,100188806,10212273,10501583,72487028,76867884,85554940,85796104
(주)빅솔론,093190,2014/12,109179177,111160231,9183442,9409341,83211373,85705442,96291423,96273206
