회사명,거래소코드,회계년도,매출총이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)엠에스씨,009780,2011/12,20932842,112592832,20748287,112592896
(주)엠에스씨,009780,2012/12,22808770,114908177,22753618,114903220
(주)엠에스씨,009780,2013/12,25598101,127198921,25381634,127198058
(주)엠에스씨,009780,2014/12,27458622,129225567,27221006,129226165
(주)엠에스씨,009780,2015/12,29114424,134818232,28963338,134818282
(주)엠에스씨,009780,2016/12,31319298,135622094,31294836,135618091
(주)엠에스씨,009780,2017/12,32121032,141954747,32089403,141954747
(주)엠에스씨,009780,2018/12,31285858,144605086,31249693,144605455
(주)엠에스씨,009780,2019/12,32177189,149239104,32170178,149239104
(주)엠에스오토텍,123040,2010/12,15765252,75347852,55274096,180194064
(주)엠에스오토텍,123040,2011/12,37595289,142462094,56500745,316363990
(주)엠에스오토텍,123040,2012/12,39861940,166529818,47144675,329747992
(주)엠에스오토텍,123040,2013/12,40377849,355643993,87388981,676720372
(주)엠에스오토텍,123040,2014/12,23922305,316826385,72754244,803779918
(주)엠에스오토텍,123040,2015/12,33845088,310355067,99003097,864031681
(주)엠에스오토텍,123040,2016/12,23482529,222946522,84622721,747893634
(주)엠에스오토텍,123040,2017/12,14244958,203039734,64515646,704192245
(주)엠에스오토텍,123040,2018/12,11259213,245348920,74397241,891949819
(주)엠에스오토텍,123040,2019/12,13637153,273754814,140333669,1274416674
(주)엠투엔,033310,2010/12,5493753,59234884,,
(주)엠투엔,033310,2011/12,4635871,54823395,,
(주)엠투엔,033310,2012/12,5789765,43234047,,
(주)엠투엔,033310,2013/12,7865847,39285920,,
(주)엠투엔,033310,2014/12,6932822,36012093,7766301,39002935
(주)엠투엔,033310,2015/12,3978850,29534779,9075283,51008316
(주)엠투엔,033310,2016/12,3008294,27614935,8563450,49727413
(주)엠투엔,033310,2017/12,2254883,28613061,7717638,51170397
(주)엠투엔,033310,2018/12,2217569,29208004,7401947,53252622
(주)엠투엔,033310,2019/12,1722297,27260839,5641999,46465722
(주)엠플러스,259630,2017/12,12312248,72109584,,
(주)엠플러스,259630,2018/12,6822592,78114604,,
(주)엠플러스,259630,2019/12,14998102,104343607,14998102,104343607
(주)엠피대산,065150,2010/12,49254271,151034392,49828669,151974342
(주)엠피대산,065150,2011/12,58000426,158518374,58483980,159297346
(주)엠피대산,065150,2012/12,69324351,176715324,69875184,177632560
(주)엠피대산,065150,2013/12,66915627,170322935,69767025,174593729
(주)엠피대산,065150,2014/12,55925047,142888725,56568160,143975989
(주)엠피대산,065150,2015/12,49319654,110334442,56699074,122422450
(주)엠피대산,065150,2016/12,45907849,97057714,74924411,151260360
(주)엠피대산,065150,2017/12,37905875,81521073,72033833,145213359
(주)엠피대산,065150,2018/12,30466122,65652118,50924696,119809794
(주)엠피대산,065150,2019/12,30677994,61840102,47003015,109949106
(주)연우,115960,2015/12,36093031,199099179,,
(주)연우,115960,2016/12,45177286,235063011,45591418,234568387
(주)연우,115960,2017/12,30061514,228721520,30554851,229295328
(주)연우,115960,2018/12,29204672,271933167,29851043,272929163
(주)연우,115960,2019/12,46835378,292405059,46860269,294610114
(주)연이비앤티,090740,2010/12,4226800,261912003,14366031,505644557
(주)연이비앤티,090740,2011/12,2421233,184756881,13496785,421092515
(주)연이비앤티,090740,2012/12,4772738,193082335,14074731,372847067
(주)연이비앤티,090740,2013/12,7164920,202040903,18038954,439828561
(주)연이비앤티,090740,2014/12,8408932,227675097,15677666,447270436
(주)연이비앤티,090740,2015/12,7743247,191400903,15867746,456097955
(주)연이비앤티,090740,2016/12,5161712,142048778,18361321,398021215
(주)연이비앤티,090740,2017/12,601646,41892571,1545495,271957133
(주)연이비앤티,090740,2018/12,2652380,11649150,15994392,287318792
(주)연이비앤티,090740,2019/12,3996130,9092417,21285543,316139182
(주)영우디에스피,143540,2014/12,6209865,62547031,,
(주)영우디에스피,143540,2015/12,4769675,57844490,,
(주)영우디에스피,143540,2016/12,14804747,146159358,14804747,146159358
(주)영우디에스피,143540,2017/12,8841090,258081454,8841090,258081454
(주)영우디에스피,143540,2018/12,-4628713,145959793,-5051993,146297534
(주)영우디에스피,143540,2019/12,19834386,100432751,19772243,100432751
(주)영원무역,111770,2010/12,124655306,851437421,202415508,806579920
(주)영원무역,111770,2011/12,138843557,998518690,283585488,990188523
(주)영원무역,111770,2012/12,144773029,1054456979,294596455,1059149340
(주)영원무역,111770,2013/12,142188996,1096209968,282697705,1108226794
(주)영원무역,111770,2014/12,143449337,1140086346,337457807,1246335950
(주)영원무역,111770,2015/12,160925957,1134904535,449263125,1584939206
(주)영원무역,111770,2016/12,173057123,1212014124,526977752,2001607172
(주)영원무역,111770,2017/12,173085937,1237998081,537134205,2009311225
(주)영원무역,111770,2018/12,171519965,1162756094,569143852,2101268459
(주)영원무역,111770,2019/12,186666174,1358278805,605879477,2388266483
(주)영원무역홀딩스,009970,2010/12,26595809,26595809,450560218,1163725337
(주)영원무역홀딩스,009970,2011/12,45490507,45490507,580896787,1405976336
(주)영원무역홀딩스,009970,2012/12,24765794,24765794,556037109,1449208131
(주)영원무역홀딩스,009970,2013/12,24309551,24309551,589611371,1530070464
(주)영원무역홀딩스,009970,2014/12,27005146,27005146,615610679,1644310600
(주)영원무역홀딩스,009970,2015/12,18448430,18448430,689712143,1880488284
(주)영원무역홀딩스,009970,2016/12,14598776,14598776,766650246,2338014921
(주)영원무역홀딩스,009970,2017/12,13866044,13866044,802219340,2384765744
(주)영원무역홀딩스,009970,2018/12,18604571,18604571,874881095,2518695930
(주)영원무역홀딩스,009970,2019/12,25713481,25713481,885694592,2737959366
(주)영풍,000670,2010/12,84445664,879813737,113059024,1196348102
(주)영풍,000670,2011/12,97661446,1036692168,122933704,1397118394
(주)영풍,000670,2012/12,122035277,1106795683,190685092,1608387846
(주)영풍,000670,2013/12,91860629,1054283881,262147608,3273760331
(주)영풍,000670,2014/12,67481975,1103441139,98898447,2796468604
(주)영풍,000670,2015/12,102241994,1068398876,111573417,2615383130
(주)영풍,000670,2016/12,105281157,1154667772,105947698,2654083285
(주)영풍,000670,2017/12,79818172,1458392216,284703093,3724854999
(주)영풍,000670,2018/12,22070788,1381855682,7871571,2971432405
(주)영풍,000670,2019/12,101948689,1347979588,217650033,3084133444
(주)영흥,012160,2010/12,16224077,117742291,16833899,119325529
(주)영흥,012160,2011/12,17824302,131608169,25311017,176454981
(주)영흥,012160,2012/12,11649530,131224614,22049055,197929061
(주)영흥,012160,2013/12,16268795,127716068,25796456,237109737
(주)영흥,012160,2014/12,16078370,142851535,24304760,212199828
(주)영흥,012160,2015/12,17311535,146576760,25122647,208441903
(주)영흥,012160,2016/12,17506346,167308685,21533101,185856007
(주)영흥,012160,2017/12,16887694,177010723,20417731,177429264
(주)영흥,012160,2018/12,15878605,183979362,19638392,196485437
(주)영흥,012160,2019/12,17765045,185408512,20812265,197495229
(주)예림당,036000,2010/12,35305335,54195344,35344420,54074169
(주)예림당,036000,2011/12,35902772,53787061,36631670,57816896
(주)예림당,036000,2012/12,31778912,47996021,33176797,51356824
(주)예림당,036000,2013/12,27014716,44069278,43233718,138149161
(주)예림당,036000,2014/12,27124308,45662551,64880900,292494471
(주)예림당,036000,2015/12,13429581,25319798,50979363,319261870
(주)예림당,036000,2016/12,19774007,35696333,75709125,452752394
(주)예림당,036000,2017/12,14397071,26373896,116479354,643302706
(주)예림당,036000,2018/12,11161320,22951678,120110786,761109382
(주)예림당,036000,2019/12,6380996,18398297,59406348,835889331
(주)예선테크,250930,2016/12,,,,
(주)예선테크,250930,2017/12,,,,
(주)예선테크,250930,2018/12,,,,
(주)예선테크,250930,2019/12,9406171,25475578,18591353,58932975
(주)예스코홀딩스,015360,2010/12,109315054,1096666953,155836455,1433292334
(주)예스코홀딩스,015360,2011/12,103377155,1149324153,124180683,1424649735
(주)예스코홀딩스,015360,2012/12,104954240,1248567305,118445420,1452421516
(주)예스코홀딩스,015360,2013/12,102096021,1309159878,119136479,1507227806
(주)예스코홀딩스,015360,2014/12,100028693,1233260728,106469780,1391334170
(주)예스코홀딩스,015360,2015/12,105660333,1031911582,121719719,1200695485
(주)예스코홀딩스,015360,2016/12,108756116,871291029,128467849,1051315418
(주)예스코홀딩스,015360,2017/12,116706442,901440146,136540967,1115181077
(주)예스코홀딩스,015360,2018/12,44850341,395269905,147428039,1095366215
(주)예스코홀딩스,015360,2019/12,12600000,12600000,146189266,1108191971
(주)예스티,122640,2015/12,15666196,70583995,,
(주)예스티,122640,2016/12,10963478,52705412,10963478,52705412
(주)예스티,122640,2017/12,28262822,150431280,28018228,150431280
(주)예스티,122640,2018/12,14021125,92091501,13775184,92091501
(주)예스티,122640,2019/12,-5787300,53365358,-5853294,53365358
(주)오공,045060,2010/12,8897787,44486121,17435933,84036632
(주)오공,045060,2011/12,8274755,47319110,18684515,99497738
(주)오공,045060,2012/12,8978693,44214299,19381170,104515751
(주)오공,045060,2013/12,9706826,46311452,20688223,112686132
(주)오공,045060,2014/12,9369491,45805832,22152346,124608695
(주)오공,045060,2015/12,10210327,49858840,24248340,136594358
(주)오공,045060,2016/12,11749118,53268689,27315850,143111532
(주)오공,045060,2017/12,11079951,56445230,27663646,149593867
(주)오공,045060,2018/12,9752411,54049935,26521246,150657894
(주)오공,045060,2019/12,10847724,56984478,28399194,151927490
(주)오디텍,080520,2010/12,21501072,93403374,25647023,83329051
(주)오디텍,080520,2011/12,8206828,73013577,9508947,74654680
(주)오디텍,080520,2012/12,11763677,82535257,13668296,85229990
(주)오디텍,080520,2013/12,13068241,71354186,15468130,73583568
(주)오디텍,080520,2014/12,10112869,57826670,12329060,60596148
(주)오디텍,080520,2015/12,10857318,55931545,12269041,58771679
(주)오디텍,080520,2016/12,11544598,52997662,12733197,55721751
(주)오디텍,080520,2017/12,5570481,44973784,7294732,48983308
(주)오디텍,080520,2018/12,2502881,41466914,3741161,45225863
(주)오디텍,080520,2019/12,2149874,37731934,3727949,41649157
(주)오뚜기,007310,2010/12,304637608,1372965355,319271617,1395088334
(주)오뚜기,007310,2011/12,324137519,1513049729,347606658,1601340975
(주)오뚜기,007310,2012/12,358209002,1652592402,385624788,1686637585
(주)오뚜기,007310,2013/12,360969275,1697865048,390841631,1728175159
(주)오뚜기,007310,2014/12,392432433,1745067705,415513313,1781728720
(주)오뚜기,007310,2015/12,430548763,1829762301,457935914,1883098975
(주)오뚜기,007310,2016/12,456894328,1959104904,486892430,2010658196
(주)오뚜기,007310,2017/12,469642242,2050191923,476925796,2126150492
(주)오뚜기,007310,2018/12,440042995,2097129576,399014192,2246764231
(주)오뚜기,007310,2019/12,436306592,2108629851,408472840,2359651225
(주)오르비텍,046120,2010/12,3697857,33034443,,
(주)오르비텍,046120,2011/12,2166241,32731290,,
(주)오르비텍,046120,2012/12,4883208,36516649,5729919,38544757
(주)오르비텍,046120,2013/12,-1888717,14954785,-776587,23864548
(주)오르비텍,046120,2014/12,141455,20791755,,
(주)오르비텍,046120,2015/12,3415895,32098342,,
(주)오르비텍,046120,2016/12,4989591,41747970,,
(주)오르비텍,046120,2017/12,7008464,47332946,7191721,47516202
(주)오르비텍,046120,2018/12,9044225,67921225,8243235,69213196
(주)오르비텍,046120,2019/12,8328231,74556580,8485852,74944341
(주)오리엔탈정공,014940,2010/12,33501439,324151871,41119617,360994898
(주)오리엔탈정공,014940,2011/12,-34429477,389403693,-62094261,407039310
(주)오리엔탈정공,014940,2012/12,-31702949,247349591,-29569032,254795775
(주)오리엔탈정공,014940,2013/12,15567019,163794152,17194214,175658587
(주)오리엔탈정공,014940,2014/12,-14370700,150862832,-12727683,163659053
(주)오리엔탈정공,014940,2015/12,10265209,117675144,9627786,178690825
(주)오리엔탈정공,014940,2016/12,15209730,82027963,17336197,182955369
(주)오리엔탈정공,014940,2017/12,10071331,47621915,13011418,100983082
(주)오리엔탈정공,014940,2018/12,5418261,41201091,8688156,77475080
(주)오리엔탈정공,014940,2019/12,7370796,59522470,14178324,130107247
(주)오리엔트바이오,002630,2010/03,4623005,18050800,11749208,44736561
(주)오리엔트바이오,002630,2011/03,2856996,20723448,11801029,47564586
(주)오리엔트바이오,002630,2012/03,5566458,18112961,14621697,52052582
(주)오리엔트바이오,002630,2013/03,5880611,20028720,17750690,76980372
(주)오리엔트바이오,002630,2014/03,1545163,20126910,13240088,83722281
(주)오리엔트바이오,002630,2015/03,4549591,20723879,16547475,93709381
(주)오리엔트바이오,002630,2016/03,2795619,20071140,16085492,105049546
(주)오리엔트바이오,002630,2017/03,1136516,19180238,8370938,109019002
(주)오리엔트바이오,002630,2018/03,1427411,25657392,14924624,121207763
(주)오리엔트바이오,002630,2019/03,488269,26717684,3010797,30373354
(주)오리엔트정공,065500,2010/12,993999,54058654,,
(주)오리엔트정공,065500,2011/12,-1433584,23002501,,
(주)오리엔트정공,065500,2012/12,3546388,30406732,,
(주)오리엔트정공,065500,2013/12,4421516,36003959,,
(주)오리엔트정공,065500,2014/12,5069026,46998361,,
(주)오리엔트정공,065500,2015/12,4860401,53726370,4860401,53726370
(주)오리엔트정공,065500,2016/12,4166538,52824038,4443901,71001875
(주)오리엔트정공,065500,2017/12,5589570,61682435,12976022,97067185
(주)오리엔트정공,065500,2018/12,3385265,62891832,7098448,98179112
(주)오리엔트정공,065500,2019/12,3611091,65499093,9567816,97332735
(주)오리온,271560,2017/12,184481034,399269518,523743988,1117220559
(주)오리온,271560,2018/12,333797239,711901798,876972763,1926947889
(주)오리온,271560,2019/12,346890755,732834534,913216147,2023296057
(주)오리온홀딩스,001800,2010/12,263105127,664146778,724064200,1595464815
(주)오리온홀딩스,001800,2011/12,297152235,757148093,837090032,1914267055
(주)오리온홀딩스,001800,2012/12,321943991,820657451,1019621978,2368032597
(주)오리온홀딩스,001800,2013/12,320856259,792163680,1077272031,2485195930
(주)오리온홀딩스,001800,2014/12,308896362,751706999,1102405472,2463037805
(주)오리온홀딩스,001800,2015/12,339290820,707437986,1114722918,2382377301
(주)오리온홀딩스,001800,2016/12,313349767,679379953,1150672769,2386269282
(주)오리온홀딩스,001800,2017/12,13596540,13596540,27504186,112748278
(주)오리온홀딩스,001800,2018/12,26308919,26308919,897395264,1997682828
(주)오리온홀딩스,001800,2019/12,28973423,28973423,928228979,2103591289
(주)오리콤,010470,2010/12,41454127,86062329,42158455,90010764
(주)오리콤,010470,2011/12,46982378,98285803,47899980,104216744
(주)오리콤,010470,2012/12,47103587,108574328,47674538,112494057
(주)오리콤,010470,2013/12,40923856,94941548,41461158,100030921
(주)오리콤,010470,2014/12,38975062,90527249,39658722,94512857
(주)오리콤,010470,2015/12,40458811,96003504,46720330,126262025
(주)오리콤,010470,2016/12,39502157,98148956,54236234,161929811
(주)오리콤,010470,2017/12,39792831,100266090,53972100,167439882
(주)오리콤,010470,2018/12,43085827,106964120,58013058,182757797
(주)오리콤,010470,2019/12,40767427,113009121,56274266,198545882
(주)오스코텍,039200,2010/12,5536037,14133330,9857845,24425770
(주)오스코텍,039200,2011/12,4332712,15401169,9651696,25966280
(주)오스코텍,039200,2012/12,3360974,13473249,8130592,24755850
(주)오스코텍,039200,2013/12,2300944,11380797,9377178,21858819
(주)오스코텍,039200,2014/12,1817651,6959954,7590390,17110321
(주)오스코텍,039200,2015/12,2809332,6392975,8483285,18335818
(주)오스코텍,039200,2016/12,1618534,4660728,2058313,3553891
(주)오스코텍,039200,2017/12,2020388,3700345,2228534,3908491
(주)오스코텍,039200,2018/12,9250694,11688259,16265106,18702672
