회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원)
(주)엔피케이,048830,2020/12,1730756,509194,363259,391043,-362614,-391465
(주)엘디티,096870,2010/12,375811,,0,,0,
(주)엘디티,096870,2011/12,2829266,,0,,0,
(주)엘디티,096870,2012/12,806558,,0,,0,
(주)엘디티,096870,2013/12,-3101706,,0,,0,
(주)엘디티,096870,2014/12,-3409290,,0,,0,
(주)엘디티,096870,2015/12,240850,,0,,0,
(주)엘디티,096870,2016/12,-1449436,,0,,0,
(주)엘디티,096870,2017/12,-989016,,0,,0,
(주)엘디티,096870,2018/12,270171,,0,,0,
(주)엘디티,096870,2019/12,-1334886,,62,,0,
(주)엘디티,096870,2020/12,1553260,,544,,0,
(주)엘아이에스,138690,2011/12,6578674,,0,,-231578,
(주)엘아이에스,138690,2012/12,-15484485,-15602316,196452,196452,-362912,-362912
(주)엘아이에스,138690,2013/12,-2800154,-3116575,368604,368604,-318381,-318381
(주)엘아이에스,138690,2014/12,-14772686,-15086518,402410,402410,-843355,-843355
(주)엘아이에스,138690,2015/12,23211989,21283861,1873227,2123080,-772651,-1062815
(주)엘아이에스,138690,2016/12,-9744849,-13217787,1569883,2018503,-671284,-1628773
(주)엘아이에스,138690,2017/12,444539,-6634333,2520308,3363953,-694836,-1667974
(주)엘아이에스,138690,2018/12,14135574,12803231,3887806,3269847,-2786611,-4550386
(주)엘아이에스,138690,2019/12,7569221,8494764,3758804,3616149,-840481,-1909894
(주)엘아이에스,138690,2020/12,7093713,5666278,3548518,3586569,-3065392,-3065392
(주)엘앤씨바이오,290650,2018/12,5727939,5477318,18045,18045,-17507,-17507
(주)엘앤씨바이오,290650,2019/12,6767896,9032316,30812,60553,-16358,-16358
(주)엘앤씨바이오,290650,2020/12,4645314,7324167,696865,743243,-15103,-15103
(주)엘앤에프,066970,2010/12,2753115,3318247,0,0,-411017,-1128580
(주)엘앤에프,066970,2011/12,1582086,4390400,0,0,-950221,-1938719
(주)엘앤에프,066970,2012/12,1092719,2582600,0,0,-1143999,-2477354
(주)엘앤에프,066970,2013/12,-1199539,-3228411,1087297,3680456,-1084738,-2975422
(주)엘앤에프,066970,2014/12,1059250,1002278,938571,3755347,-952159,-2757562
(주)엘앤에프,066970,2015/12,-313774,-1953220,863954,3252813,-632645,-2222216
(주)엘앤에프,066970,2016/12,13501797,13862700,1769328,3219695,-1412158,-2377760
(주)엘앤에프,066970,2017/12,25468330,29371158,3080069,4398577,-2314547,-3211716
(주)엘앤에프,066970,2018/12,25202715,27020669,2798932,3650050,-2836565,-3703373
(주)엘앤에프,066970,2019/12,-9054002,-7662577,3458350,4259001,-3142879,-3962567
(주)엘앤에프,066970,2020/12,450241,1470005,5035882,5685350,-4721561,-5380701
(주)엘앤케이바이오메드,156100,2016/12,3743511,2410568,542093,737027,-522056,-716989
(주)엘앤케이바이오메드,156100,2017/12,-8662000,-7446861,1046520,1278558,-538506,-770523
(주)엘앤케이바이오메드,156100,2018/12,-7598480,-8244609,1592436,1872189,-641631,-908781
(주)엘앤케이바이오메드,156100,2019/12,-5872153,-9720206,1624001,2045357,-661319,-1006633
(주)엘앤케이바이오메드,156100,2020/12,3180383,-3715804,1088058,1356125,-631714,-825414
(주)엘에스,006260,2010/12,56785000,571055000,4143000,201363000,-4119000,-199049000
(주)엘에스,006260,2011/12,63696000,338022000,4038000,225558000,-3970000,-220516000
(주)엘에스,006260,2012/12,75528000,447639000,3066000,236236000,-2959000,-232465000
(주)엘에스,006260,2013/12,71591000,453008000,615000,204627000,-702000,-220037000
(주)엘에스,006260,2014/12,61387000,372737000,3446000,171496000,-1551000,-153233000
(주)엘에스,006260,2015/12,107425000,271955000,9267000,147442000,-8988000,-145851000
(주)엘에스,006260,2016/12,53327000,459214000,9095000,136139000,-8832000,-124685000
(주)엘에스,006260,2017/12,85163000,532167000,8187000,123079000,-10240000,-125951000
(주)엘에스,006260,2018/12,205226000,509088000,6543000,129205000,-5077000,-123257000
(주)엘에스,006260,2019/12,45259000,351981000,5849000,145654000,-6371000,-129091000
(주)엘에스,006260,2020/12,124861000,419168000,4352000,122754000,-4149000,-104140000
(주)엘에스네트웍스,000680,2010/12,31085468,26088442,0,0,0,0
(주)엘에스네트웍스,000680,2011/12,11653360,5801136,0,0,0,0
(주)엘에스네트웍스,000680,2012/12,15043112,9473233,0,0,0,0
(주)엘에스네트웍스,000680,2013/12,3623147,-5048330,0,0,0,0
(주)엘에스네트웍스,000680,2014/12,11131916,2550988,0,0,0,0
(주)엘에스네트웍스,000680,2015/12,-66316055,-68390163,0,0,0,0
(주)엘에스네트웍스,000680,2016/12,-51861022,-58233428,0,0,0,0
(주)엘에스네트웍스,000680,2017/12,9773221,2771971,0,18125689,0,0
(주)엘에스네트웍스,000680,2018/12,3101798,3843051,0,18625889,0,0
(주)엘에스네트웍스,000680,2019/12,-16568774,-21547301,0,22029440,0,0
(주)엘에스네트웍스,000680,2020/12,-23635454,-32273794,22603908,22673668,0,0
(주)엘에프,093050,2010/12,127327790,124049000,0,0,-2892548,-3011763
(주)엘에프,093050,2011/12,142845154,128870405,0,0,-3438524,-3570158
(주)엘에프,093050,2012/12,101600039,77886160,0,0,-4527301,-4582027
(주)엘에프,093050,2013/12,109079949,84760019,0,0,-4350477,-4353067
(주)엘에프,093050,2014/12,111599741,95685480,0,0,-5460592,-6690672
(주)엘에프,093050,2015/12,90585066,74089220,0,0,-5026652,-7752112
(주)엘에프,093050,2016/12,99023881,78987700,0,0,-5022175,-6899046
(주)엘에프,093050,2017/12,115047367,110146015,0,0,-4795148,-5643129
(주)엘에프,093050,2018/12,110862730,119508451,0,0,-3458805,-5802731
(주)엘에프,093050,2019/12,90424899,87533142,0,0,-3129625,-6123939
(주)엘에프,093050,2020/12,47719772,77067170,0,0,-4373284,-18561749
(주)엘엑스세미콘,108320,2010/12,37668942,37668942,0,0,0,0
(주)엘엑스세미콘,108320,2011/12,25419028,24993693,561,561,-561,-561
(주)엘엑스세미콘,108320,2012/12,44302154,43554849,0,4318,0,-4318
(주)엘엑스세미콘,108320,2013/12,34189134,33239538,0,0,0,0
(주)엘엑스세미콘,108320,2014/12,36064626,35687872,0,0,0,0
(주)엘엑스세미콘,108320,2015/12,55781281,55883068,0,0,0,0
(주)엘엑스세미콘,108320,2016/12,50500043,50617456,0,0,0,0
(주)엘엑스세미콘,108320,2017/12,44713714,45521509,0,0,0,0
(주)엘엑스세미콘,108320,2018/12,55686047,55797059,0,0,0,0
(주)엘엑스세미콘,108320,2019/12,46810862,47254628,251687,251687,-251687,-251687
(주)엘엑스세미콘,108320,2020/12,93723261,94226639,207846,216066,-207846,-216066
(주)엘엑스인터내셔널,001120,2010/12,170561318,231503262,21630000,38738000,-20882310,-44667482
(주)엘엑스인터내셔널,001120,2011/12,118447806,200734759,31507000,48313000,-31207826,-44944489
(주)엘엑스인터내셔널,001120,2012/12,158706542,205487044,37475208,51834000,-33562865,-68877174
(주)엘엑스인터내셔널,001120,2013/12,83495567,98285199,30917184,46565000,-28504936,-45740586
(주)엘엑스인터내셔널,001120,2014/12,96017105,171974137,31836000,45090000,-33619873,-47375365
(주)엘엑스인터내셔널,001120,2015/12,74425115,81691891,33408000,48468000,-33441083,-49768300
(주)엘엑스인터내셔널,001120,2016/12,26492637,174073739,33777860,43516000,-29542083,-34503261
(주)엘엑스인터내셔널,001120,2017/12,29712364,212254345,32457848,53121000,-33579204,-52878243
(주)엘엑스인터내셔널,001120,2018/12,-21032157,165659350,33489000,49825000,-32796417,-45701474
(주)엘엑스인터내셔널,001120,2019/12,-11461260,134784428,29752584,49068122,-28663953,-48761630
(주)엘엑스인터내셔널,001120,2020/12,-24393372,159835471,23046696,42753215,-22577385,-36674848
(주)엘엑스하우시스,108670,2010/12,60129000,63490000,13982000,16628000,-11019000,-13767000
(주)엘엑스하우시스,108670,2011/12,61456000,72311000,14086000,20253000,-11162000,-17162000
(주)엘엑스하우시스,108670,2012/12,64553000,56635000,14873000,23573000,-13195000,-21998000
(주)엘엑스하우시스,108670,2013/12,95543000,114588000,16560000,23648000,-16206000,-23520000
(주)엘엑스하우시스,108670,2014/12,118883000,146561000,16777000,21340000,-15284000,-21088000
(주)엘엑스하우시스,108670,2015/12,117547000,150060000,19757000,27270000,-18284000,-26407000
(주)엘엑스하우시스,108670,2016/12,125658000,156991000,20991000,28678000,-20718000,-28991000
(주)엘엑스하우시스,108670,2017/12,106562000,132982000,19494000,28749000,-18563000,-25928000
(주)엘엑스하우시스,108670,2018/12,41407000,70371000,23829000,34924000,-24083000,-35111000
(주)엘엑스하우시스,108670,2019/12,42041000,68777000,24573000,36734000,-24669000,-38264000
(주)엘엑스하우시스,108670,2020/12,73836000,70987000,20776000,29481000,-21331000,-34956000
(주)엘엠에스,073110,2010/12,,,,,,
(주)엘엠에스,073110,2011/12,16822772,12614053,1792744,2167859,-1542694,-1972248
(주)엘엠에스,073110,2012/12,11806425,11316873,2273432,2720568,-1564413,-2075649
(주)엘엠에스,073110,2013/12,18016264,16865525,1872251,1989306,-1360007,-1292473
(주)엘엠에스,073110,2014/12,20640930,18757130,2229065,2284936,-2235624,-2238090
(주)엘엠에스,073110,2015/12,7207601,7270297,2400896,2481697,-2404034,-2505442
(주)엘엠에스,073110,2016/12,5921053,9113126,2146234,2328983,-2139243,-2305669
(주)엘엠에스,073110,2017/12,-2216894,19539992,2075693,2319758,-2099641,-2499826
(주)엘엠에스,073110,2018/12,512340,11274141,1846777,1945082,-1878088,-1881364
(주)엘엠에스,073110,2019/12,8484116,9450744,1639978,1671348,-1645600,-1676157
(주)엘엠에스,073110,2020/12,-10869471,-12457919,1540079,1893614,-1507188,-1860944
(주)엘오티베큠,083310,2010/12,11221611,11575087,53760,43831,-52779,-42851
(주)엘오티베큠,083310,2011/12,4206988,4046463,8999,64486,-10159,-65645
(주)엘오티베큠,083310,2012/12,4098056,4937143,2741,2665,-2741,-124072
(주)엘오티베큠,083310,2013/12,2878607,3641745,8998,9158,-8998,-9158
(주)엘오티베큠,083310,2014/12,4630154,5699051,0,0,0,0
(주)엘오티베큠,083310,2015/12,13727947,10278633,0,0,0,0
(주)엘오티베큠,083310,2016/12,5943507,8579382,5722,8450,-27558,-45611
(주)엘오티베큠,083310,2017/12,24655479,27651455,351374,375755,-56005,-124049
(주)엘오티베큠,083310,2018/12,12710502,18952177,9050,30303,-153493,-221153
(주)엘오티베큠,083310,2019/12,-252393,-1029203,421636,551358,-158980,-284300
(주)엘오티베큠,083310,2020/12,3145643,4160560,1008372,1108687,-127396,-503488
(주)엘지,003550,2010/12,487241223,1846324000,15527581,67446000,-15973021,-55977000
(주)엘지,003550,2011/12,468318369,1306519000,8681314,71834000,-8140000,-55048000
(주)엘지,003550,2012/12,468300047,1183337000,583083,77471000,-259545,-63118000
(주)엘지,003550,2013/12,409486522,1153922000,415550,85061000,0,-86581000
(주)엘지,003550,2014/12,417045500,1044108000,442593,85872000,0,-70601000
(주)엘지,003550,2015/12,394822000,1137986000,402000,79992000,0,-64474000
(주)엘지,003550,2016/12,424125000,1344692000,290000,74856000,0,-56695000
(주)엘지,003550,2017/12,496000000,2185820000,311000,53056000,0,-37098000
(주)엘지,003550,2018/12,546302000,1963803000,333000,43794000,0,-35324000
(주)엘지,003550,2019/12,643795000,1024098000,381000,39003000,-24000,-35346000
(주)엘지,003550,2020/12,794023000,1702238000,408000,32940000,-25000,-7765000
(주)엘지생활건강,051900,2010/12,225241774,346817007,28821827,29755858,-26475769,-27420888
(주)엘지생활건강,051900,2011/12,249558566,400752077,25467343,29783842,-24249971,-28585659
(주)엘지생활건강,051900,2012/12,259744692,445531112,31208028,32961328,-37569864,-39593644
(주)엘지생활건강,051900,2013/12,238060293,496411686,34996438,37309879,-32657213,-38910433
(주)엘지생활건강,051900,2014/12,309065014,511039842,34655926,37511470,-28540717,-30443764
(주)엘지생활건강,051900,2015/12,463098878,684095164,31831122,32871110,-29049387,-30131877
(주)엘지생활건강,051900,2016/12,654161369,880936618,18532169,19869393,-19711072,-20707717
(주)엘지생활건강,051900,2017/12,696599533,930348986,12037727,13953664,-12682701,-14364488
(주)엘지생활건강,051900,2018/12,761381166,1039250136,6742747,10135519,-8231931,-11628566
(주)엘지생활건강,051900,2019/12,859358419,1176411247,4168449,13870018,-4596001,-10180156
(주)엘지생활건강,051900,2020/12,785609275,1220864731,3069580,12507880,-3809885,-8700382
(주)엘지유플러스,032640,2010/12,652519000,655296000,124901000,124902000,-126554000,-126554000
(주)엘지유플러스,032640,2011/12,283696000,285702000,166130000,166130000,-159254000,-159254000
(주)엘지유플러스,032640,2012/12,125858000,126756000,212642000,212642000,-197718000,-197718000
(주)엘지유플러스,032640,2013/12,542624000,542129000,209867000,209867000,-199484000,-199483000
(주)엘지유플러스,032640,2014/12,593083000,576338000,209927000,210057000,-198924000,-199018000
(주)엘지유플러스,032640,2015/12,646332000,632331000,187417000,187948000,-182837000,-183375000
(주)엘지유플러스,032640,2016/12,755777000,746483000,142200000,142677000,-145658000,-146131000
(주)엘지유플러스,032640,2017/12,843674000,826295000,116301000,116851000,-110289000,-110834000
(주)엘지유플러스,032640,2018/12,734708000,730945000,100921000,101468000,-90280000,-90827000
(주)엘지유플러스,032640,2019/12,691767000,686244000,110718000,111182000,-88584000,-89134000
(주)엘지유플러스,032640,2020/12,837979000,886151000,138152000,149250000,-115544000,-128705000
(주)엘지헬로비전,037560,2012/12,117365089,149334905,23675803,23503387,-22617864,-23340414
(주)엘지헬로비전,037560,2013/12,94074922,115796111,25355772,26108732,-25388719,-28253644
(주)엘지헬로비전,037560,2014/12,91331400,102124205,32650469,34463074,-26605477,-30176581
(주)엘지헬로비전,037560,2015/12,104970126,,28885272,,-25070768,
(주)엘지헬로비전,037560,2016/12,42936485,,21408401,,-16014146,
(주)엘지헬로비전,037560,2017/12,72864983,,19022187,,-13641799,
(주)엘지헬로비전,037560,2018/12,68075069,68004595,18399199,18425506,-19349550,-19375857
(주)엘지헬로비전,037560,2019/12,30358409,29249462,19502333,19512546,-16946407,-16946407
(주)엘지헬로비전,037560,2020/12,34935948,34150119,15714949,15715346,-13062471,-13062868
(주)엘지화학,051910,2010/12,2496244000,2821328000,0,0,-50287000,-81889000
(주)엘지화학,051910,2011/12,2536872000,2835424000,0,0,-42862000,-88036000
(주)엘지화학,051910,2012/12,1726960000,1910323000,0,0,-53550000,-99505000
(주)엘지화학,051910,2013/12,1579269000,1743044000,0,0,-50184000,-90370000
(주)엘지화학,051910,2014/12,1133125000,1310761000,0,0,-45440000,-83162000
(주)엘지화학,051910,2015/12,1620092000,1823568000,0,0,-33928000,-65092000
(주)엘지화학,051910,2016/12,1813245000,1991920000,0,0,-27319000,-74867000
(주)엘지화학,051910,2017/12,2293229000,2928457000,0,0,-26642000,-101053000
(주)엘지화학,051910,2018/12,1953618000,2246070000,0,0,-52022000,-131780000
(주)엘지화학,051910,2019/12,582425000,895648000,0,0,-95195000,-209256000
(주)엘지화학,051910,2020/12,1114437000,1798159000,0,0,-152564000,-215865000
(주)엠게임,058630,2010/12,69027,1354980,656351,857850,0,0
(주)엠게임,058630,2011/12,2921880,-254894,1415361,1684353,0,0
(주)엠게임,058630,2012/12,3397115,401870,1841114,2080655,0,0
(주)엠게임,058630,2013/12,-13978587,-14628190,1868082,2072400,0,0
(주)엠게임,058630,2014/12,2500831,2479421,1876967,2070807,0,0
(주)엠게임,058630,2015/12,7663438,,498295,,0,
(주)엠게임,058630,2016/12,4202743,,299101,,0,
(주)엠게임,058630,2017/12,4866182,,172278,,0,
(주)엠게임,058630,2018/12,4315390,3620660,84083,84083,0,0
(주)엠게임,058630,2019/12,7625109,7248905,59793,60816,0,0
(주)엠게임,058630,2020/12,10276964,10594004,35149,35987,0,0
(주)엠디에스테크,086960,2010/12,8662865,9237807,70994,74975,-71122,-81936
(주)엠디에스테크,086960,2011/12,8007131,9236638,36884,40570,-36455,-34369
(주)엠디에스테크,086960,2012/12,8107163,8804785,3508,14745,-2716,-11337
(주)엠디에스테크,086960,2013/12,8750351,9099287,4021,50328,-3260,-49567
(주)엠디에스테크,086960,2014/12,9224124,10814976,3447,65653,-2648,-137308
(주)엠디에스테크,086960,2015/12,9749631,12302138,839,39077,0,-38238
(주)엠디에스테크,086960,2016/12,9003556,13556491,5114,99585,-4039,-98510
(주)엠디에스테크,086960,2017/12,8556147,11228571,1615,748703,-1154,-35110
(주)엠디에스테크,086960,2018/12,8895589,9866809,2438,1053988,-2399,-160618
(주)엠디에스테크,086960,2019/12,7187464,4421051,56670,126968,-9615,-65531
(주)엠디에스테크,086960,2020/12,7805390,4025823,34068,705376,0,0
(주)엠씨넥스,097520,2012/12,6247129,6210957,2612306,3688074,0,0
(주)엠씨넥스,097520,2013/12,12463692,12127324,2577007,3578518,0,0
(주)엠씨넥스,097520,2014/12,30699330,22599120,3371390,4566503,0,0
(주)엠씨넥스,097520,2015/12,30846354,26293735,3399046,4341304,0,0
(주)엠씨넥스,097520,2016/12,-10027001,-23870425,3625473,4201579,0,0
(주)엠씨넥스,097520,2017/12,22175983,19660858,6276379,6932480,0,0
(주)엠씨넥스,097520,2018/12,51760805,41111699,6403854,7350775,0,0
(주)엠씨넥스,097520,2019/12,130320714,113067104,3474387,4494563,0,0
(주)엠씨넥스,097520,2020/12,68093623,59167162,2846225,3660475,0,0
(주)엠아이텍,179290,2018/12,5059761,5059761,377552,377552,0,0
(주)엠아이텍,179290,2019/12,3373599,3371321,58676,58676,0,0
(주)엠아이텍,179290,2020/12,6604200,6505925,132055,132055,0,0
(주)엠에스씨,009780,2010/12,3967282,3332961,2548244,2548244,-2646806,-2646806
(주)엠에스씨,009780,2011/12,4830920,4198813,2807832,2807832,-2606787,-2606787
(주)엠에스씨,009780,2012/12,4776695,4135206,2854280,2854280,-3237619,-3237619
(주)엠에스씨,009780,2013/12,6458353,5744550,1979931,1979931,-1828088,-1828088
(주)엠에스씨,009780,2014/12,7737479,6944777,1699442,1699442,-1576235,-1576235
(주)엠에스씨,009780,2015/12,8664155,7958984,1414140,1414140,-1326385,-1326385
(주)엠에스씨,009780,2016/12,13346817,12891316,1388317,1388317,-1217606,-1217606
(주)엠에스씨,009780,2017/12,13242069,12823800,1237466,1237466,-1196516,-1196516
(주)엠에스씨,009780,2018/12,13914957,13483703,1285725,1285725,-1226138,-1226138
(주)엠에스씨,009780,2019/12,15102404,14678632,1143067,1143067,-1107118,-1107118
(주)엠에스씨,009780,2020/12,13276015,12874934,798051,798051,-761928,-761928
(주)엠에스오토텍,123040,2010/12,9270282,23370930,1650206,7243759,0,0
