회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)네온테크,306620,2019/12,,
(주)네이블커뮤니케이션즈,153460,2012/12,33226391,
(주)네이블커뮤니케이션즈,153460,2013/12,29331445,
(주)네이블커뮤니케이션즈,153460,2014/12,30283653,30322642
(주)네이블커뮤니케이션즈,153460,2015/12,30741693,
(주)네이블커뮤니케이션즈,153460,2016/12,38055743,
(주)네이블커뮤니케이션즈,153460,2017/12,30886559,
(주)네이블커뮤니케이션즈,153460,2018/12,28037387,
(주)네이블커뮤니케이션즈,153460,2019/12,25949215,
(주)네이처셀,007390,2011/12,26205792,
(주)네이처셀,007390,2012/12,24824589,
(주)네이처셀,007390,2013/12,23016530,
(주)네이처셀,007390,2014/12,24536576,
(주)네이처셀,007390,2015/12,45969748,
(주)네이처셀,007390,2016/12,52666628,
(주)네이처셀,007390,2017/12,51440663,
(주)네이처셀,007390,2018/12,52875422,
(주)네이처셀,007390,2019/12,93110328,
(주)네패스,033640,2011/12,268636973,319659039
(주)네패스,033640,2012/12,313471403,338761029
(주)네패스,033640,2013/12,308568404,395087608
(주)네패스,033640,2014/12,308801673,385538915
(주)네패스,033640,2015/12,287262174,355858618
(주)네패스,033640,2016/12,275811611,298597454
(주)네패스,033640,2017/12,292764814,308121193
(주)네패스,033640,2018/12,286763961,281991633
(주)네패스,033640,2019/12,392537623,521648374
(주)넥센,005720,2011/12,428934662,521959112
(주)넥센,005720,2012/12,553189087,720858644
(주)넥센,005720,2013/12,550327802,787194782
(주)넥센,005720,2014/12,568520715,837243995
(주)넥센,005720,2015/12,569535605,883064033
(주)넥센,005720,2016/12,581253078,970602747
(주)넥센,005720,2017/12,653953608,1085451848
(주)넥센,005720,2018/12,660401955,3825103267
(주)넥센,005720,2019/12,651025593,4098014996
(주)넥스턴바이오사이언스,089140,2011/12,30761087,
(주)넥스턴바이오사이언스,089140,2012/12,28408118,
(주)넥스턴바이오사이언스,089140,2013/12,30594123,
(주)넥스턴바이오사이언스,089140,2014/12,33483189,
(주)넥스턴바이오사이언스,089140,2015/12,33210149,
(주)넥스턴바이오사이언스,089140,2016/12,98533684,
(주)넥스턴바이오사이언스,089140,2017/12,94752881,
(주)넥스턴바이오사이언스,089140,2018/12,113520280,
(주)넥스턴바이오사이언스,089140,2019/12,105169657,
(주)넥스트아이,137940,2011/12,26466732,
(주)넥스트아이,137940,2012/12,32953013,34121513
(주)넥스트아이,137940,2013/12,39741543,40616025
(주)넥스트아이,137940,2014/12,43788615,44377477
(주)넥스트아이,137940,2015/12,44416952,46268860
(주)넥스트아이,137940,2016/12,84181290,98887814
(주)넥스트아이,137940,2017/12,112900563,138956473
(주)넥스트아이,137940,2018/12,96931481,177572044
(주)넥스트아이,137940,2019/12,99320936,174552667
(주)넥스트엔터테인먼트월드,160550,2014/12,173642958,179333543
(주)넥스트엔터테인먼트월드,160550,2015/12,192488791,200430116
(주)넥스트엔터테인먼트월드,160550,2016/12,218017170,230523945
(주)넥스트엔터테인먼트월드,160550,2017/12,223093076,256463072
(주)넥스트엔터테인먼트월드,160550,2018/12,210370784,256522672
(주)넥스트엔터테인먼트월드,160550,2019/12,212129385,313341346
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,42988788,
(주)넥슨게임즈,225570,2018/12,29415924,
(주)넥슨게임즈,225570,2019/12,72946033,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,43886650,47885328
(주)넵튠,217270,2017/12,105560625,110288332
(주)넵튠,217270,2018/12,123729011,129607837
(주)넵튠,217270,2019/12,113005518,115667487
(주)노랑풍선,104620,2019/12,114665477,114981929
(주)노루페인트,090350,2011/12,473071190,490240264
(주)노루페인트,090350,2012/12,511877762,527545682
(주)노루페인트,090350,2013/12,507427528,528887786
(주)노루페인트,090350,2014/12,518168929,544220095
(주)노루페인트,090350,2015/12,526081263,572890897
(주)노루페인트,090350,2016/12,543186736,570582358
(주)노루페인트,090350,2017/12,541017214,591817509
(주)노루페인트,090350,2018/12,555644322,607444943
(주)노루페인트,090350,2019/12,570495808,627342505
(주)노루홀딩스,000320,2011/12,253906367,787102842
(주)노루홀딩스,000320,2012/12,264856913,835907566
(주)노루홀딩스,000320,2013/12,281605639,852424599
(주)노루홀딩스,000320,2014/12,290205704,899883032
(주)노루홀딩스,000320,2015/12,296813243,986460689
(주)노루홀딩스,000320,2016/12,358239741,970205089
(주)노루홀딩스,000320,2017/12,360020678,988648437
(주)노루홀딩스,000320,2018/12,359065830,987142342
(주)노루홀딩스,000320,2019/12,358530733,1007372302
(주)노바렉스,194700,2018/12,107314076,106320975
(주)노바렉스,194700,2019/12,155770082,154372405
(주)노바텍,285490,2018/12,32623828,33247538
(주)노바텍,285490,2019/12,44428906,39961029
(주)노블엠앤비,106520,2012/12,92004066,91658984
(주)노블엠앤비,106520,2013/12,128993822,129473218
(주)노블엠앤비,106520,2014/12,103247253,104172101
(주)노블엠앤비,106520,2015/12,128981670,161827043
(주)노블엠앤비,106520,2016/12,93648196,124085655
(주)노블엠앤비,106520,2017/12,97888905,118174546
(주)노블엠앤비,106520,2018/12,89145551,110217014
(주)노블엠앤비,106520,2019/12,93644281,106373832
(주)노터스,278650,2019/12,57879362,61530652
(주)녹십자,006280,2011/12,814582371,860353832
(주)녹십자,006280,2012/12,904287417,954379520
(주)녹십자,006280,2013/12,1040802954,1104264801
(주)녹십자,006280,2014/12,1232228382,1330351374
(주)녹십자,006280,2015/12,1323117870,1415128446
(주)녹십자,006280,2016/12,1422757264,1550614664
(주)녹십자,006280,2017/12,1575759046,1703581525
(주)녹십자,006280,2018/12,1580579529,1723409866
(주)녹십자,006280,2019/12,1742374171,1959299528
(주)녹십자엠에스,142280,2014/12,52098526,
(주)녹십자엠에스,142280,2015/12,67895027,72607494
(주)녹십자엠에스,142280,2016/12,60320733,63605007
(주)녹십자엠에스,142280,2017/12,57624087,61564417
(주)녹십자엠에스,142280,2018/12,60982362,63972829
(주)녹십자엠에스,142280,2019/12,85901362,88866125
(주)녹십자웰빙,234690,2019/12,106715710,
(주)녹십자홀딩스,005250,2011/12,880446935,4603216704
(주)녹십자홀딩스,005250,2012/12,699470921,1446337218
(주)녹십자홀딩스,005250,2013/12,766055042,1624124363
(주)녹십자홀딩스,005250,2014/12,722616440,1790874896
(주)녹십자홀딩스,005250,2015/12,829703432,2058661120
(주)녹십자홀딩스,005250,2016/12,846282314,2249277259
(주)녹십자홀딩스,005250,2017/12,958660032,2560695918
(주)녹십자홀딩스,005250,2018/12,993043941,2628599972
(주)녹십자홀딩스,005250,2019/12,928991658,2773868507
(주)녹원씨엔아이,065560,2011/12,19339665,20810938
(주)녹원씨엔아이,065560,2012/12,14679657,19329646
(주)녹원씨엔아이,065560,2013/12,11575507,12655063
(주)녹원씨엔아이,065560,2014/12,15797399,21914387
(주)녹원씨엔아이,065560,2015/12,18468597,24796543
(주)녹원씨엔아이,065560,2016/12,11147971,11148825
(주)녹원씨엔아이,065560,2017/12,74655878,114012404
(주)녹원씨엔아이,065560,2018/12,107122043,125078941
(주)녹원씨엔아이,065560,2019/12,88797759,103930553
(주)농심,004370,2011/12,2170397253,2270287656
(주)농심,004370,2012/12,2075419644,2151310878
(주)농심,004370,2013/12,2129920031,2215391017
(주)농심,004370,2014/12,2116774394,2224132075
(주)농심,004370,2015/12,2257471088,2418707598
(주)농심,004370,2016/12,2330097985,2481287284
(주)농심,004370,2017/12,2317377704,2449898373
(주)농심,004370,2018/12,2406700249,2532286535
(주)농심,004370,2019/12,2496940454,2653049875
(주)농심홀딩스,072710,2011/12,570464078,989299514
(주)농심홀딩스,072710,2012/12,570463412,968293002
(주)농심홀딩스,072710,2013/12,571644835,1027316750
(주)농심홀딩스,072710,2014/12,566805829,1034455583
(주)농심홀딩스,072710,2015/12,569266088,1084728406
(주)농심홀딩스,072710,2016/12,573761009,1171929234
(주)농심홀딩스,072710,2017/12,576908147,1145342998
(주)농심홀딩스,072710,2018/12,581585726,1194827993
(주)농심홀딩스,072710,2019/12,586483055,1216468899
(주)누리플랜,069140,2011/12,56159329,55711274
(주)누리플랜,069140,2012/12,55754653,55406833
(주)누리플랜,069140,2013/12,52322091,52322091
(주)누리플랜,069140,2014/12,33575978,
(주)누리플랜,069140,2015/12,32560437,
(주)누리플랜,069140,2016/12,35390013,
(주)누리플랜,069140,2017/12,38784727,39137838
(주)누리플랜,069140,2018/12,41435705,47522740
(주)누리플랜,069140,2019/12,53279801,117532072
(주)누리플렉스,040160,2011/12,68706416,93391124
(주)누리플렉스,040160,2012/12,57297073,83053715
(주)누리플렉스,040160,2013/12,62247363,62246147
(주)누리플렉스,040160,2014/12,62994822,63334994
(주)누리플렉스,040160,2015/12,65554569,68765919
(주)누리플렉스,040160,2016/12,78999299,81504821
(주)누리플렉스,040160,2017/12,129899288,139977165
(주)누리플렉스,040160,2018/12,114473847,128568000
(주)누리플렉스,040160,2019/12,115319472,128558142
(주)누보,332290,2019/12,,
(주)뉴로스,126870,2012/12,58342766,56478920
(주)뉴로스,126870,2013/12,65920343,66417390
(주)뉴로스,126870,2014/12,76116507,80027996
(주)뉴로스,126870,2015/12,77282345,80272669
(주)뉴로스,126870,2016/12,94183417,103249632
(주)뉴로스,126870,2017/12,114416809,123641550
(주)뉴로스,126870,2018/12,137666643,155859633
(주)뉴로스,126870,2019/12,149424050,168006215
(주)뉴보텍,060260,2011/12,29088384,
(주)뉴보텍,060260,2012/12,25218851,
(주)뉴보텍,060260,2013/12,26547396,
(주)뉴보텍,060260,2014/12,26465225,
(주)뉴보텍,060260,2015/12,28221755,
(주)뉴보텍,060260,2016/12,31291657,
(주)뉴보텍,060260,2017/12,30896817,
(주)뉴보텍,060260,2018/12,30303894,
(주)뉴보텍,060260,2019/12,46232673,
(주)뉴인텍,012340,2011/12,63831486,72038395
(주)뉴인텍,012340,2012/12,58554179,59766954
(주)뉴인텍,012340,2013/12,56612201,58727393
(주)뉴인텍,012340,2014/12,54833197,55236132
(주)뉴인텍,012340,2015/12,52671452,51501516
(주)뉴인텍,012340,2016/12,43381914,44566833
(주)뉴인텍,012340,2017/12,42219720,43898571
(주)뉴인텍,012340,2018/12,40551698,42464348
(주)뉴인텍,012340,2019/12,46884561,49776532
(주)뉴트리,270870,2018/12,58954917,58916506
(주)뉴트리,270870,2019/12,72505084,77528522
(주)뉴파워프라즈마,144960,2016/12,127422569,127314768
(주)뉴파워프라즈마,144960,2017/12,140717173,140509864
(주)뉴파워프라즈마,144960,2018/12,143481057,143552780
(주)뉴파워프라즈마,144960,2019/12,150733648,150094736
(주)뉴프렉스,085670,2011/12,79119735,83199584
(주)뉴프렉스,085670,2012/12,94160850,94612900
(주)뉴프렉스,085670,2013/12,101678380,101628162
(주)뉴프렉스,085670,2014/12,100900970,101289139
(주)뉴프렉스,085670,2015/12,119839862,120349410
(주)뉴프렉스,085670,2016/12,106503276,107094374
(주)뉴프렉스,085670,2017/12,114863409,118913434
(주)뉴프렉스,085670,2018/12,126880511,144998447
(주)뉴프렉스,085670,2019/12,116796779,137433890
(주)다나와,119860,2011/12,46650433,46554682
(주)다나와,119860,2012/12,52628811,52264218
(주)다나와,119860,2013/12,58766279,58101585
(주)다나와,119860,2014/12,60548356,60457787
(주)다나와,119860,2015/12,62273158,63966473
(주)다나와,119860,2016/12,70684205,73114739
(주)다나와,119860,2017/12,83599143,92840454
(주)다나와,119860,2018/12,99572838,108421387
(주)다나와,119860,2019/12,119918686,154181938
(주)다날,064260,2011/12,146371968,223474540
(주)다날,064260,2012/12,163416379,261430397
(주)다날,064260,2013/12,185060119,285662822
(주)다날,064260,2014/12,181346082,268611315
(주)다날,064260,2015/12,280831634,300513733
(주)다날,064260,2016/12,377190707,387778727
(주)다날,064260,2017/12,425811995,469487277
(주)다날,064260,2018/12,420268096,456519738
(주)다날,064260,2019/12,482001222,512017556
(주)다보링크,340360,2019/12,,
(주)다산네트웍스,039560,2011/12,206706981,247042255
(주)다산네트웍스,039560,2012/12,169877585,213555241
(주)다산네트웍스,039560,2013/12,199702691,241038614
(주)다산네트웍스,039560,2014/12,228282550,258997241
(주)다산네트웍스,039560,2015/12,252105756,355523962
(주)다산네트웍스,039560,2016/12,255134812,371291641
(주)다산네트웍스,039560,2017/12,264207257,345584484
(주)다산네트웍스,039560,2018/12,235773847,365996219
(주)다산네트웍스,039560,2019/12,251398349,453482793
(주)다우기술,023590,2011/12,581257334,4235093248
(주)다우기술,023590,2012/12,652777396,4848503131
(주)다우기술,023590,2013/12,667637262,4849467515
(주)다우기술,023590,2014/12,663269644,5338504904
(주)다우기술,023590,2015/12,745863436,7156248386
(주)다우기술,023590,2016/12,703515982,9818253246
(주)다우기술,023590,2017/12,705654329,13126401794
(주)다우기술,023590,2018/12,753409272,19345653730
(주)다우기술,023590,2019/12,784889266,24741606800
(주)다우데이타,032190,2011/12,224151987,4361873618
(주)다우데이타,032190,2012/12,234846528,5050868966
(주)다우데이타,032190,2013/12,239309228,5077464079
(주)다우데이타,032190,2014/12,245031719,5593145793
(주)다우데이타,032190,2015/12,244160535,7133439311
(주)다우데이타,032190,2016/12,271676479,10174843743
(주)다우데이타,032190,2017/12,276363963,13561817098
(주)다우데이타,032190,2018/12,310392218,19770709816
(주)다우데이타,032190,2019/12,385584559,25214812744
(주)다원시스,068240,2011/12,82802049,
(주)다원시스,068240,2012/12,83808765,
(주)다원시스,068240,2013/12,87954781,
(주)다원시스,068240,2014/12,120220020,122980242
(주)다원시스,068240,2015/12,192676931,198994338
(주)다원시스,068240,2016/12,232029037,238005407
(주)다원시스,068240,2017/12,328624050,350900018
(주)다원시스,068240,2018/12,337404725,357376527
(주)다원시스,068240,2019/12,518845427,535778020
(주)다이나믹디자인,145210,2015/12,282676065,335699227
(주)다이나믹디자인,145210,2016/12,242209484,292355903
(주)다이나믹디자인,145210,2017/12,176546112,242445440
(주)다이나믹디자인,145210,2018/12,134387418,172063702
(주)다이나믹디자인,145210,2019/12,121054302,158469191
(주)대교,019680,2011/12,829834807,858490568
(주)대교,019680,2012/12,791840254,814113140
(주)대교,019680,2013/12,823465031,842291284
(주)대교,019680,2014/12,820055213,842177325
(주)대교,019680,2015/12,780715983,820643070
(주)대교,019680,2016/12,809958360,848138969
(주)대교,019680,2017/12,822144545,857097479
(주)대교,019680,2018/12,797454116,830328382
(주)대교,019680,2019/12,880942323,919873575
(주)대구백화점,006370,2011/03,504984223,
(주)대구백화점,006370,2012/03,497635407,
(주)대구백화점,006370,2013/03,499634654,
(주)대구백화점,006370,2014/03,494531240,640060609
(주)대구백화점,006370,2015/03,480518557,623073741
(주)대구백화점,006370,2016/03,479242326,626013405
(주)대구백화점,006370,2017/03,464408617,684071097
(주)대구백화점,006370,2018/12,457145121,700202374
(주)대구백화점,006370,2019/12,430164271,673555125
(주)대덕,008060,2011/12,512463968,523378242
(주)대덕,008060,2012/12,542695146,550218366
(주)대덕,008060,2013/12,518607793,530573221
(주)대덕,008060,2014/12,547317376,
(주)대덕,008060,2015/12,525406872,
(주)대덕,008060,2016/12,557708967,
(주)대덕,008060,2017/12,607099316,
(주)대덕,008060,2018/12,1122348046,1136921457
(주)대덕,008060,2019/12,1185884791,1201854195
(주)대동,000490,2011/12,469760509,568320324
(주)대동,000490,2012/12,456743836,554436780
(주)대동,000490,2013/12,489594789,577832578
(주)대동,000490,2014/12,603838912,707010305
(주)대동,000490,2015/12,579538912,688285313
(주)대동,000490,2016/12,539759118,667215742
(주)대동,000490,2017/12,558502937,730626224
(주)대동,000490,2018/12,551959996,772716728
(주)대동,000490,2019/12,550191361,816997552
(주)대동스틸,048470,2011/12,107230303,
(주)대동스틸,048470,2012/12,96396362,
(주)대동스틸,048470,2013/12,77810868,
