회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원)
(주)우신시스템,017370,2014/12,6739762,12107595
(주)우신시스템,017370,2015/12,8711280,15161038
(주)우신시스템,017370,2016/12,6634947,9214581
(주)우신시스템,017370,2017/12,4410012,-788404
(주)우신시스템,017370,2018/12,2414479,-3133664
(주)우신시스템,017370,2019/12,-8426320,4161981
(주)우양,103840,2019/12,3418597,
(주)우정바이오,215380,2015/12,,
(주)우정바이오,215380,2016/12,,
(주)우정바이오,215380,2017/12,-6921451,
(주)우정바이오,215380,2018/12,-4617253,
(주)우정바이오,215380,2019/12,279587,
(주)우주일렉트로닉스,065680,2010/12,26513720,26844513
(주)우주일렉트로닉스,065680,2011/12,10094319,10240548
(주)우주일렉트로닉스,065680,2012/12,7921043,8705295
(주)우주일렉트로닉스,065680,2013/12,12679742,13746747
(주)우주일렉트로닉스,065680,2014/12,8312657,8740627
(주)우주일렉트로닉스,065680,2015/12,11750186,12857247
(주)우주일렉트로닉스,065680,2016/12,17792913,13989220
(주)우주일렉트로닉스,065680,2017/12,13967058,10545168
(주)우주일렉트로닉스,065680,2018/12,2162996,472800
(주)우주일렉트로닉스,065680,2019/12,9215326,11787371
(주)우진,105840,2010/12,8979094,11339250
(주)우진,105840,2011/12,7102741,13447156
(주)우진,105840,2012/12,4843900,8037331
(주)우진,105840,2013/12,898430,2588449
(주)우진,105840,2014/12,2461070,1909604
(주)우진,105840,2015/12,19203851,13796391
(주)우진,105840,2016/12,1211793,-251255
(주)우진,105840,2017/12,-15032860,-15455652
(주)우진,105840,2018/12,-4284247,-7205033
(주)우진,105840,2019/12,-12178622,-13993501
(주)우진아이엔에스,010400,2018/12,14446830,14446830
(주)우진아이엔에스,010400,2019/12,2124868,2124868
(주)우진플라임,049800,2010/12,6320736,6667042
(주)우진플라임,049800,2011/12,9408517,9390410
(주)우진플라임,049800,2012/12,8718829,6906509
(주)우진플라임,049800,2013/12,8646348,6784649
(주)우진플라임,049800,2014/12,-2037260,-171514
(주)우진플라임,049800,2015/12,-15644480,-17252240
(주)우진플라임,049800,2016/12,12836391,14800872
(주)우진플라임,049800,2017/12,2209230,743659
(주)우진플라임,049800,2018/12,-14021956,-13596004
(주)우진플라임,049800,2019/12,-15260374,-13605915
(주)웅진,016880,2010/12,25704880,87855786
(주)웅진,016880,2011/12,9018614,-161341473
(주)웅진,016880,2012/12,-1327958478,-1588236941
(주)웅진,016880,2013/12,390606040,229973461
(주)웅진,016880,2014/12,101135572,66534426
(주)웅진,016880,2015/12,2909770,20423149
(주)웅진,016880,2016/12,2015251,-2605083
(주)웅진,016880,2017/12,9939542,6946922
(주)웅진,016880,2018/12,-113964221,-103258776
(주)웅진,016880,2019/12,-104994397,-228082289
(주)웅진씽크빅,095720,2010/12,47255136,54193153
(주)웅진씽크빅,095720,2011/12,21172981,28439059
(주)웅진씽크빅,095720,2012/12,-51020248,-57655710
(주)웅진씽크빅,095720,2013/12,-4931277,3108433
(주)웅진씽크빅,095720,2014/12,11891973,10404679
(주)웅진씽크빅,095720,2015/12,12236063,13399179
(주)웅진씽크빅,095720,2016/12,23404922,23695776
(주)웅진씽크빅,095720,2017/12,27051885,24937526
(주)웅진씽크빅,095720,2018/12,21862291,22333927
(주)웅진씽크빅,095720,2019/12,-142698079,-141193847
(주)원림,005820,2010/12,3082960,
(주)원림,005820,2011/12,2636865,
(주)원림,005820,2012/12,3944153,
(주)원림,005820,2013/12,4876579,8613516
(주)원림,005820,2014/12,2889152,5300375
(주)원림,005820,2015/12,1810065,5142855
(주)원림,005820,2016/12,3689025,10436745
(주)원림,005820,2017/12,1652252,5513583
(주)원림,005820,2018/12,-871799,460318
(주)원림,005820,2019/12,196860,4348589
(주)원바이오젠,307280,2018/12,,
(주)원바이오젠,307280,2019/12,,
(주)원익,032940,2010/12,7918768,14359882
(주)원익,032940,2011/12,44159,1491200
(주)원익,032940,2012/12,-7596227,-9631891
(주)원익,032940,2013/12,-4333589,5025045
(주)원익,032940,2014/12,-7407588,319376
(주)원익,032940,2015/12,-10030629,-1316921
(주)원익,032940,2016/12,84171758,71132189
(주)원익,032940,2017/12,-4121077,14780455
(주)원익,032940,2018/12,-41302965,-67931180
(주)원익,032940,2019/12,31288574,36826308
(주)원익머트리얼즈,104830,2011/12,15725339,
(주)원익머트리얼즈,104830,2012/12,19940638,
(주)원익머트리얼즈,104830,2013/12,20433419,19084130
(주)원익머트리얼즈,104830,2014/12,23822823,20035982
(주)원익머트리얼즈,104830,2015/12,24582245,21222785
(주)원익머트리얼즈,104830,2016/12,13525634,15670234
(주)원익머트리얼즈,104830,2017/12,16408436,17753506
(주)원익머트리얼즈,104830,2018/12,46956822,41226241
(주)원익머트리얼즈,104830,2019/12,25921700,28106268
(주)원익아이피에스,240810,2016/12,22572639,22519378
(주)원익아이피에스,240810,2017/12,95302644,95364581
(주)원익아이피에스,240810,2018/12,86409360,86860389
(주)원익아이피에스,240810,2019/12,42674923,42862674
(주)원익큐브,014190,2010/12,3097196,
(주)원익큐브,014190,2011/12,632918,
(주)원익큐브,014190,2012/12,-701090,
(주)원익큐브,014190,2013/12,4535668,2144008
(주)원익큐브,014190,2014/12,-16384325,-8981807
(주)원익큐브,014190,2015/12,1371075,1580506
(주)원익큐브,014190,2016/12,2209800,1981297
(주)원익큐브,014190,2017/12,1899333,1583170
(주)원익큐브,014190,2018/12,-2971830,-3720981
(주)원익큐브,014190,2019/12,2335520,3839626
(주)원익큐엔씨,074600,2010/12,-1910666,3071532
(주)원익큐엔씨,074600,2011/12,9072131,15582843
(주)원익큐엔씨,074600,2012/12,7970751,4770981
(주)원익큐엔씨,074600,2013/12,5180337,7318537
(주)원익큐엔씨,074600,2014/12,7942203,8944411
(주)원익큐엔씨,074600,2015/12,15022360,15898943
(주)원익큐엔씨,074600,2016/12,43104029,44225182
(주)원익큐엔씨,074600,2017/12,20864030,29384867
(주)원익큐엔씨,074600,2018/12,33684171,41187636
(주)원익큐엔씨,074600,2019/12,15570543,3644817
(주)원익피앤이,131390,2011/12,5760767,
(주)원익피앤이,131390,2012/12,5172252,
(주)원익피앤이,131390,2013/12,1191973,
(주)원익피앤이,131390,2014/12,567811,347247
(주)원익피앤이,131390,2015/12,2402800,2003883
(주)원익피앤이,131390,2016/12,3437022,4844379
(주)원익피앤이,131390,2017/12,6785876,7543022
(주)원익피앤이,131390,2018/12,10341089,11062347
(주)원익피앤이,131390,2019/12,14772529,15921509
(주)원익홀딩스,030530,2010/12,15892851,25937006
(주)원익홀딩스,030530,2011/12,28285618,18384118
(주)원익홀딩스,030530,2012/12,4500008,17870716
(주)원익홀딩스,030530,2013/12,16600583,37353621
(주)원익홀딩스,030530,2014/12,38922748,57128377
(주)원익홀딩스,030530,2015/12,50457520,73014169
(주)원익홀딩스,030530,2016/12,176595422,198963997
(주)원익홀딩스,030530,2017/12,27309458,80652244
(주)원익홀딩스,030530,2018/12,29342974,96369618
(주)원익홀딩스,030530,2019/12,2740350,48981666
(주)원일특강,012620,2010/12,6807161,7111952
(주)원일특강,012620,2011/12,7593398,7637207
(주)원일특강,012620,2012/12,6216697,6404891
(주)원일특강,012620,2013/12,5859393,5869996
(주)원일특강,012620,2014/12,7457276,7829912
(주)원일특강,012620,2015/12,4239240,4643144
(주)원일특강,012620,2016/12,4932784,5207568
(주)원일특강,012620,2017/12,6712754,7194316
(주)원일특강,012620,2018/12,5172642,6714905
(주)원일특강,012620,2019/12,10100843,9937904
(주)원풍,008370,2010/12,3975815,4304517
(주)원풍,008370,2011/12,4686498,5094331
(주)원풍,008370,2012/12,4077984,4259815
