,순이익증가율,순이익증가률개별,순이익증가률연결
2948,-102.9,-96.95,-102.9
2949,-18.82,-18.82,11111111.11
2950,-16.4,17.23,-16.4
2951,-77.37,-44.01,-77.37
2952,143.45,64.8,143.45
2953,-31.37,31.05,-31.37
2954,4.14,-142.46,4.14
2955,18.26,11111111.11,18.26
2956,-84.32,11111111.11,-84.32
2957,-30.06,298.03,4344.57
2958,46.79,46.05,47.06
2959,61.57,66.37,60.36
2960,-29.66,-29.45,-29.56
2961,-48.86,-28.06,-49.58
2962,172.44,129.19,175.36
2963,9.92,37.75,9.61
2964,5.4,-26.4,8.26
2965,-2.03,-2.03,-0.96
2966,8.89,-2.67,11.35
2967,39.26,39.26,0.0
2968,-80.16,-80.16,0.0
2969,-107.6,-107.6,0.0
2970,0.0,11111111.11,0.0
2971,-56.88,-56.88,0.0
2972,71.82,71.82,0.0
2973,-10.28,-10.28,0.0
2974,125.87,125.87,0.0
2975,-18.3,-44.82,328.07
2976,43.48,45.26,48.71
2977,12.24,80.94,12.99
2978,-17.54,-28.93,-14.95
2979,-7.96,-12.33,-5.67
2980,-7.34,-25.97,-11.4
2981,-93.05,7.59,-103.86
2982,-336.46,-69.59,11111111.11
2983,55.31,55.31,11111111.11
2984,53.03,286.9,11111111.11
2985,12.66,12.47,12.66
2986,19.43,16.87,19.43
2987,16.81,14.82,16.81
2988,2.18,0.22,2.18
2989,5.27,6.81,5.27
2990,6.53,-3.38,6.53
2991,-11.89,-6.43,-11.89
2992,-12.43,-11.39,-12.43
2993,17.84,-85.5,-83.84
2994,-8.55,-4.33,-14.86
2995,3.2,105.54,237.23
2996,31.11,21.54,24.79
2997,-17.07,-32.79,-18.96
2998,-26.76,-60.39,-25.85
2999,-6.24,85.77,-8.41
3000,29.69,-20.81,28.31
3001,-119.52,-247.23,-113.98
3002,1254789.63,11111111.11,11111111.11
3003,1254789.63,11111111.11,11111111.11
3004,29.2,11111111.11,929.18
3005,-28.58,-19.28,-17.24
3006,-86.8,-88.54,-90.51
3007,-5.32,-61.19,-5.32
3008,33.87,-8.85,75.12
3009,-68.39,91.9,-53.22
3010,-200.06,-376.55,-200.06
3011,1254789.63,11111111.11,11111111.11
3012,1254789.63,11111111.11,11111111.11
3013,-792.25,-1129.64,-792.25
3014,1254789.63,11111111.11,11111111.11
3015,-476.24,-476.24,11111111.11
3016,1254789.63,11111111.11,11111111.11
3017,1254789.63,11111111.11,11111111.11
3018,-77.86,11111111.11,11111111.11
3019,575.41,957.16,575.41
3020,36.23,37.93,36.23
3021,-30.47,-38.54,-30.47
3022,-36.47,-16.23,-36.47
3023,0.3,6.8,0.16
3024,-126.14,-89.06,-126.12
3025,611.59,611.59,11111111.11
3026,-159.96,-159.96,11111111.11
3027,1254789.63,11111111.11,11111111.11
3028,-132.75,-132.75,0.0
3029,0.0,11111111.11,0.0
3030,0.0,11111111.11,0.0
3031,-428.77,11111111.11,-428.77
3032,1254789.63,11111111.11,11111111.11
3033,-124.34,-124.34,0.0
3034,0.0,11111111.11,0.0
3035,-46.14,-46.14,0.0
3036,14.71,365.9,-53.87
3037,-882.35,-1488.0,-882.35
3038,1254789.63,11111111.11,11111111.11
3039,-513.25,-1252.73,-513.25
3040,1254789.63,11111111.11,11111111.11
3041,1254789.63,11111111.11,11111111.11
3042,1254789.63,11111111.11,11111111.11
3043,1254789.63,11111111.11,11111111.11
3044,1254789.63,11111111.11,11111111.11
3045,-1415.11,-872.74,-1413.8
3046,1254789.63,11111111.11,11111111.11
3047,1254789.63,11111111.11,11111111.11
3048,-280.56,-280.56,11111111.11
3049,1254789.63,11111111.11,11111111.11
3050,1254789.63,11111111.11,11111111.11
3051,1254789.63,11111111.11,11111111.11
3052,1254789.63,11111111.11,11111111.11
3053,1254789.63,11111111.11,11111111.11
3054,1254789.63,11111111.11,11111111.11
3055,1254789.63,11111111.11,11111111.11
3056,-122.44,-122.44,0.0
3057,-160.29,11111111.11,-160.29
3058,1254789.63,11111111.11,11111111.11
3059,-78.24,11111111.11,-92.14
3060,1171.47,-892.96,1171.47
3061,0.0,11111111.11,0.0
3062,-139.81,-158.77,-139.81
3063,1254789.63,11111111.11,11111111.11
3064,1254789.63,11111111.11,11111111.11
3065,1254789.63,11111111.11,11111111.11
3066,1254789.63,11111111.11,11111111.11
3067,1254789.63,11111111.11,11111111.11
3068,1254789.63,11111111.11,11111111.11
3069,0.0,0.0,0.0
3070,-233.83,-240.53,-233.83
3071,1254789.63,11111111.11,11111111.11
3072,1254789.63,11111111.11,11111111.11
3073,1254789.63,11111111.11,11111111.11
3074,-33.26,11111111.11,11111111.11
3075,22.49,21.61,26.94
3076,-39.39,-99.17,-98.86
3077,3.43,63.93,3.43
3078,-26.43,-32.87,-26.43
3079,124.62,137.25,124.62
3080,14.73,17.82,14.73
3081,-413.43,-384.51,-413.43
3082,1254789.63,11111111.11,11111111.11
3083,-159.74,-164.88,-159.74
3084,1254789.63,11111111.11,11111111.11
3085,34.15,1382.53,1826.07
3086,-91.08,-68.32,-91.08
3087,470.54,36.79,339.67
3088,63.95,-90.02,-82.9
3089,-12.5,-12.5,0.0
3090,-91.52,-91.52,0.0
3091,-464.64,-464.64,0.0
3092,-94.31,11111111.11,-94.31
3093,-60.43,-60.43,-60.43
3094,-3995.79,-3995.78,-3995.78
3095,1254789.63,11111111.11,11111111.11
3096,1254789.63,11111111.11,11111111.11
3097,165515.01,-31801.97,165515.01
3098,0.0,11111111.11,0.0
3099,0.0,11111111.11,0.0
3100,-72.95,245.58,-72.95
3101,269.63,-205.7,269.63
3102,0.0,11111111.11,0.0
3103,0.0,11111111.11,0.0
3104,0.0,11111111.11,0.0
3105,0.0,11111111.11,0.0
3106,-99.88,11111111.11,-99.88
3107,-552.43,-504.12,-552.43
3108,1254789.63,11111111.11,11111111.11
3109,1254789.63,11111111.11,11111111.11
3110,1254789.63,11111111.11,11111111.11
3111,-81.01,-91.47,-81.01
3112,-795.96,-1756.08,-795.96
3113,1254789.63,11111111.11,11111111.11
3114,-272.76,-303.39,-272.76
3115,1254789.63,11111111.11,11111111.11
3116,1254789.63,11111111.11,11111111.11
3117,1254789.63,11111111.11,11111111.11
3118,1254789.63,11111111.11,11111111.11
3119,1254789.63,11111111.11,11111111.11
3120,1254789.63,11111111.11,11111111.11
3121,1254789.63,11111111.11,11111111.11
3122,1254789.63,11111111.11,11111111.11
3123,1254789.63,11111111.11,11111111.11
3124,155.56,11111111.11,11111111.11
3125,-84.22,-91.17,-84.22
3126,240.77,499.77,240.77
3127,-136.74,-148.57,-136.74
3128,1254789.63,11111111.11,11111111.11
3129,-152207.88,-1867.96,-182636.78
3130,1254789.63,11111111.11,11111111.11
3131,1254789.63,11111111.11,11111111.11
3132,194.4,194.4,11111111.11
3133,-78.43,-78.43,11111111.11
3134,61.16,447.74,-33.45
3135,-71.8,-78.33,-29.83
3136,-73.96,-43.02,4.45
3137,-1557.31,-1113.84,-272.61
3138,1254789.63,11111111.11,11111111.11
3139,-82.09,-30.72,-42.63
3140,-355.39,-248.14,-355.39
3141,1254789.63,11111111.11,11111111.11
3142,1254789.63,11111111.11,11111111.11
3143,-113.84,-171.98,-113.84
3144,1254789.63,11111111.11,11111111.11
3145,16.66,10.37,16.58
3146,18.5,21.94,18.51
3147,-72.53,-67.51,-72.53
3148,-25.11,-34.48,-25.11
3149,20.31,54.44,240.9
3150,-18.49,-18.49,0.0
3151,-25.93,-25.93,0.0
3152,-6.96,-6.96,0.0
3153,29.05,353.84,11.3
3154,0.04,-1.67,-5.25
3155,-67.29,-63.58,-66.17
3156,45.94,0.25,50.6
3157,-81.02,-53.24,-78.42
3158,146.91,37.11,125.33
3159,8.65,-26.9,-0.28
3160,129.79,-122.63,129.79
3161,-97.81,11111111.11,-97.81
3162,-6689.23,11111111.11,-6689.23
3163,1254789.63,11111111.11,11111111.11
3164,-18.28,-18.2,-18.28
3165,25.26,22.57,25.41
3166,127.86,136.62,127.59
3167,-70.66,-95.39,-95.73
3168,-33.89,404.74,449.46
3169,176.63,148.59,181.4
3170,-26.94,-12.36,-27.53
3171,18.67,5.7,18.84
3172,-12.67,-14.2,-13.17
3173,-70.61,-81.14,-69.86
3174,24.93,66.67,20.61
3175,48.86,-55.46,57.7
3176,14.22,254.87,12.28
3177,221.31,494.25,368.02
3178,5.21,0.19,5.21
3179,-4.97,-3.94,-4.97
3180,5.46,-38.19,5.46
3181,5.04,68.94,5.04
3182,-5.54,4.95,-5.68
3183,-4.19,-89.73,-72.42
3184,-133.68,-133.68,0.0
3185,0.0,11111111.11,0.0
3186,-105.78,-125.15,-105.78
3187,1254789.63,11111111.11,11111111.11
3188,737.05,149.48,682.04
3189,74.06,104.81,86.3
3190,-68.15,-70.44,-68.15
3191,-723.25,-811.17,-723.25
3192,-10.38,11111111.11,11111111.11
3193,-58.6,-58.6,0.0
3194,227.19,227.19,0.0
3195,-46.7,-46.7,0.0
3196,27.65,27.65,0.0
3197,-82.26,-45.26,-82.26
3198,-83.04,-79.25,-83.04
3199,-601.07,214.82,-601.07
3200,-1361.72,-1361.72,11111111.11
3201,-89.75,11111111.11,11111111.11
3202,-1275.74,-1275.74,0.0
3203,0.0,11111111.11,0.0
3204,0.0,11111111.11,0.0
3205,-93.23,-93.23,0.0
3206,-2602.64,-2602.64,0.0
3207,-142.82,11111111.11,-142.82
3208,1254789.63,11111111.11,11111111.11
3209,1254789.63,11111111.11,11111111.11
3210,0.0,11111111.11,0.0
3211,-134.02,-134.02,0.0
3212,0.0,11111111.11,0.0
3213,-241.1,11111111.11,-241.1
3214,1254789.63,11111111.11,11111111.11
3215,1254789.63,11111111.11,11111111.11
3216,1254789.63,11111111.11,11111111.11
3217,1254789.63,11111111.11,11111111.11
3218,1254789.63,11111111.11,11111111.11
3219,-200.05,-200.05,11111111.11
3220,1254789.63,11111111.11,11111111.11
3221,-68.11,-68.11,11111111.11
3222,-609.72,-609.72,11111111.11
3223,1254789.63,11111111.11,11111111.11
3224,-196.18,-215.9,-238.44
3225,1254789.63,11111111.11,11111111.11
3226,-216.92,-1682.41,-195.59
3227,1254789.63,11111111.11,11111111.11
3228,-161.12,-161.12,0.0
3229,-105.13,11111111.11,-105.13
3230,1254789.63,11111111.11,11111111.11
3231,1254789.63,11111111.11,11111111.11
3232,-3826.46,-5015.46,11111111.11
3233,1254789.63,11111111.11,11111111.11
3234,1254789.63,11111111.11,11111111.11
3235,-299.27,-16.38,-299.27
3236,35.08,35.08,11111111.11
3237,174.83,48.77,216.69
3238,-42.92,-54.61,-37.5
3239,-110.42,-173.71,-107.34
3240,1254789.63,11111111.11,11111111.11
3241,1254789.63,11111111.11,11111111.11
3242,-53.3,66.27,12.73
3243,41.9,41.9,0.0
3244,19.96,19.96,0.0
3245,5.04,5.04,0.0
3246,-15.74,-15.74,0.0
3247,-54.23,-54.23,0.0
3248,-14.03,-14.03,0.0
3249,190.34,190.34,0.0
3250,-107.39,-107.39,0.0
3251,-25.88,11111111.11,13.92
3252,-81.27,-34.86,-81.27
3253,-214.73,-140.07,-214.73
3254,1254789.63,11111111.11,11111111.11
3255,-84.36,-80.09,-84.36
3256,-727.84,-584.89,-727.84
3257,1254789.63,11111111.11,11111111.11
3258,-92.32,-122.9,-92.32
3259,967.56,11111111.11,967.56
3260,-165.86,-208.68,-165.86
3261,1254789.63,11111111.11,11111111.11
3262,1254789.63,11111111.11,11111111.11
3263,1254789.63,11111111.11,11111111.11
3264,1254789.63,11111111.11,11111111.11
3265,1254789.63,11111111.11,11111111.11
3266,-167.89,-166.01,-215.6
3267,1254789.63,11111111.11,11111111.11
3268,-50.29,-50.29,11111111.11
3269,-44.02,97.94,-44.02
3270,-1353.84,-428.95,-1353.84
3271,1254789.63,11111111.11,11111111.11
3272,-225.2,-244.91,-225.2
3273,1254789.63,11111111.11,11111111.11
3274,1254789.63,11111111.11,11111111.11
3275,1254789.63,11111111.11,11111111.11
3276,-141.2,-141.2,11111111.11
3277,815.98,11111111.11,941.23
3278,-68.69,-52.93,-68.69
3279,122.13,122.13,473.82
3280,-107.49,-107.49,0.0
3281,0.0,11111111.11,0.0
3282,-626.37,-626.37,0.0
3283,0.0,11111111.11,0.0
3284,129.96,129.96,0.0
3285,1203.35,1203.35,0.0
3286,94.47,94.47,0.0
3287,-50.11,-31.31,-50.11
3288,-13.13,-11.11,-13.13
3289,-59.06,-64.25,-59.06
3290,2.94,82.51,463.54
3291,3.08,3.08,0.0
3292,-48.78,-48.78,0.0
3293,-72.03,-72.03,0.0
3294,202.43,202.43,0.0
3295,-88.12,28.56,-88.12
3296,109.79,78.83,135.43
3297,-16.48,-18.08,-16.41
3298,98.14,98.26,98.15
3299,-65.5,-69.71,115.92
3300,-41.27,-41.27,0.0
3301,-95.96,-48.8,-95.96
3302,271.65,201.74,271.65
3303,-143.2,-143.11,-143.2
3304,1254789.63,11111111.11,11111111.11
3305,1254789.63,11111111.11,11111111.11
3306,1254789.63,11111111.11,11111111.11
3307,1254789.63,11111111.11,11111111.11
3308,0.1,11111111.11,11111111.11
3309,-22.77,-5.98,-20.74
3310,-48.62,-27.63,-51.31
3311,-34.96,-50.97,-32.38
3312,-45.34,-29.63,-45.34
3313,239.82,54.08,239.82
3314,-0.35,49.44,-0.35
3315,10.59,-3.94,10.59
3316,-58.65,-70.56,-58.65
3317,-23.3,-453.14,-23.3
3318,0.0,11111111.11,0.0
3319,0.0,11111111.11,0.0
3320,0.0,11111111.11,0.0
3321,0.0,11111111.11,0.0
3322,-71.51,594.04,-71.51
3323,-1302.13,-418.64,-1337.76
3324,1254789.63,11111111.11,11111111.11
3325,-80.45,11111111.11,-80.51
3326,221.99,38914.47,168809.62
3327,-95.38,-95.92,-94.5
3328,-2.47,-12.78,0.48
3329,-0.64,10.91,-4.42
3330,156.75,196.31,132.82
3331,-43.51,-59.77,-25.35
3332,-19.75,-10.65,-33.94
3333,31.11,31.42,33.36
3334,120.29,278.01,108.2
3335,-23.6,-97.57,-98.13
3336,-12.47,-12.47,0.0
3337,-14.67,-14.67,0.0
3338,-5.46,-5.46,0.0
3339,-43.75,-43.75,0.0
3340,-62.61,-62.61,0.0
3341,289.52,289.52,0.0
3342,194.96,194.96,0.0
3343,-63.57,-63.57,0.0
3344,37.87,333.18,0.0
3345,344.12,1.45,344.12
3346,-35.21,-36.46,-36.18
3347,-36.91,-77.14,-38.86
3348,3.32,79.89,9.01
3349,-17.77,-35.91,-16.84
3350,38.6,188.07,38.29
3351,138.87,68.26,138.95
3352,28.68,60.8,28.3
3353,9.94,-48.81,-84.99
3354,-11.51,-11.51,0.0
3355,-30.3,-30.3,0.0
3356,-78.23,-78.23,0.0
3357,-39.82,76.82,-39.82
3358,113.7,111.24,113.7
3359,44.27,34.14,44.27
3360,-58.71,-65.32,-58.71
3361,-48.87,-53.29,-48.87
3362,12.49,365.77,302.87
3363,-12.3,-9.81,-12.3
3364,-25.8,-21.49,-25.8
3365,-48.35,-45.56,-48.35
3366,92.61,70.23,92.61
3367,52.66,72.09,52.66
3368,-47.34,-52.86,-47.34
3369,-70.31,-61.78,-70.31
3370,6.02,1.99,6.02
3371,-94.66,97.58,-88.23
3372,-3088.69,-194.64,-3088.69
3373,1254789.63,11111111.11,11111111.11
3374,1254789.63,11111111.11,11111111.11
3375,92.04,202.22,95.81
3376,-187.29,-250.41,-187.05
3377,1254789.63,11111111.11,11111111.11
3378,1254789.63,11111111.11,11111111.11
3379,1254789.63,11111111.11,11111111.11
3380,13.11,1246.51,1270.01
3381,3.48,24.26,3.48
3382,-38.86,-32.13,-38.86
3383,19.01,-1.53,18.69
3384,-14.94,39.71,-26.33
3385,-77.8,-88.05,-89.33
3386,385.83,385.83,987.63
3387,-36.47,-36.47,-34.86
3388,-23.82,-23.82,-22.18
3389,368.95,-1043.84,368.95
3390,-74.22,11111111.11,0.0
3391,-29.32,-29.32,0.0
3392,-447.88,-447.88,0.0
3393,0.0,11111111.11,0.0
3394,282.24,282.24,0.0
3395,-70.17,-70.17,0.0
3396,-460.6,-460.6,0.0
3397,0.0,11111111.11,0.0
3398,-56.73,-56.73,0.0
3399,5.93,638.05,-37.66
3400,-108.25,-100.36,-108.25
3401,1254789.63,11111111.11,11111111.11
3402,1513.0,1083.08,1513.0
3403,-112.31,-92.03,-112.31
3404,-610.09,-610.09,11111111.11
3405,1254789.63,11111111.11,11111111.11
3406,-63.95,-75.46,-63.95
3407,38.96,82.78,31.04
3408,384.99,402.32,396.41
3409,-56.19,-28.51,-57.07
3410,-60.9,-40.74,-62.59
3411,174.24,4.09,195.48
3412,-3.59,-18.68,-3.91
3413,-33.07,-70.99,-33.07
3414,410.37,836.99,410.37
3415,180.88,-33.56,180.88
3416,-45.4,36.63,-45.06
3417,-68.68,-8.75,-85.62
3418,-834.02,-1208.01,-1802.11
3419,-40.0,11111111.11,11111111.11
3420,-53.91,-41.48,-53.7
3421,-239.63,-232.36,-239.63
3422,1254789.63,11111111.11,11111111.11
3423,7885.83,11111111.11,7248.37
3424,-94.64,-99.88,-83.31
3425,-77.32,144.51,-53.14
3426,-54.48,321.85,-84.18
3427,-2268.15,-176.44,-2598.18
3428,1254789.63,11111111.11,11111111.11
3429,304.03,295.21,304.03
3430,178.44,177.34,176.75
3431,-26.62,-31.02,-24.09
3432,-67.31,-53.93,-76.23
3433,250.47,-145.74,250.47
3434,0.0,11111111.11,0.0
3435,78.41,11111111.11,-45.59
3436,-43.18,-43.66,-43.18
3437,-156.04,-114.11,-156.04
3438,1254789.63,11111111.11,11111111.11
3439,1254789.63,11111111.11,11111111.11
3440,-1780.15,-1780.15,11111111.11
3441,1254789.63,11111111.11,11111111.11
3442,-166.39,-162.22,-166.45
3443,1254789.63,11111111.11,11111111.11
3444,1254789.63,11111111.11,11111111.11
3445,0.0,0.0,0.0
3446,-164.78,-162.44,-164.78
3447,1254789.63,11111111.11,11111111.11
3448,1254789.63,11111111.11,11111111.11
3449,1254789.63,11111111.11,11111111.11
3450,1254789.63,11111111.11,11111111.11
3451,-73.4,-73.4,0.0
3452,-20.83,-20.83,0.0
3453,-218.22,-218.22,0.0
3454,0.0,11111111.11,0.0
3455,-148.71,11111111.11,-148.71
3456,1254789.63,11111111.11,11111111.11
3457,11669.56,11111111.11,11669.56
3458,101.18,54.48,104.38
3459,83.05,219.24,75.97
3460,-16.02,-51.33,-15.14
3461,-8.84,-19.13,-5.36
3462,-50.35,-91.96,-52.46
3463,-30.37,-295.96,-40.14
3464,156.19,11111111.11,478.73
3465,13.58,13.58,0.0
3466,-34.35,-34.35,0.0
3467,-83.88,-18.99,-83.88
3468,136.0,47.65,144.64
3469,-21.59,-9.09,-27.54
3470,73.57,77.64,70.0
3471,-17.96,-36.88,-6.14
3472,53.96,85.53,45.3
3473,-171.68,-225.46,-171.68
3474,1254789.63,11111111.11,11111111.11
3475,1254789.63,11111111.11,11111111.11
3476,1254789.63,11111111.11,11111111.11
3477,1254789.63,11111111.11,11111111.11
3478,1254789.63,11111111.11,11111111.11
3479,1254789.63,11111111.11,11111111.11
3480,1254789.63,11111111.11,11111111.11
3481,1254789.63,11111111.11,11111111.11
3482,6.42,11111111.11,11111111.11
3483,18.03,15.97,17.41
3484,27.02,49.92,27.35
3485,33.37,33.82,33.37
3486,68.28,44.01,68.28
3487,5.67,4.24,5.67
3488,-1.62,6.51,-1.62
3489,6.52,6.71,6.52
3490,-62.7,-56.71,-62.7
3491,-129.33,-126.04,-129.33
3492,1254789.63,11111111.11,11111111.11
3493,196.59,176.09,186.16
3494,-2.36,-20.79,1.43
3495,-92.63,-31.67,-93.13
3496,-6754.42,-886.62,-7351.91
3497,1254789.63,11111111.11,11111111.11
3498,1254789.63,11111111.11,11111111.11
3499,-36.7,-18.9,-51.78
3500,-154.95,-140.85,-154.95
3501,1254789.63,11111111.11,11111111.11
3502,-354.73,-354.73,11111111.11
3503,1254789.63,11111111.11,11111111.11
3504,1254789.63,11111111.11,11111111.11
3505,1254789.63,11111111.11,11111111.11
3506,1254789.63,11111111.11,11111111.11
3507,1254789.63,11111111.11,11111111.11
3508,1254789.63,11111111.11,11111111.11
3509,1254789.63,11111111.11,11111111.11
3510,0.0,11111111.11,0.0
3511,-107.18,11111111.11,-107.18
3512,1254789.63,11111111.11,11111111.11
3513,1254789.63,11111111.11,11111111.11
3514,-235.68,-482.89,-239.12
3515,1254789.63,11111111.11,11111111.11
3516,1254789.63,11111111.11,11111111.11
3517,1254789.63,11111111.11,11111111.11
3518,1254789.63,11111111.11,11111111.11
3519,1254789.63,11111111.11,11111111.11
3520,1254789.63,11111111.11,11111111.11
3521,1254789.63,11111111.11,11111111.11
3522,1254789.63,11111111.11,11111111.11
3523,1254789.63,11111111.11,11111111.11
3524,1254789.63,11111111.11,11111111.11
3525,309.54,293.62,309.54
3526,-112.66,-108.45,-113.14
3527,1254789.63,11111111.11,11111111.11
3528,1254789.63,11111111.11,11111111.11
3529,1254789.63,11111111.11,11111111.11
3530,1254789.63,11111111.11,11111111.11
3531,1254789.63,11111111.11,11111111.11
3532,-1597.13,-1597.13,0.0
3533,-186.21,11111111.11,-186.21
3534,1254789.63,11111111.11,11111111.11
3535,1254789.63,11111111.11,11111111.11
3536,22.36,11111111.11,11111111.11
3537,-19.66,-59.72,-19.66
3538,-97.15,-90.24,-99.31
3539,-36206.87,-5465.17,-36206.87
3540,1254789.63,11111111.11,11111111.11
3541,1254789.63,11111111.11,11111111.11
3542,1254789.63,11111111.11,11111111.11
3543,1254789.63,11111111.11,11111111.11
3544,1254789.63,11111111.11,11111111.11
3545,42.03,11111111.11,11111111.11
3546,-80.38,-57.45,-80.38
3547,-98.22,-87.59,-91.52
3548,-2192.94,-917.81,-2192.94
3549,1254789.63,11111111.11,11111111.11
3550,-192.94,-158.41,-252.4
3551,1254789.63,11111111.11,11111111.11
3552,1254789.63,11111111.11,11111111.11
3553,-266.34,-1230.33,-270.1
3554,-19.31,11111111.11,11111111.11
3555,42.19,38.7,52.62
3556,-15.72,-11.68,-11.2
3557,-29.72,-7.25,-36.48
3558,-10.54,-39.98,5.89
3559,-72.35,-73.33,-70.91
3560,458.56,696.99,340.23
3561,24.28,-13.58,28.43
3562,-35.9,188.66,-68.18
3563,58.89,-97.08,-81.04
3564,-2.65,-2.65,0.0
3565,5.16,5.16,0.0
3566,-17.69,-0.45,-17.69
