회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원)
(주)네이블커뮤니케이션즈,153460,2013/12,24943154,
(주)네이블커뮤니케이션즈,153460,2014/12,24709644,24713919
(주)네이블커뮤니케이션즈,153460,2015/12,25447253,
(주)네이블커뮤니케이션즈,153460,2016/12,33041386,
(주)네이블커뮤니케이션즈,153460,2017/12,26705616,
(주)네이블커뮤니케이션즈,153460,2018/12,24364215,
(주)네이블커뮤니케이션즈,153460,2019/12,23991285,
(주)네이처셀,007390,2011/12,8001110,
(주)네이처셀,007390,2012/12,8624830,
(주)네이처셀,007390,2013/12,10771406,
(주)네이처셀,007390,2014/12,13748504,
(주)네이처셀,007390,2015/12,31686993,
(주)네이처셀,007390,2016/12,34018288,
(주)네이처셀,007390,2017/12,39481908,
(주)네이처셀,007390,2018/12,43128901,
(주)네이처셀,007390,2019/12,81888775,
(주)네패스,033640,2011/12,157760214,143407156
(주)네패스,033640,2012/12,175123693,156834268
(주)네패스,033640,2013/12,154117489,116590427
(주)네패스,033640,2014/12,118479769,149438567
(주)네패스,033640,2015/12,126953395,138092844
(주)네패스,033640,2016/12,131855159,115821188
(주)네패스,033640,2017/12,139184957,120874727
(주)네패스,033640,2018/12,165864191,141206415
(주)네패스,033640,2019/12,201122740,190639697
(주)넥센,005720,2011/12,258163833,319500567
(주)넥센,005720,2012/12,406540622,526415955
(주)넥센,005720,2013/12,421282271,593356902
(주)넥센,005720,2014/12,442228920,657565090
(주)넥센,005720,2015/12,460152480,724883753
(주)넥센,005720,2016/12,482438954,820785414
(주)넥센,005720,2017/12,537643690,917075024
(주)넥센,005720,2018/12,558546695,1882757213
(주)넥센,005720,2019/12,571789146,2016503397
(주)넥스턴바이오사이언스,089140,2011/12,23763867,
(주)넥스턴바이오사이언스,089140,2012/12,24177393,
(주)넥스턴바이오사이언스,089140,2013/12,26451501,
(주)넥스턴바이오사이언스,089140,2014/12,29076002,
(주)넥스턴바이오사이언스,089140,2015/12,30041235,
(주)넥스턴바이오사이언스,089140,2016/12,89891577,
(주)넥스턴바이오사이언스,089140,2017/12,91765028,
(주)넥스턴바이오사이언스,089140,2018/12,95512901,
(주)넥스턴바이오사이언스,089140,2019/12,100158921,
(주)넥스트아이,137940,2011/12,24068707,
(주)넥스트아이,137940,2012/12,28840533,29408175
(주)넥스트아이,137940,2013/12,33063699,33681455
(주)넥스트아이,137940,2014/12,36263075,36677344
(주)넥스트아이,137940,2015/12,37530245,38702078
(주)넥스트아이,137940,2016/12,58584366,65432023
(주)넥스트아이,137940,2017/12,65195189,75285830
(주)넥스트아이,137940,2018/12,60840445,118773260
(주)넥스트아이,137940,2019/12,51324005,111853701
(주)넥스트엔터테인먼트월드,160550,2014/12,124817520,129192140
(주)넥스트엔터테인먼트월드,160550,2015/12,129733401,132954441
(주)넥스트엔터테인먼트월드,160550,2016/12,132238969,136657265
(주)넥스트엔터테인먼트월드,160550,2017/12,128169010,130743457
(주)넥스트엔터테인먼트월드,160550,2018/12,118751443,129092858
(주)넥스트엔터테인먼트월드,160550,2019/12,113480507,121871227
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,29507506,
(주)넥슨게임즈,225570,2018/12,18668531,
(주)넥슨게임즈,225570,2019/12,38150773,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,42061531,38941807
(주)넵튠,217270,2017/12,92165486,82453970
(주)넵튠,217270,2018/12,82121215,68806574
(주)넵튠,217270,2019/12,74564210,62003118
(주)노랑풍선,104620,2019/12,56376867,56210886
(주)노루페인트,090350,2011/12,218898181,224078306
(주)노루페인트,090350,2012/12,218703476,222705225
(주)노루페인트,090350,2013/12,224963718,230644925
(주)노루페인트,090350,2014/12,232266487,241258376
(주)노루페인트,090350,2015/12,244314331,271200294
(주)노루페인트,090350,2016/12,266158031,276454031
(주)노루페인트,090350,2017/12,282180816,299029824
(주)노루페인트,090350,2018/12,291347902,307805863
(주)노루페인트,090350,2019/12,301854965,322368611
(주)노루홀딩스,000320,2011/12,185303977,362752611
(주)노루홀딩스,000320,2012/12,196270561,371947581
(주)노루홀딩스,000320,2013/12,212564022,402451235
(주)노루홀딩스,000320,2014/12,223859960,439841569
(주)노루홀딩스,000320,2015/12,229341321,521365060
(주)노루홀딩스,000320,2016/12,295177120,533516629
(주)노루홀딩스,000320,2017/12,303616949,577520965
(주)노루홀딩스,000320,2018/12,303866388,561495276
(주)노루홀딩스,000320,2019/12,302880480,567466289
(주)노바렉스,194700,2018/12,80452379,79087526
(주)노바렉스,194700,2019/12,93506000,91875216
(주)노바텍,285490,2018/12,31029976,31137571
(주)노바텍,285490,2019/12,42036799,33365609
(주)노블엠앤비,106520,2012/12,44692664,42755691
(주)노블엠앤비,106520,2013/12,61530814,60948749
(주)노블엠앤비,106520,2014/12,54123615,55024983
(주)노블엠앤비,106520,2015/12,78455103,86718397
(주)노블엠앤비,106520,2016/12,53762368,67982025
(주)노블엠앤비,106520,2017/12,53060061,60546254
(주)노블엠앤비,106520,2018/12,29162019,37094386
(주)노블엠앤비,106520,2019/12,43168275,49286137
(주)노터스,278650,2019/12,40822469,43022559
(주)녹십자,006280,2011/12,618913070,630281039
(주)녹십자,006280,2012/12,674321942,685233314
(주)녹십자,006280,2013/12,823234468,839408569
(주)녹십자,006280,2014/12,867732232,920626827
(주)녹십자,006280,2015/12,961983260,997704012
(주)녹십자,006280,2016/12,982047195,1059011034
(주)녹십자,006280,2017/12,1032619176,1108712900
(주)녹십자,006280,2018/12,1056300299,1126206777
(주)녹십자,006280,2019/12,1049297612,1184076725
(주)녹십자엠에스,142280,2014/12,31503302,
(주)녹십자엠에스,142280,2015/12,31654627,32959423
(주)녹십자엠에스,142280,2016/12,29464795,30306661
(주)녹십자엠에스,142280,2017/12,26093922,27417385
(주)녹십자엠에스,142280,2018/12,15986409,16763475
(주)녹십자엠에스,142280,2019/12,49887927,50770115
(주)녹십자웰빙,234690,2019/12,83168602,
(주)녹십자홀딩스,005250,2011/12,512651999,895760382
(주)녹십자홀딩스,005250,2012/12,539269471,972827321
(주)녹십자홀딩스,005250,2013/12,567055224,1099667146
(주)녹십자홀딩스,005250,2014/12,561016033,1181067099
(주)녹십자홀딩스,005250,2015/12,557443484,1307378785
(주)녹십자홀딩스,005250,2016/12,569740749,1377011145
(주)녹십자홀딩스,005250,2017/12,588567205,1439667555
(주)녹십자홀딩스,005250,2018/12,583341883,1453116547
(주)녹십자홀딩스,005250,2019/12,596000707,1506596204
(주)녹원씨엔아이,065560,2011/12,8988303,9494340
(주)녹원씨엔아이,065560,2012/12,5888379,8474463
(주)녹원씨엔아이,065560,2013/12,4811817,5869139
(주)녹원씨엔아이,065560,2014/12,12176935,12656555
(주)녹원씨엔아이,065560,2015/12,12640235,18254623
(주)녹원씨엔아이,065560,2016/12,9795597,9748017
(주)녹원씨엔아이,065560,2017/12,41301061,48661258
(주)녹원씨엔아이,065560,2018/12,72108417,76724652
(주)녹원씨엔아이,065560,2019/12,63328984,68606755
(주)농심,004370,2011/12,1478325632,1519246098
(주)농심,004370,2012/12,1441014210,1459339293
(주)농심,004370,2013/12,1507190424,1516673156
(주)농심,004370,2014/12,1541560351,1553472908
(주)농심,004370,2015/12,1629466187,1646471924
(주)농심,004370,2016/12,1791604394,1802388214
(주)농심,004370,2017/12,1847175851,1841097915
(주)농심,004370,2018/12,1894351283,1897750299
(주)농심,004370,2019/12,1916385075,1940743397
(주)농심홀딩스,072710,2011/12,509077214,699673556
(주)농심홀딩스,072710,2012/12,513855354,694878186
(주)농심홀딩스,072710,2013/12,520949770,727959673
(주)농심홀딩스,072710,2014/12,526209415,740193423
(주)농심홀딩스,072710,2015/12,528583604,779533788
(주)농심홀딩스,072710,2016/12,533120145,841492396
(주)농심홀딩스,072710,2017/12,546361919,863281834
(주)농심홀딩스,072710,2018/12,550944241,895898221
(주)농심홀딩스,072710,2019/12,551894370,922099146
(주)누리플랜,069140,2011/12,28727340,28186843
(주)누리플랜,069140,2012/12,27934088,27557566
(주)누리플랜,069140,2013/12,26294483,26294483
(주)누리플랜,069140,2014/12,16672116,
(주)누리플랜,069140,2015/12,17264132,
(주)누리플랜,069140,2016/12,19393010,
(주)누리플랜,069140,2017/12,20855180,20926164
(주)누리플랜,069140,2018/12,22081214,22279596
(주)누리플랜,069140,2019/12,23602806,27359579
(주)누리플렉스,040160,2011/12,43406065,62620910
(주)누리플렉스,040160,2012/12,30599198,51821112
(주)누리플렉스,040160,2013/12,39926532,38089439
(주)누리플렉스,040160,2014/12,42014641,39494056
(주)누리플렉스,040160,2015/12,48288173,48439761
(주)누리플렉스,040160,2016/12,54655914,54986283
(주)누리플렉스,040160,2017/12,49950675,49185542
(주)누리플렉스,040160,2018/12,60395850,60971464
(주)누리플렉스,040160,2019/12,67689055,68324728
(주)누보,332290,2019/12,,
(주)뉴로스,126870,2012/12,33836596,31685950
(주)뉴로스,126870,2013/12,36686758,35201556
(주)뉴로스,126870,2014/12,38791682,38932767
(주)뉴로스,126870,2015/12,50534105,50193635
(주)뉴로스,126870,2016/12,53269279,49664818
(주)뉴로스,126870,2017/12,56282800,52501063
(주)뉴로스,126870,2018/12,59610379,58422094
(주)뉴로스,126870,2019/12,61897244,62434036
(주)뉴보텍,060260,2011/12,14284106,
(주)뉴보텍,060260,2012/12,14794284,
(주)뉴보텍,060260,2013/12,15171273,
(주)뉴보텍,060260,2014/12,15479219,
(주)뉴보텍,060260,2015/12,16374060,
(주)뉴보텍,060260,2016/12,17022246,
(주)뉴보텍,060260,2017/12,16489051,
(주)뉴보텍,060260,2018/12,18711053,
(주)뉴보텍,060260,2019/12,27627424,
(주)뉴인텍,012340,2011/12,26654819,28489316
(주)뉴인텍,012340,2012/12,23188656,20663010
(주)뉴인텍,012340,2013/12,20316665,17850640
(주)뉴인텍,012340,2014/12,20458930,18684549
(주)뉴인텍,012340,2015/12,20441215,17223265
(주)뉴인텍,012340,2016/12,19086539,19086989
(주)뉴인텍,012340,2017/12,14620509,14744066
(주)뉴인텍,012340,2018/12,14223019,14311213
(주)뉴인텍,012340,2019/12,26923251,27009434
(주)뉴트리,270870,2018/12,49103856,48953749
(주)뉴트리,270870,2019/12,58886725,58446964
(주)뉴파워프라즈마,144960,2016/12,100235160,99701743
(주)뉴파워프라즈마,144960,2017/12,120221127,119984979
(주)뉴파워프라즈마,144960,2018/12,129930441,129807044
(주)뉴파워프라즈마,144960,2019/12,136047012,135148625
(주)뉴프렉스,085670,2011/12,38275430,35753388
(주)뉴프렉스,085670,2012/12,39315646,37909603
(주)뉴프렉스,085670,2013/12,35905040,34496797
(주)뉴프렉스,085670,2014/12,37843713,36675435
(주)뉴프렉스,085670,2015/12,41506003,40779408
(주)뉴프렉스,085670,2016/12,40890429,39859950
(주)뉴프렉스,085670,2017/12,45981208,46505473
(주)뉴프렉스,085670,2018/12,59474169,60844608
(주)뉴프렉스,085670,2019/12,52300716,49677361
(주)다나와,119860,2011/12,44265879,44113481
(주)다나와,119860,2012/12,47186987,46541707
(주)다나와,119860,2013/12,53918518,52693237
(주)다나와,119860,2014/12,55574741,53878913
(주)다나와,119860,2015/12,58344454,57593527
(주)다나와,119860,2016/12,64984672,65170505
(주)다나와,119860,2017/12,75675343,76870677
(주)다나와,119860,2018/12,89707291,89957042
(주)다나와,119860,2019/12,108020633,109667593
(주)다날,064260,2011/12,85884407,70620449
(주)다날,064260,2012/12,87891373,67336617
(주)다날,064260,2013/12,107390935,84319395
(주)다날,064260,2014/12,96189353,89549722
(주)다날,064260,2015/12,114838629,107978502
(주)다날,064260,2016/12,150473490,143127776
(주)다날,064260,2017/12,180662765,182357581
(주)다날,064260,2018/12,170021963,160399557
(주)다날,064260,2019/12,205124367,199771977
(주)다보링크,340360,2019/12,,
(주)다산네트웍스,039560,2011/12,143987074,143401910
(주)다산네트웍스,039560,2012/12,132628134,133856924
(주)다산네트웍스,039560,2013/12,136339558,138472947
(주)다산네트웍스,039560,2014/12,137013484,133671833
(주)다산네트웍스,039560,2015/12,137514062,136962512
(주)다산네트웍스,039560,2016/12,128613863,147666185
(주)다산네트웍스,039560,2017/12,153988887,163472925
(주)다산네트웍스,039560,2018/12,148767510,167537498
(주)다산네트웍스,039560,2019/12,173416515,232266503
(주)다우기술,023590,2011/12,421728294,1077849292
(주)다우기술,023590,2012/12,452582692,1144224213
(주)다우기술,023590,2013/12,457287579,1176140535
(주)다우기술,023590,2014/12,457844198,1250074821
(주)다우기술,023590,2015/12,470701842,1447570633
(주)다우기술,023590,2016/12,487561751,1607568822
(주)다우기술,023590,2017/12,499852716,1910991813
(주)다우기술,023590,2018/12,514339482,2440572841
(주)다우기술,023590,2019/12,537331285,2664225769
(주)다우데이타,032190,2011/12,102300365,1060693177
(주)다우데이타,032190,2012/12,102722523,1147152079
(주)다우데이타,032190,2013/12,110118181,1214325703
(주)다우데이타,032190,2014/12,114079372,1306471036
(주)다우데이타,032190,2015/12,132975854,1541196561
(주)다우데이타,032190,2016/12,152385310,1716033010
(주)다우데이타,032190,2017/12,156250300,2075356433
(주)다우데이타,032190,2018/12,160219192,2577119233
(주)다우데이타,032190,2019/12,165071885,2776945869
(주)다원시스,068240,2011/12,38749537,
(주)다원시스,068240,2012/12,43300181,
(주)다원시스,068240,2013/12,52511808,
(주)다원시스,068240,2014/12,63131952,63683388
(주)다원시스,068240,2015/12,129175933,132166925
(주)다원시스,068240,2016/12,136879448,139085352
(주)다원시스,068240,2017/12,173087923,179123392
(주)다원시스,068240,2018/12,198558095,199641965
(주)다원시스,068240,2019/12,216394571,210743884
(주)다이나믹디자인,145210,2015/12,174210380,171574095
(주)다이나믹디자인,145210,2016/12,119692827,106662468
(주)다이나믹디자인,145210,2017/12,32783415,68263887
(주)다이나믹디자인,145210,2018/12,7202780,28109264
(주)다이나믹디자인,145210,2019/12,5658614,21495482
(주)대교,019680,2011/12,644656720,643781177
(주)대교,019680,2012/12,633034671,621929548
(주)대교,019680,2013/12,661911114,646547484
(주)대교,019680,2014/12,659203511,640828006
(주)대교,019680,2015/12,640414765,643976794
(주)대교,019680,2016/12,661096361,662796704
(주)대교,019680,2017/12,675117467,676932464
(주)대교,019680,2018/12,642604406,616825914
(주)대교,019680,2019/12,634322832,613226548
(주)대구백화점,006370,2011/03,380091349,
(주)대구백화점,006370,2012/03,395404096,
(주)대구백화점,006370,2013/03,399379644,
(주)대구백화점,006370,2014/03,406272647,413275509
(주)대구백화점,006370,2015/03,365213541,372846665
(주)대구백화점,006370,2016/03,369895685,376564811
(주)대구백화점,006370,2017/03,362654346,368183372
(주)대구백화점,006370,2018/12,324090382,309876833
(주)대구백화점,006370,2019/12,301144765,286171428
(주)대덕,008060,2011/12,385342415,391476369
(주)대덕,008060,2012/12,426116053,432420248
(주)대덕,008060,2013/12,424473541,428794790
(주)대덕,008060,2014/12,437979565,
(주)대덕,008060,2015/12,456190050,
(주)대덕,008060,2016/12,466850211,
(주)대덕,008060,2017/12,520065874,
(주)대덕,008060,2018/12,979977344,983926437
(주)대덕,008060,2019/12,1037858702,1039706220
(주)대동,000490,2011/12,211881261,234924528
(주)대동,000490,2012/12,212757014,230400313
(주)대동,000490,2013/12,205375934,225940640
(주)대동,000490,2014/12,208491784,230397276
(주)대동,000490,2015/12,206366674,233122550
(주)대동,000490,2016/12,186302672,215148462
(주)대동,000490,2017/12,186741849,218897831
(주)대동,000490,2018/12,180481204,217503766
(주)대동,000490,2019/12,170092151,220811970
(주)대동스틸,048470,2011/12,58973029,
(주)대동스틸,048470,2012/12,56126386,
(주)대동스틸,048470,2013/12,58886446,
(주)대동스틸,048470,2014/12,57044734,
(주)대동스틸,048470,2015/12,52046330,
(주)대동스틸,048470,2016/12,58526757,
(주)대동스틸,048470,2017/12,64814890,
(주)대동스틸,048470,2018/12,61666833,
(주)대동스틸,048470,2019/12,61113403,
(주)대륙제관,004780,2011/12,56821306,
(주)대륙제관,004780,2012/12,60135523,
(주)대륙제관,004780,2013/12,61324303,
