회사명,거래소코드,회계년도,당좌자산회전률(IFRS),당좌자산회전률(IFRS연결),순운전자본회전률(IFRS),순운전자본회전률(IFRS연결),당좌자산회전률,순운전자본회전률
(주)영원무역,111770,2014/12,3.72,2.74,1.97,1.53,2.74,1.53
(주)영원무역,111770,2015/12,3.17,2.36,1.68,1.23,2.36,1.23
(주)영원무역,111770,2016/12,2.92,2.22,1.54,1.07,2.22,1.07
(주)영원무역,111770,2017/12,3.25,2.26,1.61,1.04,2.26,1.04
(주)영원무역,111770,2018/12,3.42,2.49,1.64,1.16,2.49,1.16
(주)영원무역,111770,2019/12,3.62,2.65,1.78,1.22,2.65,1.22
(주)영원무역홀딩스,9970,2011/12,8.48,2.65,2.29,1.4,2.65,1.4
(주)영원무역홀딩스,9970,2012/12,4.86,2.66,0.97,1.38,2.66,1.38
(주)영원무역홀딩스,9970,2013/12,5.65,2.64,0.8,1.47,2.64,1.47
(주)영원무역홀딩스,9970,2014/12,7.0,2.55,1.49,1.48,2.55,1.48
(주)영원무역홀딩스,9970,2015/12,4.21,2.25,2.16,1.2,2.25,1.2
(주)영원무역홀딩스,9970,2016/12,1.55,2.22,1.22,1.08,2.22,1.08
(주)영원무역홀딩스,9970,2017/12,0.99,2.26,0.85,1.06,2.26,1.06
(주)영원무역홀딩스,9970,2018/12,1.05,2.38,0.9,1.16,2.38,1.16
(주)영원무역홀딩스,9970,2019/12,1.06,2.35,0.88,1.16,2.35,1.16
(주)영풍,670,2011/12,5.85,5.26,1.92,1.89,5.26,1.89
(주)영풍,670,2012/12,6.78,5.79,2.19,2.06,5.79,2.06
(주)영풍,670,2013/12,8.09,7.8,2.66,2.85,7.8,2.85
(주)영풍,670,2014/12,8.63,4.95,3.25,1.95,4.95,1.95
(주)영풍,670,2015/12,5.54,4.26,2.45,1.85,4.26,1.85
(주)영풍,670,2016/12,4.35,4.06,2.02,1.72,4.06,1.72
(주)영풍,670,2017/12,5.02,4.74,2.13,1.93,4.74,1.93
(주)영풍,670,2018/12,4.18,3.43,1.67,1.37,3.43,1.37
(주)영풍,670,2019/12,3.29,3.4,1.49,1.46,3.4,1.46
(주)영흥,12160,2011/12,2.5,2.77,1.21,1.35,2.77,1.35
(주)영흥,12160,2012/12,3.23,3.44,1.23,1.33,3.44,1.33
(주)영흥,12160,2013/12,2.08,3.25,0.9,1.29,3.25,1.29
(주)영흥,12160,2014/12,1.69,2.3,0.72,0.9,2.3,0.9
(주)영흥,12160,2015/12,2.17,2.88,0.81,0.97,2.88,0.97
(주)영흥,12160,2016/12,3.0,3.34,1.02,1.03,3.34,1.03
(주)영흥,12160,2017/12,2.93,3.18,0.95,0.96,3.18,0.96
(주)영흥,12160,2018/12,3.1,3.45,0.96,1.02,3.45,1.02
(주)영흥,12160,2019/12,2.39,2.55,0.87,0.9,2.55,0.9
(주)예림당,36000,2011/12,2.21,2.81,1.26,1.33,2.81,1.33
(주)예림당,36000,2012/12,2.3,2.02,1.2,1.02,2.02,1.02
(주)예림당,36000,2013/12,2.5,5.32,1.09,2.02,5.32,2.02
(주)예림당,36000,2014/12,4.08,7.43,1.55,3.02,7.43,3.02
(주)예림당,36000,2015/12,2.43,5.45,1.06,2.35,5.45,2.35
(주)예림당,36000,2016/12,3.85,6.24,1.48,2.42,6.24,2.42
(주)예림당,36000,2017/12,2.93,4.83,1.13,2.13,4.83,2.13
(주)예림당,36000,2018/12,0.73,2.67,0.48,1.55,2.67,1.55
(주)예림당,36000,2019/12,0.36,2.44,0.29,1.42,2.44,1.42
(주)예선테크,250930,2016/12,,,,,,
(주)예선테크,250930,2017/12,,,,,,
(주)예선테크,250930,2018/12,,,,,,
(주)예선테크,250930,2019/12,1.55,2.05,1.09,1.38,2.05,1.38
(주)예스코홀딩스,15360,2011/12,2.69,2.82,1.51,1.18,2.82,1.18
(주)예스코홀딩스,15360,2012/12,2.69,2.72,1.49,1.2,2.72,1.2
(주)예스코홀딩스,15360,2013/12,2.63,2.7,1.5,1.23,2.7,1.23
(주)예스코홀딩스,15360,2014/12,2.41,2.44,1.37,1.12,2.44,1.12
(주)예스코홀딩스,15360,2015/12,2.25,2.32,1.3,1.05,2.32,1.05
(주)예스코홀딩스,15360,2016/12,2.28,2.26,1.34,1.14,2.26,1.14
(주)예스코홀딩스,15360,2017/12,2.21,2.14,1.26,1.19,2.14,1.19
(주)예스코홀딩스,15360,2018/12,1.58,2.11,0.84,1.11,2.11,1.11
(주)예스코홀딩스,15360,2019/12,0.21,1.91,0.1,1.06,1.91,1.06
(주)예스티,122640,2015/12,3.5,,1.52,,3.5,1.52
(주)예스티,122640,2016/12,1.83,1.8,0.82,0.63,1.8,0.63
(주)예스티,122640,2017/12,3.78,3.76,1.58,1.57,3.76,1.57
(주)예스티,122640,2018/12,2.23,2.22,0.85,0.84,2.22,0.84
(주)예스티,122640,2019/12,1.54,1.5,0.55,0.53,1.5,0.53
(주)오공,45060,2011/12,2.38,3.14,0.95,1.22,3.14,1.22
(주)오공,45060,2012/12,2.21,3.32,0.93,1.31,3.32,1.31
(주)오공,45060,2013/12,2.28,3.23,0.95,1.29,3.23,1.29
(주)오공,45060,2014/12,2.63,3.39,0.96,1.28,3.39,1.28
(주)오공,45060,2015/12,2.92,3.43,1.08,1.31,3.43,1.31
(주)오공,45060,2016/12,2.63,3.2,1.12,1.32,3.2,1.32
(주)오공,45060,2017/12,2.73,3.18,1.15,1.35,3.18,1.35
(주)오공,45060,2018/12,2.58,3.04,1.12,1.34,3.04,1.34
(주)오공,45060,2019/12,2.76,2.94,1.26,1.39,2.94,1.39
(주)오디텍,80520,2011/12,2.04,2.04,1.09,1.06,2.04,1.06
(주)오디텍,80520,2012/12,2.0,1.97,1.26,1.22,1.97,1.22
(주)오디텍,80520,2013/12,1.35,1.29,1.01,0.95,1.29,0.95
(주)오디텍,80520,2014/12,0.89,0.84,0.75,0.7,0.84,0.7
(주)오디텍,80520,2015/12,0.77,0.72,0.67,0.62,0.72,0.62
(주)오디텍,80520,2016/12,0.7,0.66,0.62,0.57,0.66,0.57
(주)오디텍,80520,2017/12,0.71,0.67,0.62,0.57,0.67,0.57
(주)오디텍,80520,2018/12,0.95,0.85,0.78,0.69,0.85,0.69
(주)오디텍,80520,2019/12,1.07,0.92,0.81,0.72,0.92,0.72
(주)오뚜기,7310,2011/12,5.75,5.8,2.53,2.51,5.8,2.51
(주)오뚜기,7310,2012/12,5.37,5.14,2.42,2.31,5.14,2.31
(주)오뚜기,7310,2013/12,4.9,4.66,2.3,2.19,4.66,2.19
(주)오뚜기,7310,2014/12,4.58,4.38,2.16,2.07,4.38,2.07
(주)오뚜기,7310,2015/12,4.46,4.33,2.1,2.04,4.33,2.04
(주)오뚜기,7310,2016/12,4.45,4.35,2.14,2.08,4.35,2.08
(주)오뚜기,7310,2017/12,4.43,4.2,2.1,2.0,4.2,2.0
(주)오뚜기,7310,2018/12,4.26,3.86,2.04,1.83,3.86,1.83
(주)오뚜기,7310,2019/12,4.65,4.18,2.12,1.86,4.18,1.86
(주)오르비텍,46120,2011/12,2.33,,1.8,,2.33,1.8
(주)오르비텍,46120,2012/12,2.77,2.8,1.92,1.83,2.8,1.83
(주)오르비텍,46120,2013/12,1.03,1.52,0.53,0.76,1.52,0.76
(주)오르비텍,46120,2014/12,1.43,,0.7,,1.43,0.7
(주)오르비텍,46120,2015/12,1.95,,1.05,,1.95,1.05
(주)오르비텍,46120,2016/12,2.21,,1.19,,2.21,1.19
(주)오르비텍,46120,2017/12,1.77,1.19,0.88,0.6,1.19,0.6
(주)오르비텍,46120,2018/12,2.01,1.8,0.77,0.75,1.8,0.75
(주)오르비텍,46120,2019/12,2.21,2.05,0.72,0.7,2.05,0.7
(주)오리엔탈정공,14940,2011/12,3.13,2.38,0.96,0.63,2.38,0.63
(주)오리엔탈정공,14940,2012/12,2.6,1.97,0.74,0.54,1.97,0.54
(주)오리엔탈정공,14940,2013/12,3.59,3.15,1.11,1.1,3.15,1.1
(주)오리엔탈정공,14940,2014/12,4.14,4.2,1.57,1.47,4.2,1.47
(주)오리엔탈정공,14940,2015/12,4.66,4.09,1.45,1.1,4.09,1.1
(주)오리엔탈정공,14940,2016/12,3.97,3.89,1.28,0.94,3.89,0.94
(주)오리엔탈정공,14940,2017/12,2.81,3.12,1.03,0.67,3.12,0.67
(주)오리엔탈정공,14940,2018/12,2.38,3.04,0.92,0.56,3.04,0.56
(주)오리엔탈정공,14940,2019/12,2.71,4.69,1.19,0.92,4.69,0.92
(주)오리엔트바이오,2630,2011/03,1.36,1.24,0.6,0.57,1.24,0.57
(주)오리엔트바이오,2630,2012/03,1.28,1.15,0.77,0.53,1.15,0.53
(주)오리엔트바이오,2630,2013/03,1.69,1.59,0.78,0.62,1.59,0.62
(주)오리엔트바이오,2630,2014/03,1.71,2.05,0.75,0.66,2.05,0.66
(주)오리엔트바이오,2630,2015/03,1.85,2.6,0.7,0.73,2.6,0.73
(주)오리엔트바이오,2630,2016/03,1.4,2.82,0.52,0.77,2.82,0.77
(주)오리엔트바이오,2630,2017/03,0.85,2.47,0.39,0.8,2.47,0.8
(주)오리엔트바이오,2630,2018/03,0.71,2.14,0.3,0.76,2.14,0.76
(주)오리엔트바이오,2630,2019/03,0.75,0.7,0.33,0.26,0.7,0.26
(주)오리엔트정공,65500,2011/12,1.09,,0.41,,1.09,0.41
(주)오리엔트정공,65500,2012/12,1.39,,0.63,,1.39,0.63
(주)오리엔트정공,65500,2013/12,2.31,,0.85,,2.31,0.85
(주)오리엔트정공,65500,2014/12,3.2,,1.1,,3.2,1.1
(주)오리엔트정공,65500,2015/12,4.27,5.26,1.26,1.21,5.26,1.21
(주)오리엔트정공,65500,2016/12,3.96,3.58,1.28,1.05,3.58,1.05
(주)오리엔트정공,65500,2017/12,3.67,3.73,1.53,1.16,3.73,1.16
(주)오리엔트정공,65500,2018/12,2.64,2.97,1.26,1.12,2.97,1.12
(주)오리엔트정공,65500,2019/12,3.06,2.85,1.26,1.06,2.85,1.06
(주)오리온,271560,2017/12,,,,,,
(주)오리온,271560,2018/12,6.23,5.36,2.3,1.88,5.36,1.88
(주)오리온,271560,2019/12,6.74,4.7,2.12,1.9,4.7,1.9
(주)오리온홀딩스,1800,2011/12,5.35,3.09,1.41,1.12,3.09,1.12
(주)오리온홀딩스,1800,2012/12,5.82,3.31,1.77,1.31,3.31,1.31
(주)오리온홀딩스,1800,2013/12,5.58,3.04,1.8,1.22,3.04,1.22
(주)오리온홀딩스,1800,2014/12,5.89,2.98,1.82,1.21,2.98,1.21
(주)오리온홀딩스,1800,2015/12,5.62,3.0,1.83,1.32,3.0,1.32
(주)오리온홀딩스,1800,2016/12,5.0,3.51,1.45,1.42,3.51,1.42
(주)오리온홀딩스,1800,2017/12,0.15,0.2,0.05,0.08,0.2,0.08
(주)오리온홀딩스,1800,2018/12,0.92,3.48,0.76,1.52,3.48,1.52
(주)오리온홀딩스,1800,2019/12,1.74,3.47,1.04,1.62,3.47,1.62
(주)오리콤,10470,2011/12,1.49,1.54,0.86,0.92,1.54,0.92
(주)오리콤,10470,2012/12,1.39,1.21,0.82,0.71,1.21,0.71
(주)오리콤,10470,2013/12,1.16,1.2,0.7,0.72,1.2,0.72
(주)오리콤,10470,2014/12,1.13,1.15,0.68,0.7,1.15,0.7
(주)오리콤,10470,2015/12,1.11,1.15,0.62,0.64,1.15,0.64
(주)오리콤,10470,2016/12,1.27,1.36,0.65,0.7,1.36,0.7
(주)오리콤,10470,2017/12,1.39,1.41,0.7,0.71,1.41,0.71
(주)오리콤,10470,2018/12,1.35,1.41,0.69,0.73,1.41,0.73
(주)오리콤,10470,2019/12,1.52,1.58,0.79,0.85,1.58,0.85
(주)오스코텍,39200,2011/12,1.17,2.02,0.63,0.69,2.02,0.69
(주)오스코텍,39200,2012/12,0.86,1.71,0.48,0.62,1.71,0.62
(주)오스코텍,39200,2013/12,0.71,1.46,0.46,0.62,1.46,0.62
(주)오스코텍,39200,2014/12,0.55,1.44,0.35,0.53,1.44,0.53
(주)오스코텍,39200,2015/12,0.4,1.18,0.24,0.44,1.18,0.44
(주)오스코텍,39200,2016/12,0.32,0.19,0.18,0.09,0.19,0.09
(주)오스코텍,39200,2017/12,0.3,0.17,0.17,0.12,0.17,0.12
(주)오스코텍,39200,2018/12,0.43,0.44,0.29,0.33,0.44,0.33
(주)오스코텍,39200,2019/12,0.1,0.08,0.08,0.06,0.08,0.06
(주)오스테오닉,226400,2018/12,0.47,,0.28,,0.47,0.28
(주)오스테오닉,226400,2019/12,0.45,,0.29,,0.45,0.29
(주)오스템,31510,2011/12,2.1,2.12,1.0,0.94,2.12,0.94
(주)오스템,31510,2012/12,2.09,2.12,1.03,0.95,2.12,0.95
(주)오스템,31510,2013/12,2.39,2.43,1.1,1.07,2.43,1.07
(주)오스템,31510,2014/12,2.27,2.3,0.99,1.0,2.3,1.0
(주)오스템,31510,2015/12,2.24,2.29,1.02,1.04,2.29,1.04
(주)오스템,31510,2016/12,2.33,2.35,1.04,1.05,2.35,1.05
(주)오스템,31510,2017/12,2.26,2.29,0.93,0.95,2.29,0.95
(주)오스템,31510,2018/12,1.85,1.87,0.78,0.79,1.87,0.79
(주)오스템,31510,2019/12,1.82,1.95,0.71,0.79,1.95,0.79
(주)오이솔루션,138080,2014/12,2.84,2.75,1.23,1.22,2.75,1.22
(주)오이솔루션,138080,2015/12,2.28,2.21,1.05,1.04,2.21,1.04
(주)오이솔루션,138080,2016/12,2.54,2.49,1.12,1.13,2.49,1.13
(주)오이솔루션,138080,2017/12,2.14,2.08,0.94,0.94,2.08,0.94
(주)오이솔루션,138080,2018/12,2.23,2.15,1.0,0.99,2.15,0.99
(주)오이솔루션,138080,2019/12,2.84,2.79,1.61,1.6,2.79,1.6
(주)오킨스전자,80580,2014/12,2.86,2.89,1.22,1.27,2.89,1.27
(주)오킨스전자,80580,2015/12,2.43,2.37,1.01,1.02,2.37,1.02
(주)오킨스전자,80580,2016/12,1.84,1.83,0.68,0.71,1.83,0.71
(주)오킨스전자,80580,2017/12,2.34,2.33,0.86,0.89,2.33,0.89
(주)오킨스전자,80580,2018/12,2.39,2.38,0.78,0.81,2.38,0.81
(주)오킨스전자,80580,2019/12,3.19,3.05,0.98,1.0,3.05,1.0
(주)오텍,67170,2011/12,3.55,5.28,1.15,2.25,5.28,2.25
(주)오텍,67170,2012/12,6.29,3.59,1.41,1.5,3.59,1.5
(주)오텍,67170,2013/12,5.1,3.19,1.18,1.32,3.19,1.32
(주)오텍,67170,2014/12,4.12,3.26,1.28,1.31,3.26,1.31
(주)오텍,67170,2015/12,3.44,3.59,1.15,1.41,3.59,1.41
(주)오텍,67170,2016/12,4.15,3.62,1.32,1.52,3.62,1.52
(주)오텍,67170,2017/12,3.36,3.65,1.21,1.46,3.65,1.46
(주)오텍,67170,2018/12,2.3,3.96,0.93,1.47,3.96,1.47
(주)오텍,67170,2019/12,2.25,4.53,0.87,1.48,4.53,1.48
(주)오파스넷,173130,2018/12,2.29,,1.42,,2.29,1.42
(주)오파스넷,173130,2019/12,2.41,,1.28,,2.41,1.28
(주)오픈베이스,49480,2011/12,1.87,2.37,1.0,1.25,2.37,1.25
(주)오픈베이스,49480,2012/12,1.48,2.4,0.92,1.38,2.4,1.38
(주)오픈베이스,49480,2013/12,1.75,2.68,0.95,1.36,2.68,1.36
(주)오픈베이스,49480,2014/12,1.72,2.58,0.8,1.19,2.58,1.19
(주)오픈베이스,49480,2015/12,1.88,2.55,0.8,1.13,2.55,1.13
(주)오픈베이스,49480,2016/12,1.8,3.24,0.79,1.46,3.24,1.46
(주)오픈베이스,49480,2017/12,1.72,2.37,0.91,1.17,2.37,1.17
(주)오픈베이스,49480,2018/12,1.81,2.23,0.98,1.17,2.23,1.17
(주)오픈베이스,49480,2019/12,2.05,2.27,1.04,1.18,2.27,1.18
(주)오하임아이엔티,309930,2018/12,,,,,,
(주)오하임아이엔티,309930,2019/12,,,,,,
(주)옵투스제약,131030,2011/12,,,,,,
(주)옵투스제약,131030,2012/12,,,,,,
(주)옵투스제약,131030,2013/12,0.91,,0.68,,0.91,0.68
(주)옵투스제약,131030,2014/12,0.99,,0.73,,0.99,0.73
(주)옵투스제약,131030,2015/12,1.04,,0.78,,1.04,0.78
(주)옵투스제약,131030,2016/12,1.0,,0.8,,1.0,0.8
(주)옵투스제약,131030,2017/12,0.87,,0.72,,0.87,0.72
(주)옵투스제약,131030,2018/12,0.78,,0.65,,0.78,0.65
(주)옵투스제약,131030,2019/12,0.81,,0.68,,0.81,0.68
(주)옵트론텍,82210,2011/12,1.66,2.37,0.59,0.62,2.37,0.62
(주)옵트론텍,82210,2012/12,2.55,3.29,1.02,0.98,3.29,0.98
(주)옵트론텍,82210,2013/12,3.31,4.03,1.33,1.17,4.03,1.17
(주)옵트론텍,82210,2014/12,1.33,1.79,0.44,0.44,1.79,0.44
(주)옵트론텍,82210,2015/12,2.3,2.82,0.73,0.65,2.82,0.65
(주)옵트론텍,82210,2016/12,2.27,2.91,0.72,0.65,2.91,0.65
(주)옵트론텍,82210,2017/12,2.5,3.64,0.88,0.79,3.64,0.79
(주)옵트론텍,82210,2018/12,1.76,3.86,0.71,0.81,3.86,0.81
(주)옵트론텍,82210,2019/12,2.01,5.56,0.92,1.22,5.56,1.22
(주)옵티팜,153710,2018/12,0.84,,0.6,,0.84,0.6
(주)옵티팜,153710,2019/12,0.49,,0.41,,0.49,0.41
(주)와이비엠넷,57030,2011/12,2.58,2.58,1.51,1.51,2.58,1.51
(주)와이비엠넷,57030,2012/12,2.68,2.68,1.38,1.38,2.68,1.38
(주)와이비엠넷,57030,2013/12,2.49,2.49,1.17,1.17,2.49,1.17
(주)와이비엠넷,57030,2014/12,2.11,2.09,1.03,1.03,2.09,1.03
(주)와이비엠넷,57030,2015/12,1.97,1.88,0.97,0.93,1.88,0.93
(주)와이비엠넷,57030,2016/12,2.36,2.24,1.05,1.01,2.24,1.01
(주)와이비엠넷,57030,2017/12,2.39,2.29,0.98,0.95,2.29,0.95
(주)와이비엠넷,57030,2018/12,2.1,2.1,0.92,0.92,2.1,0.92
(주)와이비엠넷,57030,2019/12,2.04,2.04,0.92,0.92,2.04,0.92
(주)와이솔,122990,2011/12,2.31,3.61,1.12,1.33,3.61,1.33
(주)와이솔,122990,2012/12,1.9,3.17,0.87,1.13,3.17,1.13
(주)와이솔,122990,2013/12,2.43,4.18,1.1,1.41,4.18,1.41
(주)와이솔,122990,2014/12,2.34,4.67,1.02,1.37,4.67,1.37
(주)와이솔,122990,2015/12,2.39,5.25,1.12,1.55,5.25,1.55
(주)와이솔,122990,2016/12,2.08,4.78,1.12,1.77,4.78,1.77
(주)와이솔,122990,2017/12,2.24,4.15,1.32,1.81,4.15,1.81
(주)와이솔,122990,2018/12,2.24,4.09,1.32,1.76,4.09,1.76
(주)와이솔,122990,2019/12,1.59,3.24,1.05,1.54,3.24,1.54
(주)와이어블,65530,2011/12,2.27,,0.95,,2.27,0.95
(주)와이어블,65530,2012/12,1.76,,0.8,,1.76,0.8
(주)와이어블,65530,2013/12,1.28,,0.58,,1.28,0.58
(주)와이어블,65530,2014/12,2.07,,0.88,,2.07,0.88
(주)와이어블,65530,2015/12,1.52,,0.65,,1.52,0.65
(주)와이어블,65530,2016/12,1.63,,0.75,,1.63,0.75
(주)와이어블,65530,2017/12,1.99,,0.95,,1.99,0.95
(주)와이어블,65530,2018/12,1.71,,0.78,,1.71,0.78
(주)와이어블,65530,2019/12,1.86,,0.83,,1.86,0.83
(주)와이엔텍,67900,2011/12,3.94,,1.65,,3.94,1.65
(주)와이엔텍,67900,2012/12,3.64,,1.68,,3.64,1.68
(주)와이엔텍,67900,2013/12,2.77,,1.23,,2.77,1.23
(주)와이엔텍,67900,2014/12,3.99,,1.49,,3.99,1.49
(주)와이엔텍,67900,2015/12,4.0,,1.19,,4.0,1.19
(주)와이엔텍,67900,2016/12,3.6,3.11,1.21,1.33,3.11,1.33
(주)와이엔텍,67900,2017/12,4.28,4.15,1.51,1.55,4.15,1.55
(주)와이엔텍,67900,2018/12,3.48,3.84,1.19,1.3,3.84,1.3
(주)와이엔텍,67900,2019/12,3.35,3.58,1.26,1.27,3.58,1.27
(주)와이오엠,66430,2011/06,0.57,,0.3,,0.57,0.3
(주)와이오엠,66430,2012/06,0.68,,0.31,,0.68,0.31
(주)와이오엠,66430,2013/06,1.02,,0.8,,1.02,0.8
(주)와이오엠,66430,2014/06,1.26,,0.9,,1.26,0.9
(주)와이오엠,66430,2015/12,0.62,0.59,0.32,0.3,0.59,0.3
(주)와이오엠,66430,2016/12,0.6,1.27,0.35,0.72,1.27,0.72
(주)와이오엠,66430,2017/12,2.85,,1.83,,2.85,1.83
(주)와이오엠,66430,2018/12,2.34,,0.94,,2.34,0.94
(주)와이오엠,66430,2019/12,3.4,,1.28,,3.4,1.28
(주)와이제이엠게임즈,193250,2014/12,0.82,3.1,0.65,1.74,3.1,1.74
(주)와이제이엠게임즈,193250,2015/12,0.72,2.28,0.57,1.37,2.28,1.37
(주)와이제이엠게임즈,193250,2016/12,0.36,1.0,0.33,0.78,1.0,0.78
(주)와이제이엠게임즈,193250,2017/12,0.12,0.47,0.12,0.4,0.47,0.4
(주)와이제이엠게임즈,193250,2018/12,0.29,0.56,0.23,0.41,0.56,0.41
(주)와이제이엠게임즈,193250,2019/12,0.29,0.8,0.19,0.49,0.8,0.49
(주)와이즈버즈,273060,2017/12,,,,,,
(주)와이즈버즈,273060,2018/12,,,,,,
(주)와이즈버즈,273060,2019/12,,,,,,
(주)와이지-원,19210,2011/12,2.14,2.06,0.66,0.55,2.06,0.55
(주)와이지-원,19210,2012/12,1.74,1.77,0.57,0.49,1.77,0.49
(주)와이지-원,19210,2013/12,1.78,1.77,0.59,0.51,1.77,0.51
(주)와이지-원,19210,2014/12,2.44,2.19,0.67,0.54,2.19,0.54
(주)와이지-원,19210,2015/12,2.79,2.47,0.72,0.56,2.47,0.56
(주)와이지-원,19210,2016/12,2.83,2.68,0.77,0.61,2.68,0.61
(주)와이지-원,19210,2017/12,2.89,2.91,0.8,0.67,2.91,0.67
(주)와이지-원,19210,2018/12,2.7,3.07,0.69,0.58,3.07,0.58
(주)와이지-원,19210,2019/12,2.47,3.89,0.63,0.58,3.89,0.58
(주)와이지엔터테인먼트,122870,2011/12,1.42,1.64,1.07,1.2,1.64,1.2
(주)와이지엔터테인먼트,122870,2012/12,1.34,1.34,1.08,1.07,1.34,1.07
(주)와이지엔터테인먼트,122870,2013/12,1.4,1.35,1.09,1.03,1.35,1.03
(주)와이지엔터테인먼트,122870,2014/12,1.39,0.96,1.11,0.78,0.96,0.78
(주)와이지엔터테인먼트,122870,2015/12,1.17,0.82,0.93,0.67,0.82,0.67
(주)와이지엔터테인먼트,122870,2016/12,1.61,1.31,1.22,1.02,1.31,1.02
(주)와이지엔터테인먼트,122870,2017/12,1.52,1.28,1.14,0.96,1.28,0.96
(주)와이지엔터테인먼트,122870,2018/12,1.06,1.15,0.79,0.85,1.15,0.85
(주)와이지엔터테인먼트,122870,2019/12,1.54,1.49,1.05,0.99,1.49,0.99
(주)와이지플러스,37270,2011/12,1.12,1.04,0.72,0.64,1.04,0.64
(주)와이지플러스,37270,2012/12,1.3,1.22,0.89,0.79,1.22,0.79
(주)와이지플러스,37270,2013/12,1.24,1.14,0.87,0.75,1.14,0.75
(주)와이지플러스,37270,2014/12,0.12,0.17,0.11,0.15,0.17,0.15
(주)와이지플러스,37270,2015/12,0.08,0.32,0.08,0.29,0.32,0.29
(주)와이지플러스,37270,2016/12,0.62,0.94,0.56,0.77,0.94,0.77
(주)와이지플러스,37270,2017/12,0.61,1.25,0.53,0.96,1.25,0.96
(주)와이지플러스,37270,2018/12,1.54,2.09,1.24,1.39,2.09,1.39
(주)와이지플러스,37270,2019/12,2.16,2.18,1.57,1.34,2.18,1.34
(주)와이투솔루션,11690,2011/12,2.29,2.24,0.84,0.83,2.24,0.83
(주)와이투솔루션,11690,2012/12,2.81,2.8,0.99,0.99,2.8,0.99
(주)와이투솔루션,11690,2013/12,2.53,2.54,0.83,0.83,2.54,0.83
(주)와이투솔루션,11690,2014/12,3.14,3.17,1.0,1.0,3.17,1.0
(주)와이투솔루션,11690,2015/12,3.15,3.17,1.01,1.01,3.17,1.01
(주)와이투솔루션,11690,2016/12,2.19,2.21,0.87,0.87,2.21,0.87
(주)와이투솔루션,11690,2017/12,2.1,2.11,0.91,0.91,2.11,0.91
(주)와이투솔루션,11690,2018/12,1.57,1.57,0.63,0.63,1.57,0.63
(주)와이투솔루션,11690,2019/12,2.02,2.01,0.72,0.72,2.01,0.72
(주)와이티엔,40300,2011/12,2.77,,1.09,,2.77,1.09
(주)와이티엔,40300,2012/12,2.64,,0.91,,2.64,0.91
(주)와이티엔,40300,2013/12,2.66,,0.66,,2.66,0.66
(주)와이티엔,40300,2014/12,1.37,,0.52,,1.37,0.52
(주)와이티엔,40300,2015/12,1.51,2.55,0.95,1.59,2.55,1.59
(주)와이티엔,40300,2016/12,2.59,2.59,1.32,1.31,2.59,1.31
(주)와이티엔,40300,2017/12,2.49,2.49,1.19,1.19,2.49,1.19
(주)와이티엔,40300,2018/12,2.88,2.87,1.62,1.61,2.87,1.61
(주)와이티엔,40300,2019/12,3.0,2.76,1.94,1.84,2.76,1.84
(주)용평리조트,70960,2016/12,0.86,0.86,0.34,0.34,0.86,0.34
(주)용평리조트,70960,2017/12,1.2,1.19,0.44,0.44,1.19,0.44
(주)용평리조트,70960,2018/12,1.66,1.66,0.53,0.52,1.66,0.52
(주)용평리조트,70960,2019/12,1.41,1.41,0.42,0.42,1.41,0.42
(주)우리기술,32820,2011/12,1.2,0.97,0.61,0.51,0.97,0.51
(주)우리기술,32820,2012/12,0.87,0.84,0.39,0.38,0.84,0.38
(주)우리기술,32820,2013/12,0.48,0.87,0.22,0.38,0.87,0.38
(주)우리기술,32820,2014/12,0.55,1.21,0.22,0.42,1.21,0.42
(주)우리기술,32820,2015/12,0.96,1.78,0.36,0.61,1.78,0.61
(주)우리기술,32820,2016/12,1.25,1.25,0.5,0.49,1.25,0.49
(주)우리기술,32820,2017/12,1.18,1.17,0.48,0.48,1.17,0.48
(주)우리기술,32820,2018/12,0.9,1.03,0.42,0.47,1.03,0.47
(주)우리기술,32820,2019/12,0.65,1.23,0.25,0.43,1.23,0.43
(주)우리넷,115440,2011/12,1.59,,0.93,,1.59,0.93
(주)우리넷,115440,2012/12,1.57,,0.97,,1.57,0.97
(주)우리넷,115440,2013/12,1.42,,0.86,,1.42,0.86
(주)우리넷,115440,2014/12,1.56,,0.91,,1.56,0.91
(주)우리넷,115440,2015/12,1.42,,0.9,,1.42,0.9
(주)우리넷,115440,2016/12,1.12,,0.7,,1.12,0.7
(주)우리넷,115440,2017/12,1.35,,0.77,,1.35,0.77
(주)우리넷,115440,2018/12,1.04,,0.6,,1.04,0.6
(주)우리넷,115440,2019/12,1.5,1.42,0.89,0.82,1.42,0.82
(주)우리로,46970,2012/12,1.21,,0.79,,1.21,0.79
(주)우리로,46970,2013/12,0.91,,0.63,,0.91,0.63
(주)우리로,46970,2014/12,0.81,,0.49,,0.81,0.49
(주)우리로,46970,2015/12,1.43,2.21,0.68,0.83,2.21,0.83
(주)우리로,46970,2016/12,0.84,1.63,0.38,0.67,1.63,0.67
(주)우리로,46970,2017/12,0.86,1.81,0.4,0.71,1.81,0.71
(주)우리로,46970,2018/12,1.76,2.56,0.62,0.82,2.56,0.82
(주)우리로,46970,2019/12,4.82,4.49,1.49,1.39,4.49,1.39
(주)우성,6980,2011/12,2.77,3.1,1.32,1.41,3.1,1.41
(주)우성,6980,2012/12,2.57,2.83,1.22,1.3,2.83,1.3
