회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)에스엠컬처앤콘텐츠,48550,Dec-16,90041933,95394112
(주)에스엠컬처앤콘텐츠,48550,Dec-17,50524355,88565311
(주)에스엠컬처앤콘텐츠,48550,Dec-18,196445244,197029802
(주)에스엠컬처앤콘텐츠,48550,Dec-19,165431176,166658489
(주)에스엠코어,7820,Dec-11,66962474,67223777
(주)에스엠코어,7820,Dec-12,78178950,78316804
(주)에스엠코어,7820,Dec-13,75945857,76007199
(주)에스엠코어,7820,Dec-14,91750092,91959384
(주)에스엠코어,7820,Dec-15,73417749,73298444
(주)에스엠코어,7820,Dec-16,48819058,50388628
(주)에스엠코어,7820,Dec-17,71252475,72414808
(주)에스엠코어,7820,Dec-18,88696371,93475185
(주)에스엠코어,7820,Dec-19,128057986,128073312
(주)에스원,12750,Dec-11,953611461,1026118270
(주)에스원,12750,Dec-12,1006607796,1096463350
(주)에스원,12750,Dec-13,1160082357,1274104352
(주)에스원,12750,Dec-14,1619767068,1718331685
(주)에스원,12750,Dec-15,1788781585,1799570545
(주)에스원,12750,Dec-16,1818302083,1830176817
(주)에스원,12750,Dec-17,1929985702,1942266128
(주)에스원,12750,Dec-18,1998320018,2018339271
(주)에스원,12750,Dec-19,2120328700,2151521516
(주)에스제이그룹,306040,Dec-19,100118312,109494821
(주)에스제이엠,123700,Dec-11,100009602,176464054
(주)에스제이엠,123700,Dec-12,109952522,187307251
(주)에스제이엠,123700,Dec-13,108128207,183092244
(주)에스제이엠,123700,Dec-14,84073321,157096646
(주)에스제이엠,123700,Dec-15,96585651,180300135
(주)에스제이엠,123700,Dec-16,97244014,176789058
(주)에스제이엠,123700,Dec-17,83185009,163096255
(주)에스제이엠,123700,Dec-18,70952383,155259475
(주)에스제이엠,123700,Dec-19,68854326,157732122
(주)에스제이엠홀딩스,25530,Dec-11,7205862,177303373
(주)에스제이엠홀딩스,25530,Dec-12,1596656,189997621
(주)에스제이엠홀딩스,25530,Dec-13,844632,186255266
(주)에스제이엠홀딩스,25530,Dec-14,8784849,161934964
(주)에스제이엠홀딩스,25530,Dec-15,12294306,185141914
(주)에스제이엠홀딩스,25530,Dec-16,9830720,181367297
(주)에스제이엠홀딩스,25530,Dec-17,6477991,169845355
(주)에스제이엠홀딩스,25530,Dec-18,5326690,160740722
(주)에스제이엠홀딩스,25530,Dec-19,6051434,160751444
(주)에스지글로벌,1380,Dec-11,64498415,90556204
(주)에스지글로벌,1380,Dec-12,93146399,114473043
(주)에스지글로벌,1380,Dec-13,114461549,136699203
(주)에스지글로벌,1380,Dec-14,99003342,120977926
(주)에스지글로벌,1380,Dec-15,92274206,112358741
(주)에스지글로벌,1380,Dec-16,119573193,141456442
(주)에스지글로벌,1380,Dec-17,109536532,143292754
(주)에스지글로벌,1380,Dec-18,98644770,134548200
(주)에스지글로벌,1380,Dec-19,85883733,125797650
(주)에스지세계물산,4060,Dec-11,341735550,342171589
(주)에스지세계물산,4060,Dec-12,316301188,321841545
(주)에스지세계물산,4060,Dec-13,312689450,313797490
(주)에스지세계물산,4060,Dec-14,340528691,340410703
(주)에스지세계물산,4060,Dec-15,315376986,317710618
(주)에스지세계물산,4060,Dec-16,305134794,308617898
(주)에스지세계물산,4060,Dec-17,257343342,285426943
(주)에스지세계물산,4060,Dec-18,317555834,320202197
(주)에스지세계물산,4060,Dec-19,309596142,312545170
(주)에스지엔지,40610,Dec-11,45806440,931116544
(주)에스지엔지,40610,Dec-12,45074616,955617969
(주)에스지엔지,40610,Dec-13,57135307,1007026648
(주)에스지엔지,40610,Dec-14,54869906,961587982
(주)에스지엔지,40610,Dec-15,48118092,913193255
(주)에스지엔지,40610,Dec-16,48507191,1199996426
(주)에스지엔지,40610,Dec-17,55141217,1217586997
(주)에스지엔지,40610,Dec-18,56385942,1088824262
(주)에스지엔지,40610,Dec-19,51882904,938887548
(주)에스코넥,96630,Dec-11,113104552,140355090
(주)에스코넥,96630,Dec-12,170145395,216241217
(주)에스코넥,96630,Dec-13,226562155,315858419
(주)에스코넥,96630,Dec-14,181936377,280173771
(주)에스코넥,96630,Dec-15,200785557,307564793
(주)에스코넥,96630,Dec-16,190637159,334554748
(주)에스코넥,96630,Dec-17,129165691,365629927
(주)에스코넥,96630,Dec-18,115657190,367055024
(주)에스코넥,96630,Dec-19,56377902,254480908
(주)에스텍파마,41910,Dec-11,56025831,
(주)에스텍파마,41910,Dec-12,58619805,
(주)에스텍파마,41910,Dec-13,42247214,42247214
(주)에스텍파마,41910,Dec-14,44214723,44214723
(주)에스텍파마,41910,Dec-15,45065875,45065875
(주)에스텍파마,41910,Dec-16,43385843,43397040
(주)에스텍파마,41910,Dec-17,38174581,38213541
(주)에스텍파마,41910,Dec-18,40330037,40335857
(주)에스텍파마,41910,Dec-19,46489682,46489682
(주)에스티아이,39440,Dec-11,92479372,92705960
(주)에스티아이,39440,Dec-12,70873400,72033627
(주)에스티아이,39440,Dec-13,97357721,99700888
(주)에스티아이,39440,Dec-14,118469412,121153111
(주)에스티아이,39440,Dec-15,123687218,125514037
(주)에스티아이,39440,Dec-16,177369440,180384449
(주)에스티아이,39440,Dec-17,282967159,287012566
(주)에스티아이,39440,Dec-18,276027718,286609574
(주)에스티아이,39440,Dec-19,293268494,318857509
(주)에스티오,98660,Dec-11,95550369,99990813
(주)에스티오,98660,Dec-12,91421491,95471692
(주)에스티오,98660,Dec-13,83613737,86125658
(주)에스티오,98660,Dec-14,92034225,93693229
(주)에스티오,98660,Dec-15,99569188,101207723
(주)에스티오,98660,Dec-16,98811339,100535861
(주)에스티오,98660,Dec-17,89586610,90839468
(주)에스티오,98660,Dec-18,87098051,88321595
(주)에스티오,98660,Dec-19,83978219,85144202
(주)에스티큐브,52020,Dec-11,7357819,7420567
(주)에스티큐브,52020,Dec-12,11522226,11230833
(주)에스티큐브,52020,Dec-13,8834027,8852506
(주)에스티큐브,52020,Dec-14,5476177,5483598
(주)에스티큐브,52020,Dec-15,5349045,5349045
(주)에스티큐브,52020,Dec-16,15263722,15263722
(주)에스티큐브,52020,Dec-17,8460728,8460728
(주)에스티큐브,52020,Dec-18,11073434,11073434
(주)에스티큐브,52020,Dec-19,17388631,17388631
(주)에스폴리텍,50760,Dec-11,103651090,146232897
(주)에스폴리텍,50760,Dec-12,94175150,130530627
(주)에스폴리텍,50760,Dec-13,83815491,118348515
(주)에스폴리텍,50760,Dec-14,87560614,112565675
(주)에스폴리텍,50760,Dec-15,98019088,100316555
(주)에스폴리텍,50760,Dec-16,117274954,117696775
(주)에스폴리텍,50760,Dec-17,122209735,122283422
(주)에스폴리텍,50760,Dec-18,136756719,136887455
(주)에스폴리텍,50760,Dec-19,134909963,135032554
(주)에스피시스템스,317830,Dec-19,29033491,31959900
(주)에스피씨삼립,5610,Dec-11,628959036,627219551
(주)에스피씨삼립,5610,Dec-12,802652803,836986538
(주)에스피씨삼립,5610,Dec-13,968028778,1066244749
(주)에스피씨삼립,5610,Dec-14,1028617844,1107627827
(주)에스피씨삼립,5610,Dec-15,985824837,1373768365
(주)에스피씨삼립,5610,Dec-16,1053614470,1870335371
(주)에스피씨삼립,5610,Dec-17,1010118733,2065510858
(주)에스피씨삼립,5610,Dec-18,1016326511,2200883745
(주)에스피씨삼립,5610,Dec-19,1186835435,2499238196
(주)에스피지,58610,Dec-11,97093450,105205996
(주)에스피지,58610,Dec-12,101170038,106313494
(주)에스피지,58610,Dec-13,109140421,115621668
(주)에스피지,58610,Dec-14,124483645,135091429
(주)에스피지,58610,Dec-15,119890864,138807894
(주)에스피지,58610,Dec-16,133513413,152272422
(주)에스피지,58610,Dec-17,238208029,295751093
(주)에스피지,58610,Dec-18,226742282,305413294
(주)에스피지,58610,Dec-19,219560002,315161067
(주)에쎈테크,43340,Dec-11,93076543,
(주)에쎈테크,43340,Dec-12,76589961,
(주)에쎈테크,43340,Dec-13,85545931,
(주)에쎈테크,43340,Dec-14,83537987,
(주)에쎈테크,43340,Dec-15,72002464,
(주)에쎈테크,43340,Dec-16,72916738,
(주)에쎈테크,43340,Dec-17,66131227,
(주)에쎈테크,43340,Dec-18,58791068,
(주)에쎈테크,43340,Dec-19,51708136,
(주)에이디칩스,54630,Dec-11,23015482,66926705
(주)에이디칩스,54630,Dec-12,20880350,45600047
(주)에이디칩스,54630,Dec-13,21951350,43041906
(주)에이디칩스,54630,Dec-14,15460811,26185290
(주)에이디칩스,54630,Dec-15,13010871,13172615
(주)에이디칩스,54630,Dec-16,22952939,25298566
(주)에이디칩스,54630,Dec-17,18617247,
(주)에이디칩스,54630,Dec-18,12629866,
(주)에이디칩스,54630,Dec-19,17668070,
(주)에이디테크놀로지,200710,Dec-14,66410213,68482209
(주)에이디테크놀로지,200710,Dec-15,33175505,35797490
(주)에이디테크놀로지,200710,Dec-16,21413544,22667923
(주)에이디테크놀로지,200710,Dec-17,32204669,
(주)에이디테크놀로지,200710,Dec-18,110264723,110264723
(주)에이디테크놀로지,200710,Dec-19,225809534,225809534
(주)에이루트,96690,Dec-11,27440456,
(주)에이루트,96690,Dec-12,25634609,26937127
(주)에이루트,96690,Dec-13,29504788,31403847
(주)에이루트,96690,Dec-14,27782702,
(주)에이루트,96690,Dec-15,29335971,
(주)에이루트,96690,Dec-16,33833694,33960104
(주)에이루트,96690,Dec-17,36423753,36658646
(주)에이루트,96690,Dec-18,22056403,22194327
(주)에이루트,96690,Dec-19,24873110,31253724
(주)에이블씨엔씨,78520,Dec-11,305625810,330258882
(주)에이블씨엔씨,78520,Dec-12,425058057,452287073
(주)에이블씨엔씨,78520,Dec-13,401312951,442423818
(주)에이블씨엔씨,78520,Dec-14,398501004,438349537
(주)에이블씨엔씨,78520,Dec-15,356180641,407879121
(주)에이블씨엔씨,78520,Dec-16,383561723,434555619
(주)에이블씨엔씨,78520,Dec-17,332201323,373285260
(주)에이블씨엔씨,78520,Dec-18,308390623,345522432
(주)에이블씨엔씨,78520,Dec-19,320030440,422205555
(주)에이비프로바이오,195990,Dec-15,71451964,77101167
(주)에이비프로바이오,195990,Dec-16,43802072,49520835
(주)에이비프로바이오,195990,Dec-17,24935559,45943801
(주)에이비프로바이오,195990,Dec-18,21595116,58911297
(주)에이비프로바이오,195990,Dec-19,8808808,31930109
(주)에이스침대,3800,Dec-11,186183956,189094755
(주)에이스침대,3800,Dec-12,176863925,178410865
(주)에이스침대,3800,Dec-13,163315061,164783680
(주)에이스침대,3800,Dec-14,167816260,169261600
(주)에이스침대,3800,Dec-15,191613994,192732968
(주)에이스침대,3800,Dec-16,202862486,203651325
(주)에이스침대,3800,Dec-17,205743807,206082706
(주)에이스침대,3800,Dec-18,225765097,
(주)에이스침대,3800,Dec-19,277433284,
(주)에이스테크놀로지,88800,Dec-11,148003970,154628013
(주)에이스테크놀로지,88800,Dec-12,180471561,285344564
(주)에이스테크놀로지,88800,Dec-13,239955035,315608452
(주)에이스테크놀로지,88800,Dec-14,284885547,427492116
(주)에이스테크놀로지,88800,Dec-15,274135345,421924400
(주)에이스테크놀로지,88800,Dec-16,212352035,322117339
(주)에이스테크놀로지,88800,Dec-17,258444809,351616055
(주)에이스테크놀로지,88800,Dec-18,272282903,377316650
(주)에이스테크놀로지,88800,Dec-19,257500719,378602472
(주)에이스토리,241840,Dec-19,28238091,
(주)에이엔피,15260,Dec-11,94908810,419647455
(주)에이엔피,15260,Dec-12,81381147,450493369
(주)에이엔피,15260,Dec-13,85139532,507779099
(주)에이엔피,15260,Dec-14,84654325,528852438
(주)에이엔피,15260,Dec-15,90759758,579624844
(주)에이엔피,15260,Dec-16,96591423,103554957
(주)에이엔피,15260,Dec-17,91690922,101153876
(주)에이엔피,15260,Dec-18,94894851,107826344
(주)에이엔피,15260,Dec-19,95219936,105840629
(주)에이치비테크놀러지,78150,Dec-11,50351637,
(주)에이치비테크놀러지,78150,Dec-12,33343150,
(주)에이치비테크놀러지,78150,Dec-13,144295442,
(주)에이치비테크놀러지,78150,Dec-14,133327678,
(주)에이치비테크놀러지,78150,Dec-15,145657336,
(주)에이치비테크놀러지,78150,Dec-16,270465702,
(주)에이치비테크놀러지,78150,Dec-17,285223838,
(주)에이치비테크놀러지,78150,Dec-18,250910635,273910965
(주)에이치비테크놀러지,78150,Dec-19,223721604,280566411
(주)에이치시티,72990,Dec-16,27683667,28240813
(주)에이치시티,72990,Dec-17,27209299,27878325
(주)에이치시티,72990,Dec-18,35784271,36429972
(주)에이치시티,72990,Dec-19,45337404,47420588
(주)에이치알에스,36640,Dec-11,58031685,57864184
(주)에이치알에스,36640,Dec-12,58999806,61133599
(주)에이치알에스,36640,Dec-13,55384811,56466789
(주)에이치알에스,36640,Dec-14,56357605,57373123
(주)에이치알에스,36640,Dec-15,57006875,59727110
(주)에이치알에스,36640,Dec-16,53857470,56490991
(주)에이치알에스,36640,Dec-17,63060204,67720042
(주)에이치알에스,36640,Dec-18,67943904,74617790
(주)에이치알에스,36640,Dec-19,61723442,66720013
(주)에이치앤비디자인,227100,Dec-18,31216245,31441043
(주)에이치앤비디자인,227100,Dec-19,21772351,21792788
(주)에이치엘사이언스,239610,Dec-16,34431546,
(주)에이치엘사이언스,239610,Dec-17,40197225,
(주)에이치엘사이언스,239610,Dec-18,64108470,
(주)에이치엘사이언스,239610,Dec-19,128260856,
(주)에이치케이,44780,Dec-11,60704553,60925684
(주)에이치케이,44780,Dec-12,62641545,62945257
(주)에이치케이,44780,Dec-13,51822513,52065819
(주)에이치케이,44780,Dec-14,54634002,55030177
(주)에이치케이,44780,Dec-15,52102020,57333919
(주)에이치케이,44780,Dec-16,54110902,61788534
(주)에이치케이,44780,Dec-17,54008598,57186686
(주)에이치케이,44780,Dec-18,48566224,55488123
(주)에이치케이,44780,Dec-19,44991567,54958238
(주)에이텍,45660,Dec-11,111111966,111111966
(주)에이텍,45660,Dec-12,118036574,
(주)에이텍,45660,Dec-13,143338657,
(주)에이텍,45660,Dec-14,178464874,
(주)에이텍,45660,Dec-15,98988667,
(주)에이텍,45660,Dec-16,120049859,
(주)에이텍,45660,Dec-17,106326664,
(주)에이텍,45660,Dec-18,98223147,
(주)에이텍,45660,Dec-19,99256874,
(주)에이텍티앤,224110,Dec-15,13311647,
(주)에이텍티앤,224110,Dec-16,36048674,
(주)에이텍티앤,224110,Dec-17,31068764,40937913
(주)에이텍티앤,224110,Dec-18,17947100,118586165
(주)에이텍티앤,224110,Dec-19,16407998,128024267
(주)에이트원,230980,Dec-16,8281760,
(주)에이트원,230980,Dec-17,8199432,8199432
(주)에이트원,230980,Dec-18,5076666,37534312
(주)에이트원,230980,Dec-19,10003909,13058815
(주)에이티세미콘,89530,Dec-11,101417280,
(주)에이티세미콘,89530,Dec-12,96603271,
(주)에이티세미콘,89530,Dec-13,70379185,78868647
(주)에이티세미콘,89530,Dec-14,150503040,
(주)에이티세미콘,89530,Dec-15,126241093,
(주)에이티세미콘,89530,Dec-16,89285903,
(주)에이티세미콘,89530,Dec-17,103239769,
(주)에이티세미콘,89530,Dec-18,119592451,119592451
(주)에이티세미콘,89530,Dec-19,125928665,128076925
(주)에이팩트,200470,Dec-14,31518527,
(주)에이팩트,200470,Dec-15,21648875,
(주)에이팩트,200470,Dec-16,15878385,
(주)에이팩트,200470,Dec-17,22643454,
(주)에이팩트,200470,Dec-18,47115235,
(주)에이팩트,200470,Dec-19,46841017,
(주)에이프로젠,7460,Dec-11,101262306,354366069
(주)에이프로젠,7460,Dec-12,154934883,170688128
(주)에이프로젠,7460,Dec-13,103040328,
(주)에이프로젠,7460,Dec-14,76535323,
(주)에이프로젠,7460,Dec-15,65931704,
(주)에이프로젠,7460,Dec-16,54835626,
(주)에이프로젠,7460,Dec-17,44897115,44897115
(주)에이프로젠,7460,Dec-18,49941054,51047023
(주)에이프로젠,7460,Dec-19,50345277,78248841
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,25883104,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,21654584,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,20705608,20703785
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,13468231,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,11117034,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,15427119,15423603
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,11324491,11242042
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,19610733,19416757
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,21873920,21901096
(주)에치에프알,230240,Dec-15,,
(주)에치에프알,230240,Dec-16,,
(주)에치에프알,230240,Dec-17,,
(주)에치에프알,230240,Dec-18,104029651,134994659
(주)에치에프알,230240,Dec-19,138217524,156662931
(주)에코마케팅,230360,Dec-16,16630255,16642127
(주)에코마케팅,230360,Dec-17,20194727,24092472
(주)에코마케팅,230360,Dec-18,29011478,62103162
(주)에코마케팅,230360,Dec-19,40702206,111354943
(주)에코프로,86520,Dec-11,87620611,
(주)에코프로,86520,Dec-12,79761920,
(주)에코프로,86520,Dec-13,59580666,
(주)에코프로,86520,Dec-14,83223658,
(주)에코프로,86520,Dec-15,107266374,
(주)에코프로,86520,Dec-16,72912931,170483368
(주)에코프로,86520,Dec-17,40605615,329012475
(주)에코프로,86520,Dec-18,83086320,669407171
(주)에코프로,86520,Dec-19,93361225,702272501
(주)에코프로비엠,247540,Dec-16,,
(주)에코프로비엠,247540,Dec-17,,
(주)에코프로비엠,247540,Dec-19,616085055,
(주)에프알텍,73540,Dec-11,13447794,
(주)에프알텍,73540,Dec-12,79219615,
(주)에프알텍,73540,Dec-13,55585373,
(주)에프알텍,73540,Dec-14,32272875,32285309
(주)에프알텍,73540,Dec-15,42784821,42808888
(주)에프알텍,73540,Dec-16,21926802,21932679
(주)에프알텍,73540,Dec-17,23253122,23215136
(주)에프알텍,73540,Dec-18,24525643,24607102
(주)에프알텍,73540,Dec-19,26148549,26150315
(주)에프앤리퍼블릭,64090,Dec-11,29837921,28665431
(주)에프앤리퍼블릭,64090,Dec-12,25202281,26604407
(주)에프앤리퍼블릭,64090,Dec-13,24865766,26772054
(주)에프앤리퍼블릭,64090,Dec-14,22953448,
(주)에프앤리퍼블릭,64090,Dec-15,18469794,19115992
(주)에프앤리퍼블릭,64090,Dec-16,17938392,54679135
(주)에프앤리퍼블릭,64090,Dec-17,65211588,77374491
