,순이익증가율,순이익증가률개별,순이익증가률연결,순이익증가율1
4608,959.08,17814.1,959.08,959.08
4609,30.58,-61.14,30.58,30.58
4610,3.27,107.37,3.27,3.27
4611,43.37,45.03,43.37,43.37
4612,-26.89,-9.28,-26.89,-26.89
4613,63.14,45.43,63.14,63.14
4614,63.62,72.86,63.62,63.62
4615,-5.08,-7.03,-5.08,-5.08
4616,-14.78,-29.86,-14.78,-14.78
4617,-96.91,-97.91,-96.91,-96.91
4618,0.0,9.73,0.0,0.0
4619,0.0,5.51,0.0,0.0
4620,0.0,-28.85,0.0,0.0
4621,0.0,33.96,0.0,0.0
4622,0.0,43.99,0.0,0.0
4623,0.0,7.37,0.0,0.0
4624,0.0,-7.03,0.0,0.0
4625,0.0,-37.11,0.0,0.0
4626,0.0,-47.67,0.0,0.0
4627,-81.33,-42.75,-81.33,-81.33
4628,-52.05,-78.09,-52.05,-52.05
4629,223.95,515.16,223.95,223.95
4630,33.58,51.75,33.58,33.58
4631,-363.05,-268.42,-363.05,-363.05
4632,1254789.63,11111111.11,11111111.11,1254789.63
4633,1254789.63,11111111.11,11111111.11,1254789.63
4634,1254789.63,11111111.11,11111111.11,1254789.63
4635,-621.29,11111111.11,-621.29,-621.29
4636,1254789.63,11111111.11,11111111.11,1254789.63
4637,1254789.63,11111111.11,11111111.11,1254789.63
4638,1254789.63,11111111.11,11111111.11,1254789.63
4639,1254789.63,11111111.11,11111111.11,1254789.63
4640,1254789.63,11111111.11,11111111.11,1254789.63
4641,-148.04,-151.47,-148.04,-148.04
4642,1254789.63,11111111.11,11111111.11,1254789.63
4643,0.0,-4.31,0.0,0.0
4644,0.0,-39.02,0.0,0.0
4645,-134.51,-171.65,-134.51,-134.51
4646,1254789.63,11111111.11,11111111.11,1254789.63
4647,1254789.63,11111111.11,11111111.11,1254789.63
4648,-21.03,-11.36,-21.03,-21.03
4649,7.64,-0.71,7.64,7.64
4650,-98.37,-103.38,-98.37,-98.37
4651,6086.98,11111111.11,6086.98,6086.98
4652,-37.12,-35.39,-37.12,-37.12
4653,84.13,74.59,84.13,84.13
4654,1.63,6.02,1.63,1.63
4655,-86.19,-90.49,-86.19,-86.19
4656,1429.32,-967.08,1429.32,1429.32
4657,0.0,11111111.11,0.0,0.0
4658,0.0,-60.5,0.0,0.0
4659,0.0,-94.49,0.0,0.0
4660,0.0,-6234.97,0.0,0.0
4661,-175.23,11111111.11,-175.23,-175.23
4662,1254789.63,11111111.11,11111111.11,1254789.63
4663,1254789.63,11111111.11,11111111.11,1254789.63
4664,1254789.63,11111111.11,11111111.11,1254789.63
4665,-751.46,-751.46,11111111.11,-751.46
4666,1254789.63,11111111.11,11111111.11,1254789.63
4667,1254789.63,11111111.11,11111111.11,1254789.63
4668,-170.63,-71.48,-170.63,-170.63
4669,-1913.8,-1913.8,11111111.11,-1913.8
4670,1254789.63,11111111.11,11111111.11,1254789.63
4671,1254789.63,11111111.11,11111111.11,1254789.63
4672,1254789.63,11111111.11,11111111.11,1254789.63
4673,1254789.63,11111111.11,11111111.11,1254789.63
4674,1254789.63,11111111.11,11111111.11,1254789.63
4675,1254789.63,11111111.11,11111111.11,1254789.63
4676,1254789.63,11111111.11,11111111.11,1254789.63
4677,1254789.63,11111111.11,11111111.11,1254789.63
4678,1254789.63,11111111.11,11111111.11,1254789.63
4679,-39.45,18.31,-39.45,-39.45
4680,5.12,4.02,5.12,5.12
4681,-29.32,-32.93,-29.32,-29.32
4682,-153.76,-146.38,-153.76,-153.76
4683,1254789.63,11111111.11,11111111.11,1254789.63
4684,-1329.86,-597.12,-1329.86,-1329.86
4685,1254789.63,11111111.11,11111111.11,1254789.63
4686,-13.0,92.25,-13.0,-13.0
4687,446.72,435.76,446.72,446.72
4688,0.0,0.0,0.0,0.0
4689,0.0,0.0,0.0,0.0
4690,-142.78,-142.69,-142.78,-142.78
4691,1254789.63,11111111.11,11111111.11,1254789.63
4692,0.0,0.0,0.0,0.0
4693,-93.72,-94.02,-93.72,-93.72
4694,51.73,48.77,51.73,51.73
4695,97.83,114.42,97.83,97.83
4696,-94.04,-91.87,-94.04,-94.04
4697,-762.95,-595.13,-762.95,-762.95
4698,1254789.63,11111111.11,11111111.11,1254789.63
4699,-3.15,-20.17,-3.15,-3.15
4700,-114.68,-3.89,-114.68,-114.68
4701,-97.27,-97.27,11111111.11,-97.27
4702,5913.77,5913.77,11111111.11,5913.77
4703,0.0,-48.87,0.0,0.0
4704,0.0,-383.64,0.0,0.0
4705,0.0,11111111.11,0.0,0.0
4706,0.0,11111111.11,0.0,0.0
4707,0.0,-755.56,0.0,0.0
4708,0.0,11111111.11,0.0,0.0
4709,0.0,11111111.11,0.0,0.0
4710,0.0,-427.27,0.0,0.0
4711,0.0,11111111.11,0.0,0.0
4712,-227.53,-353.21,-227.53,-227.53
4713,1254789.63,11111111.11,11111111.11,1254789.63
4714,1254789.63,11111111.11,11111111.11,1254789.63
4715,1254789.63,11111111.11,11111111.11,1254789.63
4716,-180.54,-174.82,-180.54,-180.54
4717,1254789.63,11111111.11,11111111.11,1254789.63
4718,1254789.63,11111111.11,11111111.11,1254789.63
4719,-6902.2,-138.1,-6902.2,-6902.2
4720,1254789.63,11111111.11,11111111.11,1254789.63
4721,65.95,17.85,65.95,65.95
4722,-83.03,-119.44,-83.03,-83.03
4723,-52.52,11111111.11,-52.52,-52.52
4724,-1418.75,11111111.11,-1418.75,-1418.75
4725,1254789.63,11111111.11,11111111.11,1254789.63
4726,1254789.63,11111111.11,11111111.11,1254789.63
4727,1254789.63,11111111.11,11111111.11,1254789.63
4728,295.04,267.56,295.04,295.04
4729,-3.66,-11.14,-3.66,-3.66
4730,-144.3,-158.45,-144.3,-144.3
4731,1254789.63,11111111.11,11111111.11,1254789.63
4732,-939.21,-841.81,-939.21,-939.21
4733,1254789.63,11111111.11,11111111.11,1254789.63
4734,1254789.63,11111111.11,11111111.11,1254789.63
4735,1254789.63,11111111.11,11111111.11,1254789.63
4736,76.34,24.43,76.34,76.34
4737,-22.73,-10.15,-22.73,-22.73
4738,-47.5,-15.39,-47.5,-47.5
4739,-184.72,107.33,-184.72,-184.72
4740,-63.59,-63.59,11111111.11,-63.59
4741,69.58,78.35,69.58,69.58
4742,33.67,155.72,33.67,33.67
4743,-80.97,-71.46,-80.97,-80.97
4744,-77.65,-67.07,-77.65,-77.65
4745,-4.96,-7.75,-4.96,-4.96
4746,-197.95,-180.48,-197.95,-197.95
4747,1254789.63,11111111.11,11111111.11,1254789.63
4748,-10769.61,11111111.11,-10769.61,-10769.61
4749,1254789.63,11111111.11,11111111.11,1254789.63
4750,1254789.63,11111111.11,11111111.11,1254789.63
4751,-20.88,-271.62,-20.88,-20.88
4752,-523.85,11111111.11,-523.85,-523.85
4753,1254789.63,11111111.11,11111111.11,1254789.63
4754,-39.43,-25.37,-39.43,-39.43
4755,14.4,7.85,14.4,14.4
4756,24.88,11.91,24.88,24.88
4757,-37.57,-42.56,-37.57,-37.57
4758,1.08,0.6,1.08,1.08
4759,36.75,30.07,36.75,36.75
4760,16.28,16.85,16.28,16.28
4761,-14.62,-13.54,-14.62,-14.62
4762,-52.66,-54.96,-52.66,-52.66
4763,25.1,25.74,25.1,25.1
4764,-22.11,-21.22,-22.11,-22.11
4765,0.45,-8.52,0.45,0.45
4766,50.56,60.25,50.56,50.56
4767,4.6,4.58,4.6,4.6
4768,-7.13,-8.12,-7.13,-7.13
4769,4.03,5.32,4.03,4.03
4770,-21.29,-21.85,-21.29,-21.29
4771,579.27,584.04,579.27,579.27
4772,-12.42,29.02,-12.42,-12.42
4773,-80.77,-90.61,-80.77,-80.77
4774,-131.24,-193.96,-131.24,-131.24
4775,1254789.63,11111111.11,11111111.11,1254789.63
4776,1254789.63,11111111.11,11111111.11,1254789.63
4777,4.05,7.89,4.05,4.05
4778,-140.81,-211.38,-140.81,-140.81
4779,1254789.63,11111111.11,11111111.11,1254789.63
4780,-31.17,-31.17,11111111.11,-31.17
4781,-38.41,6.35,-38.41,-38.41
4782,153.47,64.3,153.47,153.47
4783,-12.05,-18.33,-12.05,-12.05
4784,11.91,16.99,11.91,11.91
4785,5.04,11.88,5.04,5.04
4786,-9.22,-21.14,-9.22,-9.22
4787,-178.29,-171.49,-178.29,-178.29
4788,1254789.63,11111111.11,11111111.11,1254789.63
4789,-18.93,11111111.11,-18.93,-18.93
4790,-3.79,-32.26,-3.79,-3.79
4791,72.28,56.4,72.28,72.28
4792,50.42,59.41,50.42,50.42
4793,-73.56,-58.36,-73.56,-73.56
4794,-288.77,-248.17,-288.77,-288.77
4795,1254789.63,11111111.11,11111111.11,1254789.63
4796,-29.92,11111111.11,-29.92,-29.92
4797,67.11,56.01,67.11,67.11
4798,-64.98,-51.3,-64.98,-64.98
4799,26.66,8.09,26.66,26.66
4800,-34.97,-22.3,-34.97,-34.97
4801,72.75,39.0,72.75,72.75
4802,55.9,156.77,55.9,55.9
4803,-1.64,-43.78,-1.64,-1.64
4804,186.8,234.51,186.8,186.8
4805,-30.81,-27.07,-30.81,-30.81
4806,-88.86,-90.38,-88.86,-88.86
4807,54783.07,24249.34,54783.07,54783.07
4808,-7.34,3.19,-7.34,-7.34
4809,-12.93,-12.78,-12.93,-12.93
4810,0.41,1.3,0.41,0.41
4811,13.13,-4.08,13.13,13.13
4812,15.63,-1.66,15.63,15.63
4813,123.19,180.09,123.19,123.19
4814,-22.69,-41.99,-22.69,-22.69
4815,-41.22,5.16,-41.22,-41.22
4816,-75.47,-67.26,-75.47,-75.47
4817,14.9,9.22,14.9,14.9
4818,17.2,-14.84,17.2,17.2
4819,-3.03,40.89,-3.03,-3.03
4820,32.66,22.72,32.66,32.66
4821,23.15,66.41,23.15,23.15
4822,6.79,16.99,6.79,6.79
4823,11.92,1.71,11.92,11.92
4824,13.85,2.81,13.85,13.85
4825,-89.26,-87.02,-89.26,-89.26
4826,-170.41,-177.41,-170.41,-170.41
4827,1254789.63,11111111.11,11111111.11,1254789.63
4828,-18.51,-12.06,-18.51,-18.51
4829,54.24,50.52,54.24,54.24
4830,40.29,36.4,40.29,40.29
4831,11.04,13.84,11.04,11.04
4832,-11.97,-16.42,-11.97,-11.97
4833,-8.88,-6.52,-8.88,-8.88
4834,-76.22,-82.87,-76.22,-76.22
4835,-26.26,-23.55,-26.26,-26.26
4836,-66.66,-51.93,-66.66,-66.66
4837,-56.69,112.77,-56.69,-56.69
4838,0.0,-63.95,0.0,0.0
4839,0.0,34.26,0.0,0.0
4840,257.22,37.84,257.22,257.22
4841,-337.41,-339.03,-337.41,-337.41
4842,1254789.63,11111111.11,11111111.11,1254789.63
4843,-30.57,-28.99,-30.57,-30.57
4844,-15.65,-18.46,-15.65,-15.65
4845,-32.79,-29.88,-32.79,-32.79
4846,34.48,46.19,34.48,34.48
4847,11.53,14.6,11.53,11.53
4848,57.84,16.36,57.84,57.84
4849,-24.86,-1.51,-24.86,-24.86
4850,-75.25,-76.86,-75.25,-75.25
4851,-100.31,-99.43,-100.31,-100.31
4852,-111.17,-111.17,11111111.11,-111.17
4853,1254789.63,11111111.11,11111111.11,1254789.63
4854,1254789.63,11111111.11,11111111.11,1254789.63
4855,1254789.63,11111111.11,11111111.11,1254789.63
4856,0.0,158.21,0.0,0.0
4857,0.0,-29.62,0.0,0.0
4858,-77.19,23.88,-77.19,-77.19
4859,205.69,142.52,205.69,205.69
4860,25.31,11.62,25.31,25.31
4861,4.25,6.52,4.25,4.25
4862,-12.52,-6.93,-12.52,-12.52
4863,16.05,4.09,16.05,16.05
4864,7.2,-2.57,7.2,7.2
4865,-0.44,-19.28,-0.44,-0.44
4866,-16.53,8.23,-16.53,-16.53
4867,-45.6,-21.01,-45.6,-45.6
4868,21.25,134.86,21.25,21.25
4869,-60.7,-84.39,-60.7,-60.7
4870,237.06,213.97,237.06,237.06
4871,70.67,231.4,70.67,70.67
4872,18.46,15.14,18.46,18.46
4873,-252.81,-130.11,-252.81,-252.81
4874,1254789.63,11111111.11,11111111.11,1254789.63
4875,1254789.63,11111111.11,11111111.11,1254789.63
4876,183.41,142.75,183.41,183.41
4877,-99.54,-99.61,-99.54,-99.54
4878,839.17,863.13,839.17,839.17
4879,-29.41,-19.93,-29.41,-29.41
4880,13.7,16.64,13.7,13.7
4881,11.4,15.84,11.4,11.4
4882,44.8,31.06,44.8,44.8
4883,8.56,-32.77,8.56,8.56
4884,92.52,116.17,92.52,92.52
4885,13.29,25.0,13.29,13.29
4886,-4.8,-10.34,-4.8,-4.8
4887,9.91,30.85,9.91,9.91
4888,-87.74,87.2,-87.74,-87.74
4889,-2187.44,-55.95,-2187.44,-2187.44
4890,30.23,30.23,11111111.11,30.23
4891,-96.85,-96.85,11111111.11,-96.85
4892,2337.6,2337.6,11111111.11,2337.6
4893,1533.3,-29.51,1533.3,1533.3
4894,-145.73,-244.11,-145.73,-145.73
4895,1254789.63,11111111.11,11111111.11,1254789.63
4896,595.81,92.76,595.81,595.81
4897,-68.11,-92.23,-68.11,-68.11
4898,0.0,874.31,0.0,0.0
4899,0.0,34.06,0.0,0.0
4900,-32.95,9.9,-32.95,-32.95
4901,-13.78,-21.7,-13.78,-13.78
4902,-17.09,-18.67,-17.09,-17.09
4903,-17.61,-17.04,-17.61,-17.61
4904,0.43,4.94,0.43,0.43
4905,-2.62,2.55,-2.62,-2.62
4906,158.93,18.09,158.93,158.93
4907,0.0,-67.86,0.0,0.0
4908,-81.93,26.35,-81.93,-81.93
4909,95.05,169.86,95.05,95.05
4910,-27.95,-32.96,-27.95,-27.95
4911,3.71,1.32,3.71,3.71
4912,-85.0,-74.54,-85.0,-85.0
4913,-863.29,-710.36,-863.29,-863.29
4914,1254789.63,11111111.11,11111111.11,1254789.63
4915,1254789.63,11111111.11,11111111.11,1254789.63
4916,1254789.63,11111111.11,11111111.11,1254789.63
4917,-124.13,-124.13,11111111.11,-124.13
4918,1254789.63,11111111.11,11111111.11,1254789.63
4919,88.29,36.95,88.29,88.29
4920,-62.77,-61.78,-62.77,-62.77
4921,-5.5,-6.08,-5.5,-5.5
4922,128.24,156.84,128.24,128.24
4923,-89.94,-90.03,-89.94,-89.94
4924,126.31,-30.06,126.31,126.31
4925,54.15,579.88,54.15,54.15
4926,-53.04,-55.13,-53.04,-53.04
4927,40.67,-17.48,40.67,40.67
4928,-121.51,-195.04,-121.51,-121.51
4929,1254789.63,11111111.11,11111111.11,1254789.63
4930,1254789.63,11111111.11,11111111.11,1254789.63
4931,461.04,-112.46,461.04,461.04
4932,72.31,11111111.11,72.31,72.31
4933,0.0,-63.42,0.0,0.0
4934,7.0,1157.96,7.0,7.0
4935,-138.5,-139.17,-138.5,-138.5
4936,1254789.63,11111111.11,11111111.11,1254789.63
4937,1254789.63,11111111.11,11111111.11,1254789.63
4938,1254789.63,11111111.11,11111111.11,1254789.63
4939,2.15,-5.12,2.15,2.15
4940,-7.13,-8.24,-7.13,-7.13
4941,17.54,-6.79,17.54,17.54
4942,0.84,25.84,0.84,0.84
4943,-24.6,18.43,-24.6,-24.6
4944,-13.12,-29.87,-13.12,-13.12
4945,17.55,-9.13,17.55,17.55
4946,56.61,59.76,56.61,56.61
4947,21.04,-44.01,21.04,21.04
4948,-19.91,-53.47,-19.91,-19.91
4949,-4.44,-18.03,-4.44,-4.44
4950,12.53,36.95,12.53,12.53
4951,-4.97,-28.22,-4.97,-4.97
4952,-25.28,-18.59,-25.28,-25.28
4953,-8.84,-6.88,-8.84,-8.84
4954,29.36,25.09,29.36,29.36
4955,49.69,12.29,49.69,49.69
4956,1.88,266.24,1.88,1.88
4957,19.59,90.45,19.59,19.59
4958,-15.5,-31.4,-15.5,-15.5
4959,-57.09,-53.17,-57.09,-57.09
4960,-10.58,73.49,-10.58,-10.58
4961,41.63,40.7,41.63,41.63
4962,113.76,-26.52,113.76,113.76
4963,-83.02,-39.07,-83.02,-83.02
4964,348.56,108.19,348.56,348.56
4965,-94.03,-91.73,-94.03,-94.03
4966,-60.98,-65.73,-60.98,-60.98
4967,55.49,83.32,55.49,55.49
4968,-66.51,-35.57,-66.51,-66.51
4969,65.17,88.84,65.17,65.17
4970,-92.12,-83.18,-92.12,-92.12
4971,-1380.92,-619.68,-1380.92,-1380.92
4972,1254789.63,11111111.11,11111111.11,1254789.63
4973,1254789.63,11111111.11,11111111.11,1254789.63
4974,900.92,289.75,900.92,900.92
4975,-23.36,-6.91,-23.36,-23.36
4976,-8.63,-70.92,-8.63,-8.63
4977,53.62,31.76,53.62,53.62
4978,-70.15,-91.08,-70.15,-70.15
4979,93.41,364.75,93.41,93.41
4980,447.4,-29.78,447.4,447.4
4981,-9.24,3037.65,-9.24,-9.24
4982,-249.21,-103.69,-249.21,-249.21
4983,1254789.63,11111111.11,11111111.11,1254789.63
4984,0.0,0.0,0.0,0.0
4985,0.0,0.0,0.0,0.0
4986,-126.84,-160.19,-126.84,-126.84
4987,1254789.63,11111111.11,11111111.11,1254789.63
4988,38.21,6.05,38.21,38.21
4989,-53.84,-26.98,-53.84,-53.84
4990,-5.38,-70.21,-5.38,-5.38
4991,46.56,141.44,46.56,46.56
4992,153.02,85.02,153.02,153.02
4993,-44.94,55.47,-44.94,-44.94
4994,-60.52,-151.59,-60.52,-60.52
4995,107.06,11111111.11,107.06,107.06
4996,-49.8,-7.69,-49.8,-49.8
4997,-77.13,-65.56,-77.13,-77.13
4998,478.75,475.79,478.75,478.75
4999,-133.82,-131.89,-133.82,-133.82
5000,1254789.63,11111111.11,11111111.11,1254789.63
5001,1254789.63,11111111.11,11111111.11,1254789.63
5002,3.13,37.55,3.13,3.13
5003,11.99,32.04,11.99,11.99
5004,0.42,-16.15,0.42,0.42
5005,-11.28,77.23,-11.28,-11.28
5006,115.59,32.95,115.59,115.59
5007,13.25,-12.45,13.25,13.25
5008,4.34,-11.96,4.34,4.34
5009,14.6,13.03,14.6,14.6
5010,-23.81,69.26,-23.81,-23.81
5011,52.11,46.02,52.11,52.11
5012,23.54,22.99,23.54,23.54
5013,-28.34,-27.81,-28.34,-28.34
5014,16.69,22.35,16.69,16.69
5015,10.19,13.54,10.19,10.19
5016,-60.71,-55.61,-60.71,-60.71
5017,-12.73,-53.45,-12.73,-12.73
5018,-38.17,-58.04,-38.17,-38.17
5019,3203.36,6797.31,3203.36,3203.36
5020,7.27,0.97,7.27,7.27
5021,21.71,21.89,21.71,21.71
5022,2.03,16.38,2.03,2.03
5023,11.5,7.17,11.5,11.5
5024,31.5,27.29,31.5,31.5
5025,-4.06,-12.95,-4.06,-4.06
5026,21.49,33.85,21.49,21.49
5027,-37.95,-31.15,-37.95,-37.95
5028,-88.87,-101.36,-88.87,-88.87
5029,-95.88,11111111.11,-95.88,-95.88
5030,-2115.97,-1428.83,-2115.97,-2115.97
5031,1254789.63,11111111.11,11111111.11,1254789.63
5032,0.0,11111111.11,0.0,0.0
5033,0.0,150.62,0.0,0.0
5034,-76.68,29.96,-76.68,-76.68
5035,30.3,32.41,30.3,30.3
5036,-71.02,-70.89,-71.02,-71.02
5037,-11346.32,-11283.85,-11346.32,-11346.32
5038,1254789.63,11111111.11,11111111.11,1254789.63
5039,1254789.63,11111111.11,11111111.11,1254789.63
5040,-167.28,-176.6,-167.28,-167.28
5041,1254789.63,11111111.11,11111111.11,1254789.63
5042,-719.22,-719.22,11111111.11,-719.22
5043,1254789.63,11111111.11,11111111.11,1254789.63
5044,-192.64,-192.64,11111111.11,-192.64
5045,1254789.63,11111111.11,11111111.11,1254789.63
5046,-22.35,-10.4,-22.35,-22.35
5047,-579.82,-324.09,-579.82,-579.82
5048,1254789.63,11111111.11,11111111.11,1254789.63
5049,-901.37,-1556.2,-901.37,-901.37
5050,1254789.63,11111111.11,11111111.11,1254789.63
5051,1254789.63,11111111.11,11111111.11,1254789.63
5052,1254789.63,11111111.11,11111111.11,1254789.63
5053,1254789.63,11111111.11,11111111.11,1254789.63
5054,1254789.63,11111111.11,11111111.11,1254789.63
5055,1254789.63,11111111.11,11111111.11,1254789.63
5056,0.0,11111111.11,0.0,0.0
5057,0.0,-318.48,0.0,0.0
5058,0.0,11111111.11,0.0,0.0
5059,-88.1,11111111.11,-88.1,-88.1
5060,-569.12,-162.62,-569.12,-569.12
5061,1254789.63,11111111.11,11111111.11,1254789.63
5062,-1711.45,-1711.45,11111111.11,-1711.45
5063,1254789.63,11111111.11,11111111.11,1254789.63
5064,1254789.63,11111111.11,11111111.11,1254789.63
5065,86.52,106.53,86.52,86.52
5066,54.14,8.07,54.14,54.14
5067,-49.88,-39.87,-49.88,-49.88
5068,53.67,-87.31,53.67,53.67
5069,-5.63,87.25,-5.63,-5.63
5070,8.77,-52.34,8.77,8.77
5071,1.61,194.76,1.61,1.61
5072,40.62,231.87,40.62,40.62
5073,496.83,4274.37,496.83,496.83
5074,-92.04,-98.97,-92.04,-92.04
5075,32.2,-65.24,32.2,32.2
5076,-95.84,-23.09,-95.84,-95.84
5077,-25.84,-23.16,-25.84,-25.84
5078,-36.93,-36.33,-36.93,-36.93
5079,-17.68,-21.33,-17.68,-17.68
5080,11.39,13.73,11.39,11.39
5081,43.57,72.41,43.57,43.57
5082,2.29,-41.42,2.29,2.29
5083,118.25,122.48,118.25,118.25
5084,-33.61,-45.52,-33.61,-33.61
5085,-140.86,-170.49,-140.86,-140.86
5086,1254789.63,11111111.11,11111111.11,1254789.63
5087,1254789.63,11111111.11,11111111.11,1254789.63
5088,1254789.63,11111111.11,11111111.11,1254789.63
5089,1254789.63,11111111.11,11111111.11,1254789.63
5090,-1310.86,-251.76,-1310.86,-1310.86
5091,1254789.63,11111111.11,11111111.11,1254789.63
5092,1254789.63,11111111.11,11111111.11,1254789.63
5093,-683.49,-1462.03,-683.49,-683.49
5094,1254789.63,11111111.11,11111111.11,1254789.63
5095,0.0,11111111.11,0.0,0.0
5096,-4.78,2281.78,-4.78,-4.78
5097,-11.66,-20.03,-11.66,-11.66
5098,7.23,-11.85,7.23,7.23
5099,-1.6,-46.33,-1.6,-1.6
5100,39.4,131.01,39.4,39.4
5101,-24.13,-12.95,-24.13,-24.13
5102,-94.83,-95.39,-94.83,-94.83
5103,-849.77,-1816.04,-849.77,-849.77
5104,1254789.63,11111111.11,11111111.11,1254789.63
5105,1254789.63,11111111.11,11111111.11,1254789.63
5106,-83.98,-84.08,-83.98,-83.98
5107,225.97,235.48,225.97,225.97
5108,-129.15,-139.43,-129.15,-129.15
5109,1254789.63,11111111.11,11111111.11,1254789.63
5110,1682.92,1680.82,1682.92,1682.92
5111,-89.09,-90.09,-89.09,-89.09
5112,-206.03,-206.51,-206.03,-206.03
5113,1254789.63,11111111.11,11111111.11,1254789.63
5114,1254789.63,11111111.11,11111111.11,1254789.63
5115,1254789.63,11111111.11,11111111.11,1254789.63
5116,84.11,218.19,84.11,84.11
5117,18399.54,81.07,18399.54,18399.54
5118,-98.18,-49.08,-98.18,-98.18
5119,82.02,-34.55,82.02,82.02
5120,64.44,194.49,64.44,64.44
5121,57.31,91.15,57.31,57.31
5122,321.76,369.62,321.76,321.76
5123,78.81,85.4,78.81,78.81
5124,-26.53,-23.03,-26.53,-26.53
5125,-24.25,-28.37,-24.25,-24.25
5126,-21.7,-79.29,-21.7,-21.7
5127,0.0,-618.92,0.0,0.0
5128,-88.51,11111111.11,-88.51,-88.51
5129,161.42,1161.78,161.42,161.42
5130,-3.88,53.41,-3.88,-3.88
5131,2.97,-17.62,2.97,2.97
5132,21.35,-15.31,21.35,21.35
5133,37.57,6.0,37.57,37.57
5134,-69.07,70.61,-69.07,-69.07
5135,-254.48,-61.87,-254.48,-254.48
5136,8.07,8.07,11111111.11,8.07
5137,854.92,589.94,854.92,854.92
5138,0.0,0.0,0.0,0.0
5139,0.0,0.0,0.0,0.0
5140,0.0,0.0,0.0,0.0
5141,0.0,-87.17,0.0,0.0
5142,0.0,567.85,0.0,0.0
5143,0.0,8.19,0.0,0.0
5144,0.0,11.63,0.0,0.0
5145,0.0,12.03,0.0,0.0
5146,0.0,-22.33,0.0,0.0
5147,0.0,45.92,0.0,0.0
5148,-32.86,-36.99,-32.86,-32.86
5149,35.53,74.9,35.53,35.53
5150,39.23,32.54,39.23,39.23
5151,-353.13,-198.16,-353.13,-353.13
5152,1254789.63,11111111.11,11111111.11,1254789.63
5153,1254789.63,11111111.11,11111111.11,1254789.63
5154,215.16,-49.36,215.16,215.16
5155,-58.37,59.64,-58.37,-58.37
5156,108.15,-29.08,108.15,108.15
5157,84.89,-108.78,84.89,84.89
5158,0.0,11111111.11,0.0,0.0
5159,-44.59,11111111.11,-44.59,-44.59
5160,-43.83,-44.9,-43.83,-43.83
5161,2.75,5.04,2.75,2.75
5162,-71.86,-68.76,-71.86,-71.86
5163,-85.02,85.16,-85.02,-85.02
5164,-5547.07,-434.53,-5547.07,-5547.07
5165,1254789.63,11111111.11,11111111.11,1254789.63
5166,1254789.63,11111111.11,11111111.11,1254789.63
5167,382.37,342.84,382.37,382.37
5168,436.25,386.7,436.25,436.25
5169,-12.83,39.88,-12.83,-12.83
5170,47.68,1.3,47.68,47.68
5171,-2.22,16.71,-2.22,-2.22
5172,136.74,97.02,136.74,136.74
5173,11.62,-21.41,11.62,11.62
5174,40.0,52.82,40.0,40.0
5175,1.86,-5.25,1.86,1.86
5176,-33.02,-77.37,-33.02,-33.02
5177,-63.44,-20.17,-63.44,-63.44
5178,0.0,66.77,0.0,0.0
5179,0.0,-2.85,0.0,0.0
5180,0.0,54.52,0.0,0.0
5181,0.0,-43.94,0.0,0.0
5182,0.0,-16.03,0.0,0.0
5183,0.0,-39.9,0.0,0.0
5184,0.0,-75.62,0.0,0.0
5185,0.0,106.14,0.0,0.0
5186,0.0,93.83,0.0,0.0
5187,0.0,8.13,0.0,0.0
5188,0.0,14.4,0.0,0.0
5189,0.0,-24.5,0.0,0.0
5190,0.0,2.58,0.0,0.0
5191,-50.63,38.08,-50.63,-50.63
5192,111.15,65.8,111.15,111.15
5193,-22.0,6.7,-22.0,-22.0
5194,103.97,78.56,103.97,103.97
5195,-39.69,-186.09,-39.69,-39.69
5196,0.0,11111111.11,0.0,0.0
5197,0.0,11111111.11,0.0,0.0
5198,0.0,-3172.64,0.0,0.0
5199,-160.97,11111111.11,-160.97,-160.97
5200,1254789.63,11111111.11,11111111.11,1254789.63
5201,1254789.63,11111111.11,11111111.11,1254789.63
5202,0.0,11111111.11,0.0,0.0
5203,0.0,11111111.11,0.0,0.0
5204,-79.22,11111111.11,-79.22,-79.22
5205,123.13,38.93,123.13,123.13
5206,-119.54,-294.6,-119.54,-119.54
5207,1254789.63,11111111.11,11111111.11,1254789.63
5208,1254789.63,11111111.11,11111111.11,1254789.63
5209,1254789.63,11111111.11,11111111.11,1254789.63
5210,1254789.63,11111111.11,11111111.11,1254789.63
5211,0.0,0.0,0.0,0.0
5212,0.0,0.0,0.0,0.0
5213,133.7,85.28,133.7,133.7
5214,-52.05,-10.0,-52.05,-52.05
5215,-44.93,-118.56,-44.93,-44.93
5216,68.87,11111111.11,68.87,68.87
5217,22.07,54.25,22.07,22.07
5218,29.96,0.41,29.96,29.96
5219,93.6,64.98,93.6,93.6
5220,-38.47,-1.45,-38.47,-38.47
5221,-97.23,-86.98,-97.23,-97.23
5222,2036.37,281.56,2036.37,2036.37
5223,45.03,45.38,45.03,45.03
5224,-19.75,-18.57,-19.75,-19.75
5225,21.4,27.1,21.4,21.4
5226,31.2,39.87,31.2,31.2
5227,-41.2,-31.9,-41.2,-41.2
5228,-15.52,13.96,-15.52,-15.52
5229,33.87,-20.78,33.87,33.87
5230,-254.55,-187.88,-254.55,-254.55
5231,1254789.63,11111111.11,11111111.11,1254789.63
5232,-266.77,-320.63,-266.77,-266.77
5233,1254789.63,11111111.11,11111111.11,1254789.63
