회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원)
(주)네이블커뮤니케이션즈,153460,2016/12,7498944,
(주)네이블커뮤니케이션즈,153460,2017/12,6996056,
(주)네이블커뮤니케이션즈,153460,2018/12,6545348,
(주)네이블커뮤니케이션즈,153460,2019/12,6240926,
(주)네이처셀,007390,2011/12,8904835,
(주)네이처셀,007390,2012/12,9612536,
(주)네이처셀,007390,2013/12,9650097,
(주)네이처셀,007390,2014/12,9737659,
(주)네이처셀,007390,2015/12,9341773,
(주)네이처셀,007390,2016/12,10816586,
(주)네이처셀,007390,2017/12,11105300,
(주)네이처셀,007390,2018/12,10567078,
(주)네이처셀,007390,2019/12,9765450,
(주)네패스,033640,2011/12,123750270,192698207
(주)네패스,033640,2012/12,163334293,213911840
(주)네패스,033640,2013/12,184760887,223591159
(주)네패스,033640,2014/12,150212278,193970098
(주)네패스,033640,2015/12,136459730,208738873
(주)네패스,033640,2016/12,128369683,148432879
(주)네패스,033640,2017/12,145792239,161946631
(주)네패스,033640,2018/12,142191508,146623755
(주)네패스,033640,2019/12,158551676,274870018
(주)넥센,005720,2011/12,61306642,100102572
(주)넥센,005720,2012/12,65243689,108667361
(주)넥센,005720,2013/12,68714024,110049948
(주)넥센,005720,2014/12,85008150,124892534
(주)넥센,005720,2015/12,84366260,123018453
(주)넥센,005720,2016/12,84889230,119295898
(주)넥센,005720,2017/12,122649446,154977962
(주)넥센,005720,2018/12,115907966,2446517637
(주)넥센,005720,2019/12,119069025,2510081134
(주)넥스턴바이오사이언스,089140,2011/12,7873098,
(주)넥스턴바이오사이언스,089140,2012/12,7660159,
(주)넥스턴바이오사이언스,089140,2013/12,7439031,
(주)넥스턴바이오사이언스,089140,2014/12,7129156,
(주)넥스턴바이오사이언스,089140,2015/12,7798273,
(주)넥스턴바이오사이언스,089140,2016/12,8463809,
(주)넥스턴바이오사이언스,089140,2017/12,9112889,
(주)넥스턴바이오사이언스,089140,2018/12,9051152,
(주)넥스턴바이오사이언스,089140,2019/12,16372986,
(주)넥스트아이,137940,2011/12,5811735,
(주)넥스트아이,137940,2012/12,7663176,7698368
(주)넥스트아이,137940,2013/12,6043451,6591369
(주)넥스트아이,137940,2014/12,10638087,11179892
(주)넥스트아이,137940,2015/12,10289084,11577766
(주)넥스트아이,137940,2016/12,10470416,13180455
(주)넥스트아이,137940,2017/12,9754322,15491822
(주)넥스트아이,137940,2018/12,9397104,20160408
(주)넥스트아이,137940,2019/12,9072454,18148557
(주)넥스트엔터테인먼트월드,160550,2014/12,839184,962484
(주)넥스트엔터테인먼트월드,160550,2015/12,674777,780268
(주)넥스트엔터테인먼트월드,160550,2016/12,42158352,42221200
(주)넥스트엔터테인먼트월드,160550,2017/12,53334952,53574917
(주)넥스트엔터테인먼트월드,160550,2018/12,58926867,60281013
(주)넥스트엔터테인먼트월드,160550,2019/12,61940980,72048097
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,1003459,
(주)넥슨게임즈,225570,2018/12,1813185,
(주)넥슨게임즈,225570,2019/12,15069077,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,332953,613189
(주)넵튠,217270,2017/12,381826,852096
(주)넵튠,217270,2018/12,307550,819534
(주)넵튠,217270,2019/12,202108,670675
(주)노랑풍선,104620,2019/12,35202441,36809213
(주)노루페인트,090350,2011/12,236810630,244322383
(주)노루페인트,090350,2012/12,251039617,259575421
(주)노루페인트,090350,2013/12,252537144,263587883
(주)노루페인트,090350,2014/12,255108746,268565816
(주)노루페인트,090350,2015/12,255705157,268708294
(주)노루페인트,090350,2016/12,259342926,272533101
(주)노루페인트,090350,2017/12,259693646,284787582
(주)노루페인트,090350,2018/12,263936072,287200884
(주)노루페인트,090350,2019/12,266713619,289546656
(주)노루홀딩스,000320,2011/12,14661136,388533306
(주)노루홀딩스,000320,2012/12,8501015,379714700
(주)노루홀딩스,000320,2013/12,8117646,383364451
(주)노루홀딩스,000320,2014/12,8085305,384137453
(주)노루홀딩스,000320,2015/12,8166646,389423935
(주)노루홀딩스,000320,2016/12,7091227,399518338
(주)노루홀딩스,000320,2017/12,8424659,413370213
(주)노루홀딩스,000320,2018/12,9710383,412068759
(주)노루홀딩스,000320,2019/12,16529834,422171875
(주)노바렉스,194700,2018/12,31031405,31064665
(주)노바렉스,194700,2019/12,58462102,58489646
(주)노바텍,285490,2018/12,462970,496656
(주)노바텍,285490,2019/12,533438,6764556
(주)노블엠앤비,106520,2012/12,29120950,31424288
(주)노블엠앤비,106520,2013/12,42694687,44766244
(주)노블엠앤비,106520,2014/12,40990800,41140784
(주)노블엠앤비,106520,2015/12,28048367,48696182
(주)노블엠앤비,106520,2016/12,26750403,40718890
(주)노블엠앤비,106520,2017/12,24981085,37710240
(주)노블엠앤비,106520,2018/12,18911365,35559621
(주)노블엠앤비,106520,2019/12,14925009,32619117
(주)노터스,278650,2019/12,22657624,23145892
(주)녹십자,006280,2011/12,232507686,251613703
(주)녹십자,006280,2012/12,280692341,300804194
(주)녹십자,006280,2013/12,343445601,368127333
(주)녹십자,006280,2014/12,373995648,408863837
(주)녹십자,006280,2015/12,463330537,500402998
(주)녹십자,006280,2016/12,515390293,554025943
(주)녹십자,006280,2017/12,513612930,552003705
(주)녹십자,006280,2018/12,511073351,559660095
(주)녹십자,006280,2019/12,573509752,641662228
(주)녹십자엠에스,142280,2014/12,8069255,
(주)녹십자엠에스,142280,2015/12,9488742,12613097
(주)녹십자엠에스,142280,2016/12,9323839,12181161
(주)녹십자엠에스,142280,2017/12,8719676,11249519
(주)녹십자엠에스,142280,2018/12,14068319,16706876
(주)녹십자엠에스,142280,2019/12,28435424,30537284
(주)녹십자웰빙,234690,2019/12,6647957,
(주)녹십자홀딩스,005250,2011/12,26473174,399826057
(주)녹십자홀딩스,005250,2012/12,34472175,456070794
(주)녹십자홀딩스,005250,2013/12,43556100,539416556
(주)녹십자홀딩스,005250,2014/12,50188858,594487027
(주)녹십자홀딩스,005250,2015/12,59553453,720446501
(주)녹십자홀딩스,005250,2016/12,79452420,852363992
(주)녹십자홀딩스,005250,2017/12,74841040,990287605
(주)녹십자홀딩스,005250,2018/12,67631416,1055214615
(주)녹십자홀딩스,005250,2019/12,46395694,1153902346
(주)녹원씨엔아이,065560,2011/12,4057341,4383730
(주)녹원씨엔아이,065560,2012/12,3943077,4424769
(주)녹원씨엔아이,065560,2013/12,3354047,3354047
(주)녹원씨엔아이,065560,2014/12,813129,3127581
(주)녹원씨엔아이,065560,2015/12,148805,12983710
(주)녹원씨엔아이,065560,2016/12,125685,125685
(주)녹원씨엔아이,065560,2017/12,48455,11486967
(주)녹원씨엔아이,065560,2018/12,11825900,14648300
(주)녹원씨엔아이,065560,2019/12,12761229,22152059
(주)농심,004370,2011/12,930392394,1087292962
(주)농심,004370,2012/12,923242027,1072200051
(주)농심,004370,2013/12,885614934,1058964903
(주)농심,004370,2014/12,857993284,1088115862
(주)농심,004370,2015/12,820530613,1132997956
(주)농심,004370,2016/12,792241722,1092482544
(주)농심,004370,2017/12,800947990,1122260576
(주)농심,004370,2018/12,807592992,1157817536
(주)농심,004370,2019/12,843923579,1208287549
(주)농심홀딩스,072710,2011/12,9551,181357822
(주)농심홀딩스,072710,2012/12,5151,183372041
(주)농심홀딩스,072710,2013/12,1958,204503307
(주)농심홀딩스,072710,2014/12,0,222320658
(주)농심홀딩스,072710,2015/12,0,217081913
(주)농심홀딩스,072710,2016/12,968,212431828
(주)농심홀딩스,072710,2017/12,5181,209067856
(주)농심홀딩스,072710,2018/12,5925,204077973
(주)농심홀딩스,072710,2019/12,72354,203846750
(주)누리플랜,069140,2011/12,15091663,15261903
(주)누리플랜,069140,2012/12,15662060,15823319
(주)누리플랜,069140,2013/12,15452315,15452315
(주)누리플랜,069140,2014/12,14917546,
(주)누리플랜,069140,2015/12,8170705,
(주)누리플랜,069140,2016/12,12586060,
(주)누리플랜,069140,2017/12,12369966,12397625
(주)누리플랜,069140,2018/12,12494678,17832163
(주)누리플랜,069140,2019/12,11937293,53031554
(주)누리플렉스,040160,2011/12,20079164,30141441
(주)누리플렉스,040160,2012/12,4044563,33292539
(주)누리플렉스,040160,2013/12,20438259,26217623
(주)누리플렉스,040160,2014/12,11017913,21632638
(주)누리플렉스,040160,2015/12,11376047,20164615
(주)누리플렉스,040160,2016/12,14861057,20991060
(주)누리플렉스,040160,2017/12,14670314,25906622
(주)누리플렉스,040160,2018/12,12454752,27645342
(주)누리플렉스,040160,2019/12,13719355,29095086
(주)누보,332290,2019/12,,
(주)뉴로스,126870,2012/12,14985328,15009900
(주)뉴로스,126870,2013/12,16942859,17092047
(주)뉴로스,126870,2014/12,19007183,19100040
(주)뉴로스,126870,2015/12,20480731,20554704
(주)뉴로스,126870,2016/12,20645041,38636600
(주)뉴로스,126870,2017/12,19534013,38164507
(주)뉴로스,126870,2018/12,25856434,40832286
(주)뉴로스,126870,2019/12,24436250,38382449
(주)뉴보텍,060260,2011/12,10556369,
(주)뉴보텍,060260,2012/12,9390098,
(주)뉴보텍,060260,2013/12,8628067,
(주)뉴보텍,060260,2014/12,8223311,
(주)뉴보텍,060260,2015/12,8166203,
(주)뉴보텍,060260,2016/12,7940646,
(주)뉴보텍,060260,2017/12,8064495,
(주)뉴보텍,060260,2018/12,8421662,
(주)뉴보텍,060260,2019/12,14942301,
(주)뉴인텍,012340,2011/12,16550288,21872201
(주)뉴인텍,012340,2012/12,16786484,20764749
(주)뉴인텍,012340,2013/12,16762396,19988658
(주)뉴인텍,012340,2014/12,18359842,18741217
(주)뉴인텍,012340,2015/12,17691342,20096110
(주)뉴인텍,012340,2016/12,17014332,19204516
(주)뉴인텍,012340,2017/12,18399691,20302708
(주)뉴인텍,012340,2018/12,17983839,20063980
(주)뉴인텍,012340,2019/12,17494545,21013598
(주)뉴트리,270870,2018/12,2403963,2809853
(주)뉴트리,270870,2019/12,3920630,4452775
(주)뉴파워프라즈마,144960,2016/12,32253663,32339671
(주)뉴파워프라즈마,144960,2017/12,37212062,39817334
(주)뉴파워프라즈마,144960,2018/12,38440499,40902561
(주)뉴파워프라즈마,144960,2019/12,44838865,47240326
(주)뉴프렉스,085670,2011/12,39257151,43224369
(주)뉴프렉스,085670,2012/12,42790116,43097712
(주)뉴프렉스,085670,2013/12,46955926,47541039
(주)뉴프렉스,085670,2014/12,47646815,48839705
(주)뉴프렉스,085670,2015/12,52850752,54184927
(주)뉴프렉스,085670,2016/12,49357521,52865198
(주)뉴프렉스,085670,2017/12,54300417,57951916
(주)뉴프렉스,085670,2018/12,56655291,77366318
(주)뉴프렉스,085670,2019/12,52273188,82069777
(주)다나와,119860,2011/12,749001,785368
(주)다나와,119860,2012/12,707959,738982
(주)다나와,119860,2013/12,591064,641356
(주)다나와,119860,2014/12,515875,556395
(주)다나와,119860,2015/12,1602786,1600361
(주)다나와,119860,2016/12,1414108,1421765
(주)다나와,119860,2017/12,3041006,5824364
(주)다나와,119860,2018/12,1823106,9589114
(주)다나와,119860,2019/12,3804493,12320029
(주)다날,064260,2011/12,1911353,2756311
(주)다날,064260,2012/12,791031,1975583
(주)다날,064260,2013/12,1363429,1730357
(주)다날,064260,2014/12,1132191,1327124
(주)다날,064260,2015/12,1171261,1259334
(주)다날,064260,2016/12,2160337,2196968
(주)다날,064260,2017/12,1636544,4540319
(주)다날,064260,2018/12,2875192,8871225
(주)다날,064260,2019/12,2221423,8982195
(주)다보링크,340360,2019/12,,
(주)다산네트웍스,039560,2011/12,19306142,41303480
(주)다산네트웍스,039560,2012/12,18914838,40227056
(주)다산네트웍스,039560,2013/12,18386027,42362528
(주)다산네트웍스,039560,2014/12,20386855,43132570
(주)다산네트웍스,039560,2015/12,22590359,79794861
(주)다산네트웍스,039560,2016/12,24871166,61457542
(주)다산네트웍스,039560,2017/12,24449517,42922973
(주)다산네트웍스,039560,2018/12,24079385,43637042
(주)다산네트웍스,039560,2019/12,23785970,60351000
(주)다우기술,023590,2011/12,85453939,120016368
(주)다우기술,023590,2012/12,124774684,158911139
(주)다우기술,023590,2013/12,101685897,198781698
(주)다우기술,023590,2014/12,103200516,251433158
(주)다우기술,023590,2015/12,102701597,246015315
(주)다우기술,023590,2016/12,80026094,227460805
(주)다우기술,023590,2017/12,76285826,217859293
(주)다우기술,023590,2018/12,92021428,245159736
(주)다우기술,023590,2019/12,93267106,291175084
(주)다우데이타,032190,2011/12,640257,133446097
(주)다우데이타,032190,2012/12,776008,181062877
(주)다우데이타,032190,2013/12,11535917,234238499
(주)다우데이타,032190,2014/12,17279488,288755066
(주)다우데이타,032190,2015/12,18902334,290659623
(주)다우데이타,032190,2016/12,14901366,270172894
(주)다우데이타,032190,2017/12,6523962,252145661
(주)다우데이타,032190,2018/12,1961451,278574794
(주)다우데이타,032190,2019/12,1186606,383537489
(주)다원시스,068240,2011/12,15919600,
(주)다원시스,068240,2012/12,22409951,
(주)다원시스,068240,2013/12,28313839,
(주)다원시스,068240,2014/12,42920250,43068573
(주)다원시스,068240,2015/12,54063475,54199018
(주)다원시스,068240,2016/12,57057478,57760684
(주)다원시스,068240,2017/12,102503016,103270286
(주)다원시스,068240,2018/12,114845148,116618373
(주)다원시스,068240,2019/12,129400341,140761077
(주)다이나믹디자인,145210,2015/12,89227453,158022359
(주)다이나믹디자인,145210,2016/12,84893794,139733243
(주)다이나믹디자인,145210,2017/12,79205239,121854362
(주)다이나믹디자인,145210,2018/12,61397998,86690205
(주)다이나믹디자인,145210,2019/12,58362639,76011306
(주)대교,019680,2011/12,135390144,149928005
(주)대교,019680,2012/12,139419453,147787115
(주)대교,019680,2013/12,134666322,141487520
(주)대교,019680,2014/12,130459342,153237632
(주)대교,019680,2015/12,135507555,160632519
(주)대교,019680,2016/12,162100537,190863369
(주)대교,019680,2017/12,185385767,190747027
(주)대교,019680,2018/12,183170640,190952898
(주)대교,019680,2019/12,172917088,185049342
(주)대구백화점,006370,2011/03,288071432,
(주)대구백화점,006370,2012/03,301911953,
(주)대구백화점,006370,2013/03,301525078,
(주)대구백화점,006370,2014/03,300275226,300317403
(주)대구백화점,006370,2015/03,300065378,300128724
(주)대구백화점,006370,2016/03,311031244,380249878
(주)대구백화점,006370,2017/03,307652299,452500745
(주)대구백화점,006370,2018/12,266522376,427483949
(주)대구백화점,006370,2019/12,262834537,420316659
(주)대덕,008060,2011/12,223843602,247594489
(주)대덕,008060,2012/12,202491702,226043642
(주)대덕,008060,2013/12,195172527,217375912
(주)대덕,008060,2014/12,196135020,
(주)대덕,008060,2015/12,191290984,
(주)대덕,008060,2016/12,171819847,
(주)대덕,008060,2017/12,185424406,
(주)대덕,008060,2018/12,464486845,492363933
(주)대덕,008060,2019/12,430199305,464154921
(주)대동,000490,2011/12,204497258,253092924
(주)대동,000490,2012/12,204387288,252279162
(주)대동,000490,2013/12,198427280,246214323
(주)대동,000490,2014/12,195186902,251725785
(주)대동,000490,2015/12,188456281,247396470
(주)대동,000490,2016/12,178221017,236961089
(주)대동,000490,2017/12,168273942,238796226
(주)대동,000490,2018/12,168998321,270206601
(주)대동,000490,2019/12,167268520,299179152
(주)대동스틸,048470,2011/12,12005929,
(주)대동스틸,048470,2012/12,11089762,
(주)대동스틸,048470,2013/12,10892179,
(주)대동스틸,048470,2014/12,12452271,
(주)대동스틸,048470,2015/12,12070783,
(주)대동스틸,048470,2016/12,11569787,
(주)대동스틸,048470,2017/12,11255783,
(주)대동스틸,048470,2018/12,11172922,
(주)대동스틸,048470,2019/12,10724059,
(주)대륙제관,004780,2011/12,37043296,
(주)대륙제관,004780,2012/12,39955149,
(주)대륙제관,004780,2013/12,39840509,
(주)대륙제관,004780,2014/12,41695830,
(주)대륙제관,004780,2015/12,43354204,
(주)대륙제관,004780,2016/12,50394758,
(주)대륙제관,004780,2017/12,54178932,
(주)대륙제관,004780,2018/12,54060622,
(주)대륙제관,004780,2019/12,54249559,
(주)대림제지,017650,2011/12,27414982,
(주)대림제지,017650,2012/12,25204262,
(주)대림제지,017650,2013/12,22392148,
(주)대림제지,017650,2014/12,21378253,
(주)대림제지,017650,2015/12,27756147,
(주)대림제지,017650,2016/12,26122340,
(주)대림제지,017650,2017/12,129815738,163424127
(주)대림제지,017650,2018/12,146290801,178698625
(주)대림제지,017650,2019/12,143664527,
(주)대명소노시즌,007720,2011/12,8718699,19116168
(주)대명소노시즌,007720,2012/12,8571740,13464323
(주)대명소노시즌,007720,2013/12,2853444,5294859
(주)대명소노시즌,007720,2014/12,2758543,4415636
(주)대명소노시즌,007720,2015/12,3482285,3717998
