회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
영풍제지(주),6740,14-Dec,2.63,-1.45,4.13,-7.14,-9.33,-2.6,0.0,12.16,1.85,1.52,0.74,1.04,1.31,391.08,300.45,70.94,17.08,4.71,29.88,6.11,92.62,85.41,0.82,5.85,6.2,2.37,41.2,0.82,5.03,,305401.74,462468.93,1152580.85,0.0,51.74,0.14,0.34,0.19,-5.61,0.0,0.0,0.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영풍제지(주),6740,15-Dec,-5.97,-1.35,-1.88,-34.0,-8.05,-10.41,0.0,9.47,-6.71,-5.47,-1.88,-2.83,-4.46,211.59,143.27,44.94,28.92,12.12,14.86,4.98,27.51,77.56,0.81,6.1,6.46,2.17,51.83,0.81,3.59,,285129.29,475550.61,1137048.8,0.0,30.77,0.08,0.18,0.12,0.0,0.0,0.0,0.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영풍제지(주),6740,16-Dec,1.68,5.69,1.41,48.25,-12.29,5.96,0.0,10.52,6.28,5.99,0.67,0.9,4.65,271.64,219.75,50.93,28.6,11.49,7.0,2.16,13.55,77.76,0.95,7.65,6.58,2.48,34.51,0.95,3.32,,318935.23,468716.8,1155995.56,0.0,57.52,0.16,0.39,0.22,3.96,0.0,0.0,0.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영풍제지(주),6740,17-Dec,5.79,5.47,-0.37,41.69,2.67,3.49,0.0,10.86,3.69,4.04,2.64,3.13,3.11,240.68,207.37,28.09,31.06,11.09,12.3,3.55,26.29,76.3,1.09,9.66,6.46,2.96,31.79,1.09,3.66,,314735.03,481995.62,1163840.06,0.0,42.74,0.12,0.28,0.14,4.76,0.43,0.0,456353.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영풍제지(주),6740,18-Dec,36.81,8.54,-9.77,15.64,-14.15,13.78,0.0,23.95,12.88,13.72,13.55,16.26,10.73,315.7,283.26,56.14,25.02,6.14,54.05,13.52,176.15,79.98,1.07,9.26,6.96,3.3,38.14,1.07,3.82,,306392.2,534440.43,1349078.47,0.0,94.66,0.21,0.54,0.27,-6.36,0.36,0.0,397332.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영풍제지(주),6740,19-Dec,32.49,0.26,76.93,-34.74,3.26,7.53,-16.51,19.38,9.31,7.77,7.8,10.91,6.65,318.18,266.98,69.32,16.58,4.57,36.51,7.27,113.58,85.78,0.86,9.37,6.81,2.25,41.94,0.86,4.19,,309556.54,565157.83,1354602.96,0.0,72.6,0.17,0.4,0.23,0.0,0.33,0.0,323961.0,"  골판지, 종이 상자 및 종이 용기 제조업"
영화금속(주),12280,11-Dec,2.87,-18.86,-8.19,3.29,72.24,-69.38,-50.5,10.04,2.56,13.08,9.27,5.85,4.06,81.2,59.41,1.57,208.92,49.47,12.85,5.5,17.57,32.37,5.1,11.65,5.02,3.45,18.19,5.1,2.3,3.26,228326.74,253861.56,557696.82,0.0,62.77,0.26,0.56,0.16,19.41,0.05,440418.0,59494.0,  자동차 신품 부품 제조업
영화금속(주),12280,12-Dec,3.6,-6.71,-2.43,-10.74,-8.83,21.56,15.32,11.57,3.08,13.04,9.47,6.02,4.84,100.32,72.83,1.7,137.07,39.72,17.82,6.33,25.94,42.18,4.24,10.61,5.1,3.33,22.31,4.24,2.5,3.25,231990.51,256037.78,547236.77,0.0,66.96,0.28,0.61,0.17,-4.93,0.05,358028.0,54299.0,  자동차 신품 부품 제조업
영화금속(주),12280,13-Dec,4.0,-6.87,1.31,-12.52,-39.96,9.69,-4.13,10.55,3.07,10.87,6.94,4.27,4.98,104.88,85.15,2.33,101.27,30.71,29.63,8.86,48.54,49.68,3.54,13.53,5.17,3.22,24.74,3.54,2.99,3.54,233582.32,270163.22,525980.51,0.0,65.37,0.29,0.57,0.17,-3.11,0.09,232999.0,108172.0,  자동차 신품 부품 제조업
영화금속(주),12280,14-Dec,8.77,-100.0,-100.0,-100.0,-100.0,-100.0,118.86,12.25,4.51,14.76,9.98,5.76,7.81,117.96,100.65,1.3,98.68,27.69,20.99,6.79,37.65,50.33,3.27,21.44,5.49,3.43,23.95,3.27,3.67,,165688.93,197711.08,394020.65,0.0,69.89,0.29,0.59,0.19,41.71,0.1,240803.0,162071.0,  자동차 신품 부품 제조업
영화금속(주),12280,15-Dec,18.69,7.78,5.78,10.43,1.33,10.37,0.0,16.24,7.37,22.22,14.41,9.38,11.32,129.24,111.83,11.15,94.02,26.98,24.49,8.01,44.0,51.54,3.02,21.4,4.51,2.76,22.94,3.02,3.13,,171342.4,206389.65,406291.92,0.0,81.92,0.35,0.68,0.23,4.53,0.14,167553.0,226611.0,  자동차 신품 부품 제조업
영화금속(주),12280,16-Dec,13.13,22.43,28.65,14.3,57.9,16.63,0.0,14.61,5.91,14.71,8.65,6.92,7.38,136.07,110.75,14.88,103.68,32.82,15.53,6.96,24.08,49.1,2.49,15.77,4.2,2.2,24.15,2.49,2.51,,172112.77,190264.16,454750.2,0.0,70.11,0.27,0.63,0.23,9.39,0.1,166730.0,156900.0,  자동차 신품 부품 제조업
영화금속(주),12280,17-Dec,4.13,30.5,38.83,20.47,26.89,3.75,0.0,10.61,2.58,6.76,4.55,4.0,2.93,123.27,99.11,6.4,156.19,46.54,4.96,3.02,6.5,39.03,2.62,13.71,4.52,1.89,23.41,2.62,2.01,,241918.84,216512.43,457535.85,0.0,39.1,0.21,0.44,0.21,29.7,0.25,71619.0,449287.0,  자동차 신품 부품 제조업
영화금속(주),12280,18-Dec,0.41,15.9,14.24,18.46,42.14,-0.88,0.0,6.77,0.45,1.48,0.55,0.47,0.53,102.63,78.49,13.74,199.56,49.39,3.83,2.35,5.17,33.38,3.24,13.27,5.0,1.91,18.05,3.24,1.83,,217762.8,207250.68,430574.12,0.0,38.42,0.19,0.4,0.18,23.16,0.2,76993.0,457783.0,  자동차 신품 부품 제조업
영화금속(주),12280,19-Dec,0.64,-3.13,-1.75,-5.0,22.29,1.65,0.0,7.58,0.11,0.38,0.98,0.87,0.13,117.4,81.85,9.21,185.47,48.28,3.86,2.17,5.19,35.03,3.32,10.34,5.04,1.85,16.02,3.32,1.72,,253902.57,224167.9,417108.38,0.0,35.74,0.22,0.4,0.19,0.0,0.15,78705.0,346567.0,  자동차 신품 부품 제조업
영화테크(주),265560,17-Dec,47.02,-70.95,-90.95,-48.41,-83.82,-33.02,-47.78,23.18,9.81,14.9,12.4,11.63,10.46,345.7,304.02,107.12,31.12,7.99,47.11,11.6,139.93,76.27,,,,,,,,,96431.54,82592.86,432072.78,0.0,122.2,0.27,1.43,0.28,0.0,2.49,0.0,1263055.0,  자동차 신품 부품 제조업
영화테크(주),265560,18-Dec,48.85,-4.03,15.15,-11.47,6.7,1.55,-32.8,18.18,7.29,8.27,5.22,5.87,6.49,424.86,363.13,38.02,23.91,6.27,63.7,13.53,195.99,80.7,1.13,8.21,4.87,3.48,9.12,1.13,4.13,1.33,115246.05,32033.37,452939.07,0.0,96.34,0.25,3.47,0.27,-8.45,3.2,0.0,1427487.0,  자동차 신품 부품 제조업
영화테크(주),265560,19-Dec,-30.83,-5.07,9.74,-10.71,4.46,-4.77,-138.06,11.8,-3.33,-3.2,-2.62,-3.37,-2.59,366.96,304.58,20.38,23.52,6.94,41.28,9.86,113.3,80.96,0.96,6.99,6.14,2.58,9.58,0.96,4.05,1.24,133707.76,131654.27,454438.04,0.0,51.37,0.15,0.52,0.19,-5.38,4.07,0.0,1621689.0,  자동차 신품 부품 제조업
예스이십사(주),53280,11-Dec,241.54,118.31,33.59,61.38,264.2,21.97,,20.84,1.24,8.05,4.29,1.44,3.68,87.87,54.16,25.45,121.09,0.0,10.77,2.03,0.0,45.23,6.51,12.53,30.68,15.32,12.61,6.51,5.48,6.54,52692.54,0.0,292624.17,0.0,107.77,0.19,,0.07,8.88,0.0,407000.0,0.0,  무점포 소매업
예스이십사(주),53280,12-Dec,76704.04,-100.0,-100.0,-100.0,-100.0,-100.0,152.84,21.46,2.15,12.67,5.52,2.12,5.61,128.18,97.27,47.27,130.69,4.31,13.06,3.03,171.51,43.35,5.88,12.68,25.52,11.47,12.8,5.88,4.67,,73710.37,0.0,332847.29,0.0,84.73,0.19,,0.08,0.24,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,13-Dec,24.91,0.89,14.19,-6.51,25.12,4.74,0.0,20.85,1.13,6.05,2.31,0.98,2.67,117.31,79.46,15.38,122.22,2.67,4.99,1.17,102.68,45.0,5.35,10.95,23.65,8.77,12.43,5.35,4.24,,95929.34,0.0,335013.88,0.0,56.01,0.16,,0.07,0.24,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,14-Dec,15.49,19.03,-1.51,-4.31,-6.13,8.56,28.45,25.9,3.43,18.6,6.96,4.75,5.03,75.39,57.23,6.97,268.68,30.99,7.99,3.97,18.79,27.12,5.37,10.84,24.61,8.87,13.81,5.37,4.03,,247900.1,42932.39,737167.44,0.0,52.83,0.18,3.05,0.12,-8.11,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,15-Dec,26.11,-39.66,-57.94,-24.99,-11.56,1.38,-87.08,25.99,0.51,2.31,7.47,3.52,1.08,119.22,85.35,20.48,119.44,2.36,26.55,6.82,613.26,45.57,4.68,8.62,9.08,5.35,9.62,4.68,2.42,3.02,103543.02,0.0,447141.11,0.0,92.27,0.21,,0.1,-0.52,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,16-Dec,6.7,9.34,4.2,6.56,-1.22,-3.81,-63.0,25.46,0.16,0.86,0.66,0.28,0.38,105.26,77.54,37.67,149.42,7.59,16.13,4.3,127.41,40.09,5.5,10.79,23.65,10.25,13.65,5.5,4.1,3.96,109573.77,0.0,492749.64,0.0,69.23,0.15,,0.07,-0.78,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,17-Dec,-1.49,8.05,5.07,2.93,9.24,1.47,-140.81,26.17,-0.06,-0.1,-0.47,-0.2,-0.14,95.71,68.96,6.2,165.58,9.27,6.0,1.66,40.36,37.65,6.04,11.15,19.94,10.63,13.83,6.04,3.83,4.1,99053.25,0.0,456682.15,0.0,67.55,0.15,,0.06,16.58,0.0,0.0,0.0,  무점포 소매업
예스이십사(주),53280,18-Dec,-2.73,1.02,-0.22,-8.72,0.71,-10.99,,19.6,-1.07,-7.38,-0.91,-0.36,-2.67,80.81,55.89,8.47,201.42,8.68,5.96,1.61,45.91,33.18,7.03,12.85,20.31,11.52,14.81,7.03,3.86,4.69,90183.56,0.0,423131.61,0.0,56.07,0.12,,0.05,9.03,0.0,,0.0,  무점포 소매업
예스이십사(주),53280,19-Dec,6.12,17.4,17.18,-5.09,8.81,-4.98,,21.45,-0.03,0.01,2.83,1.18,-0.08,63.98,41.36,4.71,272.41,13.15,12.16,4.0,67.62,26.85,8.06,12.61,21.89,11.17,14.61,8.06,3.42,5.3,85924.71,0.0,450172.74,0.0,93.59,0.18,,0.08,10.35,0.0,,0.0,  무점포 소매업
오상자이엘(주),53980,11-Dec,5.81,-74.61,-83.81,-73.62,-87.53,-63.86,-82.91,22.53,1.57,2.3,6.34,9.74,1.02,97.88,74.43,14.38,66.01,14.88,10.47,6.45,27.97,60.24,1.08,6.09,3.55,4.79,5.26,1.08,1.63,1.86,95956.24,40756.14,749563.34,0.0,106.99,0.14,2.52,0.21,-2.3,0.0,1354971.0,0.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,12-Dec,12.07,16.64,151.63,-7.89,-10.69,11.21,534.51,23.12,8.63,10.0,7.72,11.25,5.92,124.32,95.44,17.65,74.11,23.02,13.97,9.33,25.82,57.44,1.17,6.92,3.64,3.21,5.59,1.17,1.66,2.13,109506.61,38850.91,782227.03,0.0,123.86,0.17,3.49,0.27,11.76,0.0,181281.0,0.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,13-Dec,9.32,13.89,15.78,19.73,32.95,28.86,-8.15,22.05,7.33,7.68,5.61,8.71,4.72,116.65,86.56,24.96,53.89,18.55,19.93,11.53,37.61,64.98,1.05,6.91,3.9,2.25,5.71,1.05,1.67,2.18,196561.91,50127.03,776475.58,0.0,55.22,0.14,2.17,0.23,14.74,2.02,0.0,997038.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,14-Dec,6.46,9.03,38.31,2.22,18.94,11.02,-23.81,19.71,5.02,4.93,4.0,6.21,3.23,98.41,68.87,14.86,51.13,18.08,12.11,6.64,22.66,66.17,0.98,6.34,4.34,1.96,5.87,0.98,1.87,2.2,183690.09,43101.77,663867.22,0.0,51.05,0.14,2.18,0.23,27.52,0.21,0.0,120841.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,15-Dec,3.8,-18.51,7.93,26.07,16.84,-17.07,-946.41,16.79,-42.31,-43.32,1.72,2.51,-28.89,149.91,108.21,35.97,48.5,13.16,13.31,5.72,33.04,67.34,1.02,5.59,4.6,1.63,5.57,1.02,2.05,1.94,174736.51,41801.3,501304.31,0.0,-54.02,-0.19,-2.26,-0.25,7.91,0.92,0.0,524084.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,16-Dec,-0.24,7.9,0.89,-5.94,-6.71,-7.23,,13.53,-6.11,-7.61,-0.17,-0.22,-4.75,93.99,68.06,33.38,72.73,20.54,12.82,7.21,26.28,57.89,1.25,5.93,5.42,1.66,5.54,1.25,2.07,1.9,157896.18,54898.01,433896.87,0.0,26.78,0.1,0.77,0.13,24.67,0.91,0.0,550183.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,17-Dec,3.14,0.48,-17.57,16.06,34.3,6.32,,13.01,4.54,6.27,1.59,1.93,3.74,115.97,78.94,22.04,63.24,17.13,5.49,2.59,12.41,61.26,1.38,5.82,5.7,2.0,5.64,1.38,2.04,2.0,161295.66,89487.78,433640.92,0.0,51.0,0.19,0.92,0.23,0.53,0.75,0.0,466192.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,18-Dec,-2.65,2.64,-0.23,8.67,4.0,-0.92,-142.16,10.58,-1.98,-2.58,-1.37,-1.75,-1.55,114.58,79.57,28.92,69.11,18.93,-0.69,-0.36,-1.49,59.13,1.3,4.94,5.09,2.14,5.03,1.3,1.97,1.72,146952.55,85125.26,418387.82,0.0,43.13,0.15,0.74,0.2,6.38,1.13,0.0,660537.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오상자이엘(주),53980,19-Dec,-5.78,-11.7,-52.85,-0.09,-10.93,-23.55,,9.24,-19.93,-33.88,-3.28,-3.48,-18.77,108.3,78.8,20.78,95.33,21.38,5.62,2.73,12.83,51.2,1.7,5.97,5.73,3.33,5.67,1.7,2.11,1.9,59679.54,72191.27,309148.0,-0.01,-12.27,-0.02,-0.1,-0.02,19.5,0.82,0.0,547851.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
오성첨단소재(주),52420,11-Dec,0.3,885.34,2278.19,393.64,178.31,703.0,,15.33,64.44,54.72,1.09,3.59,19.61,101.19,85.65,56.02,139.68,38.95,9.93,21.27,14.86,41.72,0.81,7.41,8.16,0.51,17.25,0.81,0.49,1.41,738792.29,482382.61,2394851.21,0.0,104.53,0.32,1.6,1.19,-2.88,1.07,3460888.0,1230523.0,  플라스틱제품 제조업
오성첨단소재(주),52420,12-Dec,-2.23,-61.53,-49.72,-58.83,-2.14,-88.78,-321.41,-22.12,-269.93,-167.32,-7.09,-34.15,-56.07,50.87,32.3,2.27,721.71,68.18,-1.49,-3.51,-1.93,12.17,0.62,4.37,5.79,0.41,13.21,0.62,0.31,0.77,605392.4,515049.13,1014759.66,0.0,-168.16,-1.0,-1.98,-2.68,-9.21,1.17,3304967.0,1222009.0,  플라스틱제품 제조업
오성첨단소재(주),52420,13-Dec,-1.04,-27.2,-28.59,-47.8,-58.31,-301.14,,-6.95,-573.49,0.0,-9.26,-16.66,-318.88,21.02,14.89,1.93,0.0,35.02,-8.14,-16.47,-31.04,0.0,-7.81,7.01,7.66,0.92,17.89,-7.81,0.52,2.23,470691.75,576026.63,802708.93,0.0,-594.52,-3.49,-4.86,-5.28,-7.97,2.43,1094917.0,3246188.0,  플라스틱제품 제조업
오성첨단소재(주),52420,14-Dec,-2.34,-20.05,-21.09,-14.27,21.41,-264.8,,-9.48,-46.14,-242.01,-12.36,-19.45,-29.3,183.07,107.48,26.5,44.27,15.63,-11.51,-4.94,-22.6,69.31,5.25,9.54,7.78,1.07,13.25,5.25,0.72,3.03,397386.01,634829.79,702592.1,0.0,-20.02,-0.11,-0.13,-0.16,-8.66,2.63,1853461.0,3060225.0,  플라스틱제품 제조업
오성첨단소재(주),52420,15-Dec,0.29,-41.34,-63.41,53.41,-80.17,-48.48,,14.91,-108.39,-64.41,0.5,1.26,-42.64,247.15,233.96,22.31,64.27,11.71,-1.21,-0.89,-4.05,60.88,0.59,4.93,4.98,0.77,9.11,0.59,1.16,1.13,229844.59,172288.08,624901.33,0.0,4.17,0.02,0.06,0.03,-34.05,4.56,1285663.0,2304446.0,  플라스틱제품 제조업
오성첨단소재(주),52420,16-Dec,-0.78,-32.97,-5.0,-51.21,-25.73,-27.83,,12.7,-55.25,-49.58,-2.16,-3.84,-31.11,285.96,262.72,177.84,52.56,12.41,-3.5,-1.72,-9.73,65.55,0.9,15.49,6.17,1.31,28.97,0.9,1.51,1.11,221233.19,172811.89,424413.88,0.0,8.4,0.04,0.11,0.06,-1.31,4.66,624252.0,2068033.0,  플라스틱제품 제조업
오성첨단소재(주),52420,17-Dec,0.53,74.06,27.88,93.91,28.04,81.6,,17.82,2.37,1.79,1.2,2.35,1.21,203.39,192.48,125.71,46.23,26.58,-14.86,-11.72,-17.67,68.39,0.76,14.92,5.43,1.17,31.62,0.76,1.56,1.14,302005.99,247365.68,826297.44,0.0,25.12,0.09,0.31,0.23,-10.6,4.24,0.0,1881950.0,  플라스틱제품 제조업
오성첨단소재(주),52420,18-Dec,0.5,32.44,-2.07,13.0,83.03,73.55,418.46,12.85,12.47,5.27,0.56,1.65,4.24,909.93,830.85,536.65,11.59,5.47,10.3,3.58,19.56,89.61,0.42,9.82,5.21,1.04,20.97,0.42,1.74,0.8,498048.19,402349.82,1758786.06,0.0,17.3,0.05,0.21,0.16,-37.78,3.18,481813.0,1404393.0,  플라스틱제품 제조업
오성첨단소재(주),52420,19-Dec,4.98,54.39,-35.29,86.27,-20.18,31.64,165.34,12.47,21.91,9.68,1.03,2.9,7.77,1113.55,1072.08,744.97,30.87,21.13,13.77,11.12,15.37,76.41,0.43,12.81,7.46,1.93,27.06,0.43,1.93,0.8,259656.41,347270.04,2327425.31,0.0,40.02,0.04,0.3,0.15,16.67,1.73,0.0,1154122.0,  플라스틱제품 제조업
올리패스(주),244460,19-Dec,-6.98,-93.14,-96.6,-89.48,-99.61,-77.2,,46.48,-2722.49,0.0,-48.23,-1261.23,-104.1,193.25,191.39,138.67,191.28,53.07,-44.88,-945.0,-55.54,34.33,,,,,,,,,117025.51,0.0,594317.52,0.0,-346.63,-0.68,,-21.88,0.0,2918.83,0.0,9347913.0,  기초 의약물질 및 생물학적 제제 제조업
옴니시스템(주),57540,11-Dec,-4.11,51.93,307.08,-6.38,2888.26,-18.85,,14.98,-17.03,-29.53,-10.78,-12.68,-14.47,118.65,81.65,10.36,102.44,29.73,3.76,2.07,6.39,49.4,1.72,5.64,6.81,2.62,6.9,1.72,1.68,1.61,146455.14,29091.6,431957.1,0.01,3.06,0.01,0.15,0.01,1.27,3.11,1029419.0,862190.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,12-Dec,-5.93,-20.55,-41.02,1.25,-34.97,-5.89,,12.48,-14.52,-21.86,-11.01,-13.8,-11.59,178.07,142.4,40.92,70.92,18.68,-12.43,-5.72,-27.6,58.51,1.49,4.77,6.9,2.57,6.27,1.49,1.71,1.39,131080.1,12834.66,509997.27,-0.01,-9.85,-0.03,-1.01,-0.03,-32.7,6.84,29022.0,1612945.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,13-Dec,0.2,33.02,29.59,0.59,2.59,67.77,,19.19,-10.99,-12.85,0.17,0.21,-8.72,201.25,160.14,37.7,35.52,8.4,-5.62,-2.12,-17.53,73.79,1.18,5.66,3.46,3.1,6.76,1.18,2.42,1.42,90601.55,20098.12,362947.94,-0.08,-0.46,0.0,-0.02,0.0,86.92,3.29,323632.0,1055737.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,14-Dec,12.88,9.32,55.72,-12.8,55.49,5.51,,21.69,4.1,5.68,6.02,6.21,3.98,168.57,107.17,20.98,40.41,9.8,24.29,7.53,71.3,71.22,1.34,6.19,5.55,3.13,8.42,1.34,3.52,2.2,109491.98,18126.66,340587.73,0.0,60.61,0.19,3.66,0.21,16.5,2.18,399736.0,1106255.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,15-Dec,16.1,21.09,28.48,25.61,0.56,17.5,157.6,26.16,10.01,12.61,7.91,8.93,8.87,183.48,129.98,45.84,44.71,17.69,29.16,11.13,50.93,69.1,1.27,5.05,7.22,2.38,9.39,1.27,2.96,2.21,148983.3,16747.23,393839.93,0.0,62.08,0.23,5.52,0.29,4.72,3.43,82557.0,1850124.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,16-Dec,5.43,5.75,3.34,6.78,27.21,3.05,-65.13,21.98,3.89,3.85,2.58,3.66,2.75,161.45,105.36,32.22,48.51,18.2,10.78,5.13,19.34,67.34,1.03,4.2,5.6,1.86,8.87,1.03,2.22,1.72,147954.58,19328.92,409772.6,0.0,46.67,0.17,3.57,0.25,1.64,2.74,214718.0,1502595.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,17-Dec,6.18,25.06,14.44,38.38,64.17,9.0,141.03,15.24,5.42,9.07,3.04,2.89,5.72,127.58,75.0,33.82,70.4,15.34,11.12,4.84,29.94,58.69,1.69,5.34,8.03,2.96,6.55,1.69,2.82,2.42,147715.25,14435.36,467262.97,0.0,57.78,0.18,5.91,0.19,9.68,2.3,112850.0,2183717.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,18-Dec,2.27,-1.51,8.28,-11.55,-45.52,4.09,-51.32,15.99,2.79,4.31,2.08,2.3,2.52,179.29,133.78,69.86,61.23,22.25,13.21,5.5,22.54,62.02,1.5,5.21,7.24,2.52,6.49,1.5,2.28,2.09,151646.81,15681.8,483300.16,0.0,55.54,0.17,5.37,0.19,-4.78,2.67,303000.0,2233577.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
옴니시스템(주),57540,19-Dec,-1.56,9.12,-0.07,43.56,6.71,23.52,487.36,14.47,19.89,22.13,-1.5,-2.09,14.29,208.72,169.34,42.56,42.44,13.72,-6.94,-3.0,-15.08,70.21,1.08,6.0,6.02,2.0,14.34,1.08,2.13,1.51,145348.1,12254.69,525341.53,0.0,113.39,0.31,13.45,0.46,0.39,3.38,530000.0,2561092.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
와이아이케이(주),232140,15-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,461.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  특수 목적용 기계 제조업
와이아이케이(주),232140,16-Dec,11111111.11,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  특수 목적용 기계 제조업
와이아이케이(주),232140,17-Dec,33.84,,,,,,29.53,21.94,9.56,17.77,14.55,12.86,10.82,214.06,44.96,12.48,64.27,7.18,5.55,1.92,30.26,60.88,,,,,,,,,137331.13,24801.71,1117777.86,0.0,167.94,0.21,9.3,0.18,0.0,5.45,0.0,8208374.0,  특수 목적용 기계 제조업
와이아이케이(주),232140,18-Dec,9.71,44.41,55.55,36.41,-44.44,47.63,95.21,22.64,11.55,30.71,20.26,13.55,17.28,512.21,347.42,96.47,60.69,22.5,32.5,9.7,54.56,62.23,2.43,3.43,76.44,11.29,16.09,2.43,3.9,2.3,174658.52,107708.95,1455231.59,0.0,245.11,0.29,3.97,0.23,10.92,4.5,0.0,9809111.0,  특수 목적용 기계 제조업
와이아이케이(주),232140,19-Dec,-2.81,2.43,15.75,-1.51,16.96,-10.67,-138.1,34.5,-21.41,-10.55,-6.06,-23.57,-5.5,156.42,96.66,30.02,84.25,27.62,22.97,41.34,38.03,54.27,0.44,0.77,10.8,1.77,8.5,0.44,0.62,0.41,232269.8,145286.71,1696236.96,0.0,79.68,0.11,1.27,0.43,-12.12,58.2,0.0,16876930.0,  특수 목적용 기계 제조업
와이엠씨(주),155650,12-Dec,24.52,-100.0,-100.0,-100.0,-100.0,-100.0,,31.15,16.04,20.72,17.54,18.13,15.52,426.28,293.86,29.6,33.52,12.23,59.58,15.46,122.31,74.89,,,,,,,,,124793.03,47452.34,335111.41,0.0,86.17,0.32,2.27,0.33,0.0,1.51,0.0,691030.0,  전자부품 제조업
와이엠씨(주),155650,13-Dec,27.7,8.49,-9.66,-8.7,-4.98,15.14,-56.78,27.44,10.22,11.88,11.25,12.17,9.45,503.51,363.96,125.88,25.73,10.11,65.35,14.46,132.32,79.53,1.23,3.93,10.55,2.81,11.55,1.23,4.2,,106318.43,45573.75,338734.64,0.0,86.75,0.27,2.02,0.29,6.38,2.43,0.0,1144261.0,  전자부품 제조업
와이엠씨(주),155650,14-Dec,7.26,1.56,23.32,-11.2,-1.66,-1.55,-98.5,17.56,0.15,0.18,3.15,3.42,0.14,379.65,263.14,98.65,29.7,13.54,47.85,11.98,80.95,77.1,1.18,4.64,10.23,2.39,12.65,1.18,4.25,1.64,158190.89,68720.72,373926.71,0.0,48.31,0.2,1.11,0.22,-8.0,1.81,0.0,844003.0,  전자부품 제조업
와이엠씨(주),155650,15-Dec,10.45,6.23,-0.27,13.35,-15.12,2.78,2769.38,18.44,3.88,5.11,5.48,5.49,3.88,297.89,229.43,100.15,34.05,14.26,39.61,10.38,70.55,74.6,1.32,5.63,10.3,2.43,15.28,1.32,4.13,1.84,143425.8,75300.11,360627.16,0.0,64.63,0.26,1.23,0.27,10.14,1.14,0.0,581855.0,  전자부품 제조업
와이엠씨(주),155650,16-Dec,25.55,78.2,44.9,101.63,9.14,21.7,344.53,15.57,7.47,20.23,14.24,8.84,12.03,146.97,128.69,51.54,96.29,9.76,28.4,11.08,142.73,50.95,2.71,14.04,16.07,4.6,40.28,2.71,3.97,2.65,154271.04,78376.88,511418.04,0.0,82.69,0.25,1.63,0.2,25.66,0.7,0.0,826461.0,  전자부품 제조업
